TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Toxicity Value,EPACategoryIndex,EPACategory,tox10,tox50,tox500,tox2000
TOX-40056,,"1-cyano-2-(2,4-dimethylpentan-2-yl)-3-pyridin-3-ylguanidine",3042836,CC(C)CC(C)(C)N=C(NC#N)Nc1cccnc1,SFKWTCJAGVWNSL-UHFFFAOYSA-N,999.9730102,3,500-2000,0,0,0,1
TOX-40058,Metoxadiazone,"5-methoxy-3-(2-methoxyphenyl)-1,3,4-oxadiazol-2-one",43365,COc1nn(-c2ccccc2OC)c(=O)o1,LTMQQEMGRMBUSL-UHFFFAOYSA-N,75.00000004,2,50-500,0,0,1,1
TOX-40071,,2-(3-methyl-2-nitroimidazol-4-yl)propan-2-ol,100436,Cn1c(C(C)(C)O)cnc1[N+](=O)[O-],WLOXDXOPKNBBFP-UHFFFAOYSA-N,697.988692,3,500-2000,0,0,0,1
TOX-40072,,"2-[2-[4,4-bis(4-fluorophenyl)butyl-methylamino]ethyl-methylamino]-N-(2,6-dimethylphenyl)acetamide",3042850,Cc1cccc(C)c1NC(=O)CN(C)CCN(C)CCCC(c1ccc(F)cc1)c1ccc(F)cc1,KXTQQIWRNNAYGV-UHFFFAOYSA-N,539.9540562,3,500-2000,0,0,0,1
TOX-40073,,"2-[3-[4,4-bis(4-fluorophenyl)butyl-methylamino]propyl-methylamino]-N-(2,6-dimethylphenyl)acetamide",3042852,Cc1cccc(C)c1NC(=O)CN(C)CCCN(C)CCCC(c1ccc(F)cc1)c1ccc(F)cc1,FKPXWRJZOPMLPP-UHFFFAOYSA-N,460.0280892,2,50-500,0,0,1,1
TOX-40077,,(1-chloro-3-phenylpropan-2-yl) carbamate,43379,NC(=O)OC(CCl)Cc1ccccc1,FIVDTHQNVVFVLG-UHFFFAOYSA-N,579.9891418,3,500-2000,0,0,0,1
TOX-40078,Methonalide,"N-[4-(dimethylamino)phenyl]-3,4,5-trimethoxybenzamide",43380,COc1cc(C(=O)Nc2ccc(N(C)C)cc2)cc(OC)c1OC,AVFGUWZHRCOPMQ-UHFFFAOYSA-N,1000.048428,3,500-2000,0,0,0,1
TOX-40079,,"2-(1-methylpiperidin-2-yl)-2,2-diphenylethanol",108486,CN1CCCCC1C(CO)(c1ccccc1)c1ccccc1,KZESLASNYUFNBQ-UHFFFAOYSA-N,549.951595,3,500-2000,0,0,0,1
TOX-40090,,ethyl 2-amino-3-[4-[2-(diethylamino)ethoxy]-3-methoxyphenyl]propanoate,3483808,CCOC(=O)C(N)Cc1ccc(OCCN(CC)CC)c(OC)c1,YRUQQXDDMSUKAS-UHFFFAOYSA-N,2499.645443,4,>2000,0,0,0,0
TOX-40091,,ethyl 2-amino-3-[3-methoxy-4-(3-morpholin-4-ylpropoxy)phenyl]propanoate,78299660,CCOC(=O)C(N)Cc1ccc(OCCCN2CCOCC2)c(OC)c1,MFEKCFUGBNFFDU-UHFFFAOYSA-N,3000.343834,4,>2000,0,0,0,0
TOX-40092,,ethyl 2-amino-3-[3-ethoxy-4-(3-pyrrolidin-1-ylpropoxy)phenyl]propanoate,78299662,CCOC(=O)C(N)Cc1ccc(OCCCN2CCCC2)c(OCC)c1,YBMQTKHUMQARFG-UHFFFAOYSA-N,500.0192054,3,500-2000,0,0,0,1
TOX-40098,,"4-amino-3,5-dichloro-N-cyclopropylbenzamide",43397,Nc1c(Cl)cc(C(=O)NC2CC2)cc1Cl,ZOEINVZGXJXJIR-UHFFFAOYSA-N,194.9928398,2,50-500,0,0,1,1
TOX-40100,,"1-N,1-N'-bis(3,4,5-trichlorophenyl)cyclobutane-1,1-dicarboxamide",3045419,O=C(Nc1cc(Cl)c(Cl)c(Cl)c1)C1(C(=O)Nc2cc(Cl)c(Cl)c(Cl)c2)CCC1,PLOWIVLKUYODAN-UHFFFAOYSA-N,599.9712582,3,500-2000,0,0,0,1
TOX-40113,,N-(2-nitroanilino)formamide,3674192,O=CNNc1ccccc1[N+](=O)[O-],POYBFMZEAPIAGM-UHFFFAOYSA-N,549.9969642,3,500-2000,0,0,0,1
TOX-40117,,3-methoxy-10-(1-methylpiperidin-3-yl)phenothiazine,108493,COc1ccc2c(c1)Sc1ccccc1N2C1CCCN(C)C1,LUEVNSVASOZCPK-UHFFFAOYSA-N,750.0804075,3,500-2000,0,0,0,1
TOX-40118,,9-[(1-methylpiperidin-2-yl)methyl]carbazole,43403,CN1CCCCC1Cn1c2ccccc2c2ccccc21,JVFDOOGBFMRGJE-UHFFFAOYSA-N,780.0028022,3,500-2000,0,0,0,1
TOX-40121,Promonta,10-[(1-methylpiperidin-2-yl)methyl]phenothiazine,108494,CN1CCCCC1CN1c2ccccc2Sc2ccccc21,SRXWLOLJJPXKDX-UHFFFAOYSA-N,780.0854193,3,500-2000,0,0,0,1
TOX-40122,,9-[(1-methylpiperidin-3-yl)methyl]carbazole,43406,CN1CCCC(Cn2c3ccccc3c3ccccc32)C1,UXGCHWUZMSCPMX-UHFFFAOYSA-N,700.0025143,3,500-2000,0,0,0,1
TOX-40131,,"2-(2-phenyl-1,3-benzoxazol-4-yl)acetic acid",43420,O=C(O)Cc1cccc2oc(-c3ccccc3)nc12,RNANQWCCWFQRMM-UHFFFAOYSA-N,399.9889438,2,50-500,0,0,1,1
TOX-40132,,"2-[2-(4-chlorophenyl)-1,3-benzoxazol-4-yl]acetic acid",43421,O=C(O)Cc1cccc2oc(-c3ccc(Cl)cc3)nc12,MEHZHWGUUVSWKN-UHFFFAOYSA-N,599.9958284,3,500-2000,0,0,0,1
TOX-40133,,"5-[1-(2-phenyl-1,3-benzoxazol-4-yl)ethylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",73745070,CC(=C1SC(=S)NC1=O)c1cccc2oc(-c3ccccc3)nc12,PBINBXJGQBPLOV-UHFFFAOYSA-N,1599.818408,3,500-2000,0,0,0,1
TOX-40134,,"2-(2-phenyl-1,3-benzoxazol-7-yl)propanoic acid",43422,CC(C(=O)O)c1cccc2nc(-c3ccccc3)oc12,NHWQKXLYPPATQO-UHFFFAOYSA-N,1199.982042,3,500-2000,0,0,0,1
TOX-40135,,"2-[2-(4-methylphenyl)-1,3-benzoxazol-7-yl]propanoic acid",3045443,Cc1ccc(-c2nc3cccc(C(C)C(=O)O)c3o2)cc1,UTSGVXIBHRIZFP-UHFFFAOYSA-N,1599.937435,3,500-2000,0,0,0,1
TOX-40145,,N-[4-[2-(diethylamino)propanoyl]phenyl]methanesulfonamide,3045445,CCN(CC)C(C)C(=O)c1ccc(NS(C)(=O)=O)cc1,BMZROOFWQICRNB-UHFFFAOYSA-N,1513.95941,3,500-2000,0,0,0,1
TOX-40146,Benzofenac,2-(3-chloro-4-phenylmethoxyphenyl)acetic acid,91676,O=C(O)Cc1ccc(OCc2ccccc2)c(Cl)c1,DFHBBMJTBBLQSA-UHFFFAOYSA-N,1959.936254,3,500-2000,0,0,0,1
TOX-40147,,1-[(4-fluorophenyl)methyl]pyrrolidin-2-one,3045446,O=C1CCCN1Cc1ccc(F)cc1,KZKRGOSWLGSOEZ-UHFFFAOYSA-N,999.9948256,3,500-2000,0,0,0,1
TOX-40148,,1-[(4-methoxyphenyl)methyl]pyrrolidin-2-one,3045447,COc1ccc(CN2CCCC2=O)cc1,JFXXBYZUNOVBOQ-UHFFFAOYSA-N,1999.931795,3,500-2000,0,0,0,1
TOX-40149,,1-[(3-methoxyphenyl)methyl]pyrrolidin-2-one,3045448,COc1cccc(CN2CCCC2=O)c1,RVASCBUPLOEHHL-UHFFFAOYSA-N,1249.957371,3,500-2000,0,0,0,1
TOX-40167,,4-amino-5-oxo-5-(2-propan-2-ylhydrazinyl)pentanoic acid,43466,CC(C)NNC(=O)C(N)CCC(=O)O,HGFIFOSVDVQFMV-UHFFFAOYSA-N,499.9950793,2,50-500,0,0,1,1
TOX-40171,,"2-[3-(methylamino)propyl]tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaene-2-carbonitrile",43469,CNCCCC1(C#N)c2ccccc2CCc2ccccc21,NFTSCNLJKFSRED-UHFFFAOYSA-N,194.9932856,2,50-500,0,0,1,1
TOX-40190,,"1,2,3,4-tetrahydrophthalazine",83184,c1ccc2c(c1)CNNC2,STIWEDICJHIFJT-UHFFFAOYSA-N,759.9886713,3,500-2000,0,0,0,1
TOX-40192,,ethyl 1-(3-oxo-3-phenylpropyl)-4-phenylpiperidine-4-carboxylate,43481,CCOC(=O)C1(c2ccccc2)CCN(CCC(=O)c2ccccc2)CC1,NCYHUVAPYMVPKC-UHFFFAOYSA-N,610.0450651,3,500-2000,0,0,0,1
TOX-40197,,"2-[4-(3-chloro-2-fluoro-5,6-dihydrobenzo[b][1]benzothiepin-5-yl)-1-oxidopiperazin-1-ium-1-yl]ethanol",3045480,[O-][N+]1(CCO)CCN(C2Cc3ccccc3Sc3cc(F)c(Cl)cc32)CC1,CREATWWXNWHHSG-UHFFFAOYSA-N,527.966429,3,500-2000,0,0,0,1
TOX-40198,,"3-(3-chloro-6H-benzo[b][1,4]benzothiazepin-5-yl)-N-methylpropan-1-amine",43488,CNCCCN1Cc2ccccc2Sc2ccc(Cl)cc21,ZSWHVXYGAHSPIC-UHFFFAOYSA-N,760.0643524,3,500-2000,0,0,0,1
TOX-40207,,2-(octadec-9-enoylamino)ethanesulfonic acid,62173,CCCCCCCCC=CCCCCCCCC(=O)NCCS(=O)(=O)O,KOGRJTUIKPMZEJ-UHFFFAOYSA-N,6299.967662,4,>2000,0,0,0,0
TOX-40209,,"4-butanoyl-2-[(3-butanoyl-2,4-dihydroxy-6-methoxyphenyl)methyl]-5-hydroxy-6,6-dimethylcyclohex-4-ene-1,3-dione",146679710,CCCC(=O)c1c(O)cc(OC)c(CC2C(=O)C(=C(O)CCC)C(=O)C(C)(C)C2=O)c1O,FBLFDRFJEBZEGR-UHFFFAOYSA-N,340.0030456,2,50-500,0,0,1,1
TOX-40216,,4-[2-(tert-butylamino)-1-hydroxyethyl]-2-[(4-methoxyphenyl)methylamino]phenol,162925,COc1ccc(CNc2cc(C(O)CNC(C)(C)C)ccc2O)cc1,CWNSARGKNRTVBY-UHFFFAOYSA-N,289.9536952,2,50-500,0,0,1,1
TOX-40218,,4-chloro-N'-(4-methyl-6-phenylpyridazin-3-yl)benzohydrazide,6410482,Cc1cc(-c2ccccc2)nnc1NNC(=O)c1ccc(Cl)cc1,IYGHKWIMGRAXLP-UHFFFAOYSA-N,2000.011808,4,>2000,0,0,0,0
TOX-40219,,4-methoxy-N'-(4-methyl-6-phenylpyridazin-3-yl)benzohydrazide,6410483,COc1ccc(C(=O)NNc2nnc(-c3ccccc3)cc2C)cc1,SJRTXSJGAQFCMK-UHFFFAOYSA-N,2000.125606,4,>2000,0,0,0,0
TOX-40221,,"1'-benzyl-3-phenylspiro[5,7-dihydro-2H-[1,3]thiazolo[3,2-a]pyrimidine-6,4'-piperidine]-3-ol",3045493,OC1(c2ccccc2)CSC2=NCC3(CCN(Cc4ccccc4)CC3)CN21,GQWBGOZCDZVOPK-UHFFFAOYSA-N,359.9487748,2,50-500,0,0,1,1
TOX-40229,,"5-(2-hydroxyphenyl)-5-phenylimidazolidine-2,4-dione",162926,O=C1NC(=O)C(c2ccccc2)(c2ccccc2O)N1,YWVMOOVYOCAYQZ-UHFFFAOYSA-N,4999.96272,4,>2000,0,0,0,0
TOX-40231,,"10,14-dithia-1,12-diazapentacyclo[11.7.0.03,11.04,9.015,20]icosa-3(11),4(9),12,15,17,19-hexaen-2-one",3045507,O=c1c2c3c(sc2nc2sc4ccccc4n12)CCCC3,FHFLHCGBZMHCEJ-UHFFFAOYSA-N,999.9391841,3,500-2000,0,0,0,1
TOX-40238,,"1-carbamimidoyl-1-methyl-2-(5-methyl-1,2-oxazol-3-yl)guanidine",3045527,Cc1cc(NC(=N)N(C)C(=N)N)no1,LKPRNKQZEGWYQW-UHFFFAOYSA-N,899.9816525,3,500-2000,0,0,0,1
TOX-40239,,"1-carbamimidoyl-1,3-dimethyl-3-(5-methyl-1,2-oxazol-3-yl)guanidine",3045529,Cc1cc(N(C)C(=N)N(C)C(=N)N)no1,ZBBKAWGZWMAIER-UHFFFAOYSA-N,799.9961941,3,500-2000,0,0,0,1
TOX-40240,,"1-carbamimidoyl-1-(5-ethyl-1,2-oxazol-3-yl)guanidine",3045530,CCc1cc(N(C(=N)N)C(=N)N)no1,MNGLWVJZJOKYBH-UHFFFAOYSA-N,499.9898071,2,50-500,0,0,1,1
TOX-40241,,"1-carbamimidoyl-1-(5-propan-2-yl-1,2-oxazol-3-yl)guanidine",3045531,CC(C)c1cc(N(C(=N)N)C(=N)N)no1,NHEHYHYPXAYTPM-UHFFFAOYSA-N,199.9990487,2,50-500,0,0,1,1
TOX-40242,,"1-carbamimidoyl-2-methyl-1-(5-methyl-1,2-oxazol-3-yl)guanidine",3045533,CNC(=N)N(C(=N)N)c1cc(C)on1,XPCHUKNHRHLHBK-UHFFFAOYSA-N,999.9796149,3,500-2000,0,0,0,1
TOX-40243,,"1-carbamimidoyl-1-(4-methyl-1,2-oxazol-3-yl)guanidine",3045535,Cc1conc1N(C(=N)N)C(=N)N,HBBGRFLPAKKZPH-UHFFFAOYSA-N,299.9884733,2,50-500,0,0,1,1
TOX-40244,,"1-carbamimidoyl-1-(1,2-oxazol-3-yl)guanidine",3045537,N=C(N)N(C(=N)N)c1ccon1,URXHZCLNFPWRMV-UHFFFAOYSA-N,999.9999993,3,500-2000,0,0,0,1
TOX-40245,,"1-carbamimidoyl-2-(4,5-dimethyl-1,2-oxazol-3-yl)-1-methylguanidine",3045539,Cc1onc(NC(=N)N(C)C(=N)N)c1C,JBKHPNIUOYETNT-UHFFFAOYSA-N,499.9976221,2,50-500,0,0,1,1
TOX-40246,,"1-carbamimidoyl-1,3-dimethyl-3-(4-methyl-1,2-oxazol-3-yl)guanidine",3045541,Cc1conc1N(C)C(=N)N(C)C(=N)N,YBMAJJWSLOQOCX-UHFFFAOYSA-N,299.998573,2,50-500,0,0,1,1
TOX-40247,,"1-butyl-1-carbamimidoyl-2-(5-methyl-1,2-oxazol-3-yl)guanidine",3045543,CCCCN(C(=N)N)C(=N)Nc1cc(C)on1,LJUJDVWZAXNSDW-UHFFFAOYSA-N,249.9947545,2,50-500,0,0,1,1
TOX-40248,,"1-carbamimidoyl-1-(4-ethyl-1,2-oxazol-3-yl)guanidine",3045545,CCc1conc1N(C(=N)N)C(=N)N,AGWIJIWHKDETBI-UHFFFAOYSA-N,499.9898071,2,50-500,0,0,1,1
TOX-40249,,"1-carbamimidoyl-2-ethyl-1-(5-methyl-1,2-oxazol-3-yl)guanidine",3045547,CCNC(=N)N(C(=N)N)c1cc(C)on1,FLUJMHPHOKKKCD-UHFFFAOYSA-N,749.996433,3,500-2000,0,0,0,1
TOX-40250,,"4-methyl-N'-[N'-(5-methyl-1,2-oxazol-3-yl)carbamimidoyl]piperazine-1-carboximidamide",3045548,Cc1cc(NC(N)=NC(=N)N2CCN(C)CC2)no1,IKJYEIHTGRZMNP-UHFFFAOYSA-N,1999.992461,3,500-2000,0,0,0,1
TOX-40251,,"N'-[N'-(5-methyl-1,2-oxazol-3-yl)carbamimidoyl]morpholine-4-carboximidamide",3045550,Cc1cc(NC(N)=NC(=N)N2CCOCC2)no1,ODEXNEKLVLKZIY-UHFFFAOYSA-N,749.9762166,3,500-2000,0,0,0,1
TOX-40252,,"1-carbamimidoyl-1-(3,5-dimethyl-1,2-oxazol-4-yl)guanidine",3045552,Cc1noc(C)c1N(C(=N)N)C(=N)N,OOAUAEKRCQXSDT-UHFFFAOYSA-N,1499.969422,3,500-2000,0,0,0,1
TOX-40253,,"1-butyl-1-carbamimidoyl-2-(3,5-dimethyl-1,2-oxazol-4-yl)guanidine",3045554,CCCCN(C(=N)N)C(=N)Nc1c(C)noc1C,WAGBGFVZFZNEJI-UHFFFAOYSA-N,749.9940552,3,500-2000,0,0,0,1
TOX-40254,,"1-carbamimidoyl-3-(3,5-dimethyl-1,2-oxazol-4-yl)-1,3-dimethylguanidine",3045556,Cc1noc(C)c1N(C)C(=N)N(C)C(=N)N,ZHLPQNGKZCKUEH-UHFFFAOYSA-N,749.9732457,3,500-2000,0,0,0,1
TOX-40255,,"1-carbamimidoyl-1-(3,4-dimethyl-1,2-oxazol-5-yl)guanidine",3045558,Cc1noc(N(C(=N)N)C(=N)N)c1C,GPPOWEABTWXTFS-UHFFFAOYSA-N,299.993884,2,50-500,0,0,1,1
TOX-40256,,"1-butyl-1-carbamimidoyl-2-(3,4-dimethyl-1,2-oxazol-5-yl)guanidine",3045560,CCCCN(C(=N)N)C(=N)Nc1onc(C)c1C,ATRSGNPCSYJDGK-UHFFFAOYSA-N,249.9980182,2,50-500,0,0,1,1
TOX-40257,,3-[2-[[4-(2-oxo-2-pyrrolidin-1-ylethyl)piperazin-1-yl]methyl]benzimidazol-1-yl]-1-phenylpropan-1-one,3045561,O=C(CCn1c(CN2CCN(CC(=O)N3CCCC3)CC2)nc2ccccc21)c1ccccc1,MBQQPMZLBPMBSO-UHFFFAOYSA-N,2000.026109,4,>2000,0,0,0,0
TOX-40260,,"8-chloro-6-(4-methylpiperazin-1-yl)-5,6-dihydrobenzo[b][1]benzothiepine-2,3-diol",3045601,CN1CCN(C2Cc3cc(O)c(O)cc3Sc3ccc(Cl)cc32)CC1,CUJLNFKAUOXMHO-UHFFFAOYSA-N,499.9880602,2,50-500,0,0,1,1
TOX-40262,,"6-amino-5,6-dihydrobenzo[b][1]benzothiepine-2,3-diol",3045603,NC1Cc2cc(O)c(O)cc2Sc2ccccc21,NMFJULSIFBBTIC-UHFFFAOYSA-N,499.9999997,2,50-500,0,0,1,1
TOX-40263,,"6-(methylamino)-5,6-dihydrobenzo[b][1]benzothiepine-2,3-diol",3045605,CNC1Cc2cc(O)c(O)cc2Sc2ccccc21,DDUMUMKSHXFMES-UHFFFAOYSA-N,500.078652,3,500-2000,0,0,0,1
TOX-40269,,"2-[3-[3-(3,4-dimethoxyphenyl)propylamino]propyl]-5,6-dimethoxy-3H-isoindol-1-one",6454097,COc1ccc(CCCNCCCN2Cc3cc(OC)c(OC)cc3C2=O)cc1OC,RRHXZLGEMXFODX-UHFFFAOYSA-N,1569.893753,3,500-2000,0,0,0,1
TOX-40271,,"1-(5-butyl-1,2-oxazol-3-yl)-1-carbamimidoylguanidine",3045612,CCCCc1cc(N(C(=N)N)C(=N)N)no1,MRZCYVKSMCVQIS-UHFFFAOYSA-N,599.9785966,3,500-2000,0,0,0,1
TOX-40276,,(2-butan-2-ylphenyl) carbamate,43522,CCC(C)c1ccccc1OC(N)=O,QLFPSZPGHNOLSF-UHFFFAOYSA-N,339.9894436,2,50-500,0,0,1,1
TOX-40297,,2-(dimethylamino)benzo[h]chromen-4-one,100378,CN(C)c1cc(=O)c2ccc3ccccc3c2o1,NXOPTRFWHJTSOT-UHFFFAOYSA-N,399.9933127,2,50-500,0,0,1,1
TOX-40298,,2-[ethyl(methyl)amino]benzo[h]chromen-4-one,100379,CCN(C)c1cc(=O)c2ccc3ccccc3c2o1,HHRSLWWJFDXZCT-UHFFFAOYSA-N,799.9652594,3,500-2000,0,0,0,1
TOX-40299,,2-(diethylamino)benzo[h]chromen-4-one,3045695,CCN(CC)c1cc(=O)c2ccc3ccccc3c2o1,LHUJZWYTDTYLRQ-UHFFFAOYSA-N,799.9760598,3,500-2000,0,0,0,1
TOX-40300,,2-pyrrolidin-1-ylbenzo[h]chromen-4-one,3045696,O=c1cc(N2CCCC2)oc2c1ccc1ccccc12,CYNBNMZZLAYOIM-UHFFFAOYSA-N,399.9969848,2,50-500,0,0,1,1
TOX-40301,,2-piperidin-1-ylbenzo[h]chromen-4-one,3045697,O=c1cc(N2CCCCC2)oc2c1ccc1ccccc12,MAIHLQWUOLIOEP-UHFFFAOYSA-N,799.8883079,3,500-2000,0,0,0,1
TOX-40311,,"methyl 2-[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-22-amino-5,15-dichloro-64-[3-(dec-4-enoylamino)-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-18,26,31,44,49-pentahydroxy-30-methyl-21,35,38,54,56,59-hexaoxo-47-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-7,13,28-trioxa-20,36,39,53,55,58-hexazaundecacyclo[38.14.2.23,6.214,17.219,34.18,12.123,27.129,33.141,45.010,37.046,51]hexahexaconta-3,5,8,10,12(64),14,16,23(61),24,26,29(60),30,32,41(57),42,44,46(51),47,49,62,65-henicosaene-52-carboxylate",155885919,CCCCCC=CCCC(=O)NC1C(Oc2c3cc4cc2Oc2ccc(cc2Cl)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C2NC(=O)C(NC(=O)C4NC(=O)C4NC(=O)C(NC(=O)C(N)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(c(Cl)c4)O3)c3ccc(O)c(c3)-c3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3C(C(=O)OC)NC2=O)OC(CO)C(O)C1O,LCTCUBQFWLTHNS-UHFFFAOYSA-N,999.9911538,3,500-2000,0,0,0,1
TOX-40313,,"5-hydroxy-4,6-dimethoxy-3H-2-benzofuran-1-one",43532,COc1cc2c(c(OC)c1O)COC2=O,NUCLOIKHTIHRMG-UHFFFAOYSA-N,2399.942909,4,>2000,0,0,0,0
TOX-40329,CYANOPHOS-OXON,(4-cyanophenyl) dimethyl phosphate,43545,COP(=O)(OC)Oc1ccc(C#N)cc1,UYPOZCXBRKUQSO-UHFFFAOYSA-N,49.99867935,1,10-50,0,1,1,1
TOX-40362,,"3,6,7-trimethyl-[1,2,4]triazolo[4,3-b][1,2,4]triazine",3045789,Cc1nc2nnc(C)n2nc1C,IVCWEUXGZPPWJY-UHFFFAOYSA-N,299.9926461,2,50-500,0,0,1,1
TOX-40363,,"2-methyl-1,3-oxazole-4,5-dicarboxamide",3045798,Cc1nc(C(N)=O)c(C(N)=O)o1,GPMSKFTYOVAEOF-UHFFFAOYSA-N,1000.000001,3,500-2000,0,0,0,1
TOX-40364,,"2-(3-fluorophenyl)-5-methyl-1,3-oxazole-4-carboxamide",72764,Cc1oc(-c2cccc(F)c2)nc1C(N)=O,WOSHMVUHTCRJIF-UHFFFAOYSA-N,999.9863772,3,500-2000,0,0,0,1
TOX-40371,,"1-carbamimidoyl-1-(5-methyl-1,2-oxazol-3-yl)guanidine",3045804,Cc1cc(N(C(=N)N)C(=N)N)no1,YTVQASWJOHPDPS-UHFFFAOYSA-N,699.9731038,3,500-2000,0,0,0,1
TOX-40372,,"6,7-dimethoxy-4-[(4-methoxyphenyl)methyl]isoquinoline",43569,COc1ccc(Cc2cncc3cc(OC)c(OC)cc23)cc1,FATMOMPOECTJKE-UHFFFAOYSA-N,2798.316552,4,>2000,0,0,0,0
TOX-40375,,"4-(2,2-dimethyl-5-phenylpyrrolidin-3-yl)pyridine",12621382,CC1(C)NC(c2ccccc2)CC1c1ccncc1,AJMFVXSKKRBXPO-UHFFFAOYSA-N,249.9891029,2,50-500,0,0,1,1
TOX-40376,,"4-[5-(4-chlorophenyl)-2,2-dimethylpyrrolidin-3-yl]pyridine",12621386,CC1(C)NC(c2ccc(Cl)cc2)CC1c1ccncc1,JDOYDZKBXHCCNH-UHFFFAOYSA-N,212.1275964,2,50-500,0,0,1,1
TOX-40377,,"4-(2,2-diethyl-5-phenylpyrrolidin-3-yl)pyridine",12621395,CCC1(CC)NC(c2ccccc2)CC1c1ccncc1,MLKMSGBCRKYNRH-UHFFFAOYSA-N,249.9866267,2,50-500,0,0,1,1
TOX-40378,,"2-(2,2-dimethyl-5-phenylpyrrolidin-3-yl)pyridine",12621366,CC1(C)NC(c2ccccc2)CC1c1ccccn1,RHZYDZTWWHNJCR-UHFFFAOYSA-N,249.9891029,2,50-500,0,0,1,1
TOX-40379,,"4-(5,5-dimethyl-4-pyridin-4-ylpyrrolidin-2-yl)aniline",12621409,CC1(C)NC(c2ccc(N)cc2)CC1c1ccncc1,MRFAXFHATZJJOL-UHFFFAOYSA-N,249.99439,2,50-500,0,0,1,1
TOX-40380,,"4-[5-(2,4-dimethylphenyl)-2,2-dimethylpyrrolidin-3-yl]pyridine",12621405,Cc1ccc(C2CC(c3ccncc3)C(C)(C)N2)c(C)c1,QZLPOLDMBBYEKI-UHFFFAOYSA-N,124.9933136,2,50-500,0,0,1,1
TOX-40381,,"4-[2,2-dimethyl-5-(4-nitrophenyl)pyrrolidin-3-yl]pyridine",12621414,CC1(C)NC(c2ccc([N+](=O)[O-])cc2)CC1c1ccncc1,FAVKFILAXSHRRF-UHFFFAOYSA-N,249.9932743,2,50-500,0,0,1,1
TOX-40382,,"4-[5-(4-methoxy-3-nitrophenyl)-2,2-dimethylpyrrolidin-3-yl]pyridine",12621418,COc1ccc(C2CC(c3ccncc3)C(C)(C)N2)cc1[N+](=O)[O-],ZQWRIBQURGOBOH-UHFFFAOYSA-N,250.012218,2,50-500,0,0,1,1
TOX-40383,,"N-[4-(5,5-dimethyl-4-pyridin-4-ylpyrrolidin-2-yl)phenyl]acetamide",12621398,CC(=O)Nc1ccc(C2CC(c3ccncc3)C(C)(C)N2)cc1,NDWUCEWCHKHPPH-UHFFFAOYSA-N,249.9894962,2,50-500,0,0,1,1
TOX-40384,,"4-[2,2-dimethyl-5-(3-nitrophenyl)pyrrolidin-3-yl]pyridine",12621416,CC1(C)NC(c2cccc([N+](=O)[O-])c2)CC1c1ccncc1,MPIIFRFNFXJIMY-UHFFFAOYSA-N,249.9932743,2,50-500,0,0,1,1
TOX-40385,,2-methyl-3-(propyldisulfanyl)furan,43579,CCCSSc1ccoc1C,YFPPCUTVJGGSQC-UHFFFAOYSA-N,283.9743623,2,50-500,0,0,1,1
TOX-40386,,"8-chloro-2-(dimethylaminomethylidene)-6-phenyl-4H-imidazo[1,2-a][1,4]benzodiazepin-1-one",53730573,CN(C)C=C1N=C2CN=C(c3ccccc3)c3cc(Cl)ccc3N2C1=O,CNPFZBDPBTUMKB-UHFFFAOYSA-N,999.9013245,3,500-2000,0,0,0,1
TOX-40387,,"8-chloro-2-[(4-methylpiperazin-1-yl)methylidene]-6-phenyl-4H-imidazo[1,2-a][1,4]benzodiazepin-1-one",53717285,CN1CCN(C=C2N=C3CN=C(c4ccccc4)c4cc(Cl)ccc4N3C2=O)CC1,CESZFDMCWXRLMR-UHFFFAOYSA-N,999.9618967,3,500-2000,0,0,0,1
TOX-40388,,"8-chloro-2-(morpholin-4-ylmethylidene)-6-phenyl-4H-imidazo[1,2-a][1,4]benzodiazepin-1-one",53945053,O=C1C(=CN2CCOCC2)N=C2CN=C(c3ccccc3)c3cc(Cl)ccc3N12,JAMRJAYJPJMQJT-UHFFFAOYSA-N,1000.06636,3,500-2000,0,0,0,1
TOX-40389,,"8-chloro-6-phenyl-2-[(4-phenylpiperazin-1-yl)methylidene]-4H-imidazo[1,2-a][1,4]benzodiazepin-1-one",78299788,O=C1C(=CN2CCN(c3ccccc3)CC2)N=C2CN=C(c3ccccc3)c3cc(Cl)ccc3N12,SBWFIBFWKMJHKM-UHFFFAOYSA-N,1000.026971,3,500-2000,0,0,0,1
TOX-40390,,"8-chloro-6-(2-chlorophenyl)-2-[(4-methylpiperazin-1-yl)methylidene]-4H-imidazo[1,2-a][1,4]benzodiazepin-1-one",70597762,CN1CCN(C=C2N=C3CN=C(c4ccccc4Cl)c4cc(Cl)ccc4N3C2=O)CC1,RILKOHQJWBBGCZ-UHFFFAOYSA-N,999.8657448,3,500-2000,0,0,0,1
