,TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Toxicity Value,EPACategoryIndex,EPACategory
183,TOX-4118,XIPAMIDE,"4-chloro-N-(2,6-dimethylphenyl)-2-hydroxy-5-sulfamoylbenzamide",26618,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,MTZBBNMLMNBNJL-UHFFFAOYSA-N,1499.936585,3,500-2000
184,TOX-4119,zomepirac,"2-[5-(4-chlorobenzoyl)-1,4-dimethylpyrrol-2-yl]acetic acid",5733,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,ZXVNMYWKKDOREA-UHFFFAOYSA-N,99.99862882,2,50-500
185,TOX-4129,cetirizine,2-[2-[4-[(4-chlorophenyl)-phenylmethyl]piperazin-1-yl]ethoxy]acetic acid,2678,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,ZKLPARSLTMPFCP-UHFFFAOYSA-N,320.0041143,2,50-500
186,TOX-4153,thioridazine,10-[2-(1-methylpiperidin-2-yl)ethyl]-2-methylsulfanylphenothiazine,5452,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,KLBQZWRITKRQQV-UHFFFAOYSA-N,160.0056126,2,50-500
187,TOX-4154,tranexamic acid,4-(aminomethyl)cyclohexane-1-carboxylic acid,5526,NCC1CCC(C(=O)O)CC1,GYDJEQRTZSCIOI-UHFFFAOYSA-N,4999.904586,4,>2000
188,TOX-4162,betaxolol,1-[4-[2-(cyclopropylmethoxy)ethyl]phenoxy]-3-(propan-2-ylamino)propan-2-ol,2369,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,NWIUTZDMDHAVTP-UHFFFAOYSA-N,42.42171483,1,10-50
189,TOX-4170,Clofenotane,"1-chloro-4-[2,2,2-trichloro-1-(4-chlorophenyl)ethyl]benzene",3036,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,YVGGHNCTFXOJCH-UHFFFAOYSA-N,150.0038081,2,50-500
190,TOX-4171,fenfluramine,N-ethyl-1-[3-(trifluoromethyl)phenyl]propan-2-amine,3337,CCNC(C)Cc1cccc(C(F)(F)F)c1,DBGIVFWFUFKIQN-UHFFFAOYSA-N,99.99956765,2,50-500
191,TOX-4172,,"4-(ethylamino)-6-methyl-7,7-dioxo-5,6-dihydro-4H-thieno[2,3-b]thiopyran-2-sulfonamide",3154,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,IAVUPMFITXYVAF-UHFFFAOYSA-N,249.9622438,2,50-500
192,TOX-4183,,(3-carboxy-2-hydroxypropyl)-trimethylazanium,85,C[N+](C)(C)CC(O)CC(=O)O,PHIQHXFUZVPYII-UHFFFAOYSA-O,1600.009865,3,500-2000
193,TOX-4248,bronopol,"2-bromo-2-nitropropane-1,3-diol",2450,O=[N+]([O-])C(Br)(CO)CO,LVDKZNITIUWNER-UHFFFAOYSA-N,250.0024999,2,50-500
194,TOX-4249,cycloleucine,1-aminocyclopentane-1-carboxylic acid,2901,NC1(C(=O)O)CCCC1,NILQLFBWTXNUOE-UHFFFAOYSA-N,300.0023228,2,50-500
195,TOX-4304,parathion,diethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,991,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,LCCNCVORNKJIRZ-UHFFFAOYSA-N,2.999948499,0,<10
196,TOX-4318,propylene glycol,"propane-1,2-diol",1030,CC(O)CO,DNIAPMSPPWPWGF-UHFFFAOYSA-N,21998.55442,4,>2000
197,TOX-4351,dimethoate,2-dimethoxyphosphinothioylsulfanyl-N-methylacetamide,3082,CNC(=O)CSP(=S)(OC)OC,MCWXGJITAZMZEV-UHFFFAOYSA-N,400.0645544,2,50-500
198,TOX-4353,ENDRIN,"3,4,5,6,13,13-hexachloro-10-oxapentacyclo[6.3.1.13,6.02,7.09,11]tridec-4-ene",3048,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,DFBKLUNHFCTMDC-UHFFFAOYSA-N,64.99778166,2,50-500
199,TOX-4374,dichlorvos,"2,2-dichloroethenyl dimethyl phosphate",3039,COP(=O)(OC)OC=C(Cl)Cl,OEBRKCOSUFCWJD-UHFFFAOYSA-N,99.99728476,2,50-500
200,TOX-4375,FLUOROACETIC ACID,2-fluoroacetic acid,5237,O=C(O)CF,QEWYKACRFQMRMB-UHFFFAOYSA-N,0.065998309,0,<10
201,TOX-4409,,"4a,5,5a,7,8,13a,15,15a,15b,16-decahydro-2H-4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinolin-14-one",5304,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,QMGVPVSNSZLJIA-UHFFFAOYSA-N,0.499971592,0,<10
202,TOX-4417,,"4-[2-(3,5-dimethyl-2-oxocyclohexyl)-2-hydroxyethyl]piperidine-2,6-dione",2900,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,YPHMISFOHDHNIV-UHFFFAOYSA-N,64.99953795,2,50-500
203,TOX-4461,,1-(4-aminophenyl)propan-1-one,6270,CCC(=O)c1ccc(N)cc1,FSWXOANXOQPCFF-UHFFFAOYSA-N,49.99899454,1,10-50
204,TOX-4469,,"1,1,1-trichloroethane",6278,CC(Cl)(Cl)Cl,UOCLXMDMGBRAIB-UHFFFAOYSA-N,749.9718897,3,500-2000
205,TOX-4470,Aragest,"(17-acetyl-6,10,13-trimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl) acetate",4042,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,PSGAAPLEWMOORI-UHFFFAOYSA-N,4999.586057,4,>2000
206,TOX-4483,Chlorquinaldol,"5,7-dichloro-2-methylquinolin-8-ol",6301,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,GPTXWRGISTZRIO-UHFFFAOYSA-N,2249.921079,4,>2000
207,TOX-4575,TABUN,[dimethylamino(ethoxy)phosphoryl]formonitrile,6500,CCOP(=O)(C#N)N(C)C,PJVJTCIRVMBVIA-UHFFFAOYSA-N,0.200001234,0,<10
208,TOX-4594,DIOXATHION,"(3-diethoxyphosphinothioylsulfanyl-1,4-dioxan-2-yl)sulfanyl-diethoxy-sulfanylidene-lambda5-phosphane",6531,CCOP(=S)(OCC)SC1OCCOC1SP(=S)(OCC)OCC,VBKKVDGJXVOLNE-UHFFFAOYSA-N,9.998904832,0,<10
209,TOX-4636,,2-chloroacetamide,6580,NC(=O)CCl,VXIVSQZSERGHQP-UHFFFAOYSA-N,30.99900549,1,10-50
210,TOX-4640,Thiosemicarbazide,aminothiourea,2723789,NNC(N)=S,BRWIZMBXBAOCCF-UHFFFAOYSA-N,10.00010972,1,10-50
211,TOX-4722,,"2-(2,2-diphenylacetyl)-3-hydroxyinden-1-one",61999,O=C1C(=C(O)C(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,MFNHXHPEFJPDKK-UHFFFAOYSA-N,3.000193905,0,<10
212,TOX-4729,,"2-(2,2-dimethylpropanoyl)-3-hydroxyinden-1-one",61369,CC(C)(C)C(O)=C1C(=O)c2ccccc2C1=O,PJLHSJWRNNCCEA-UHFFFAOYSA-N,74.99902289,2,50-500
213,TOX-4799,Azinphos-methyl,"3-(dimethoxyphosphinothioylsulfanylmethyl)-1,2,3-benzotriazin-4-one",2268,COP(=S)(OC)SCn1nnc2ccccc2c1=O,CJJOSEISRRTUQB-UHFFFAOYSA-N,9.99899159,0,<10
214,TOX-4808,,naphthalen-1-ylthiourea,736366,NC(=S)Nc1cccc2ccccc12,PIVQQUNOTICCSA-UHFFFAOYSA-N,0.379996243,0,<10
215,TOX-4934,,"3-(benzylsulfanylmethylidene)-6-chloro-1,1-dioxo-4H-1lambda6,2,4-benzothiadiazine-7-sulfonamide",132458842,NS(=O)(=O)c1cc2c(cc1Cl)NC(=CSCc1ccccc1)NS2(=O)=O,MQMCZGVMQZPYQA-UHFFFAOYSA-N,4999.444379,4,>2000
216,TOX-5016,,"2-(2,4,5-trichlorophenoxy)acetic acid",1480,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,SMYMJHWAQXWPDB-UHFFFAOYSA-N,100.0062626,2,50-500
217,TOX-5057,Ektyl; Levanil; Nastyn; Neuroprocin; Nostal,N-carbamoyl-2-ethylbut-2-enamide,7214,CC=C(CC)C(=O)NC(N)=O,QCUPYFTWJOZAOB-UHFFFAOYSA-N,1754.936693,3,500-2000
218,TOX-5155,o-Aminoazotoluene,2-methyl-4-[(2-methylphenyl)diazenyl]aniline,7340,Cc1cc(N=Nc2ccccc2C)ccc1N,PFRYFZZSECNQOL-UHFFFAOYSA-N,299.9933419,2,50-500
219,TOX-5172,,oxolane-2-carbaldehyde,24354,O=Cc1ccco1,BBNYLDSWVXSNOQ-UHFFFAOYSA-N,989.8943648,3,500-2000
220,TOX-5306,Anilazine,"4,6-dichloro-N-(2-chlorophenyl)-1,3,5-triazin-2-amine",7541,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,IMHBYKMAHXWHRP-UHFFFAOYSA-N,4999.528175,4,>2000
221,TOX-5595,,1-methoxypropan-2-ol,7900,COCC(C)O,ARXJGSRGQADJSQ-UHFFFAOYSA-N,4999.889036,4,>2000
222,TOX-5632,METALDEHYDE,"2,4,6,8-tetramethyl-1,3,5,7-tetraoxocane",61021,CC1OC(C)OC(C)OC(C)O1,GKKDCARASOJPNG-UHFFFAOYSA-N,599.9931901,3,500-2000
223,TOX-5776,DIETHYLENE GLYCOL,2-(2-hydroxyethoxy)ethanol,8117,OCCOCCO,MTHSVFCYNBDYFN-UHFFFAOYSA-N,8999.915198,4,>2000
224,TOX-5826,,2-(2-butoxyethoxy)ethyl thiocyanate,8196,CCCCOCCOCCSC#N,JVGPVVUTUMQJKL-UHFFFAOYSA-N,29.9989671,1,10-50
225,TOX-5853,endosulfan,"1,9,10,11,12,12-hexachloro-4,6-dioxa-5lambda4-thiatricyclo[7.2.1.02,8]dodec-10-ene 5-oxide",3224,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,RDYMFSUJUZBWLH-UHFFFAOYSA-N,76.69453398,2,50-500
226,TOX-5855,DICOFOL,"2,2,2-trichloro-1,1-bis(4-chlorophenyl)ethanol",8268,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,UOAMTSKGCBMZTC-UHFFFAOYSA-N,4000.107965,4,>2000
227,TOX-5880,HEXACHLOROACETONE,"1,1,1,3,3,3-hexachloropropan-2-one",8303,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,DOJXGHGHTWFZHK-UHFFFAOYSA-N,699.8677994,3,500-2000
228,TOX-5882,TETRADIFON,"1,2,4-trichloro-5-(4-chlorophenyl)sulfonylbenzene",8305,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,MLGCXEBRWGEOQX-UHFFFAOYSA-N,1999.679825,3,500-2000
229,TOX-5931,PYRIDAPHENTHION,6-diethoxyphosphinothioyloxy-2-phenylpyridazin-3-one,8381,CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,CXJSOEPQXUCJSA-UHFFFAOYSA-N,11999.96473,4,>2000
230,TOX-5971,Ethylparaben,ethyl 4-hydroxybenzoate,8434,CCOC(=O)c1ccc(O)cc1,NUVBSKCKDOMJSU-UHFFFAOYSA-N,4999.819464,4,>2000
231,TOX-6006,roxarsone,(4-hydroxy-3-nitrophenyl)arsonic acid,5104,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,XMVJITFPVVRMHC-UHFFFAOYSA-N,50.0005703,2,50-500
232,TOX-6039,DIMETAN,"(5,5-dimethyl-3-oxocyclohexen-1-yl) N,N-dimethylcarbamate",31201,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,ITEQSCBLCCNACE-UHFFFAOYSA-N,49.99976331,1,10-50
233,TOX-6135,,"5-ethyl-5-pent-2-en-2-yl-1,3-diazinane-2,4,6-trione",31319,CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,RAFOHKSPUDGZPR-UHFFFAOYSA-N,66.00000004,2,50-500
234,TOX-6344,Nithiamide,"N-(5-nitro-1,3-thiazol-2-yl)acetamide",8798,CC(=O)Nc1ncc([N+](=O)[O-])s1,UJRRDDHEMZLWFI-UHFFFAOYSA-N,125.0,2,50-500
235,TOX-6373,formic acid,formic acid,284,O=CO,BDAGIHXWWSANSR-UHFFFAOYSA-N,3999.999999,4,>2000
236,TOX-6576,ISOBENZAN,"1,3,5,7,8,9,10,10-octachloro-4-oxatricyclo[5.2.1.02,6]dec-8-ene",9271,ClC1=C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl,LRWHHSXTGZSMSN-UHFFFAOYSA-N,0.999868853,0,<10
237,TOX-6578,,dimethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,4130,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,RLBIQVVOMOPOHC-UHFFFAOYSA-N,89.99965801,2,50-500
238,TOX-6581,disulfoton,diethoxy-(2-ethylsulfanylethylsulfanyl)-sulfanylidene-lambda5-phosphane,3118,CCOP(=S)(OCC)SCCSCC,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,4.999763135,0,<10
239,TOX-6591,Crufomate,N-[(4-tert-butyl-2-chlorophenoxy)-methoxyphosphoryl]methanamine,9300,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,BOFHKBLZOYVHSI-UHFFFAOYSA-N,999.9828603,3,500-2000
240,TOX-6601,Cyclopentobarbital,"5-cyclopent-2-en-1-yl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",6454,C=CCC1(C2C=CCC2)C(=O)NC(=O)NC1=O,XOVJAYNMQDTIJD-UHFFFAOYSA-N,104.9977589,2,50-500
241,TOX-6624,ETHAMIVAN,"N,N-diethyl-4-hydroxy-3-methoxybenzamide",9363,CCN(CC)C(=O)c1ccc(O)c(OC)c1,BQJODPIMMWWMFC-UHFFFAOYSA-N,299.9973127,2,50-500
242,TOX-6659,Mexacarbate,"[4-(dimethylamino)-3,5-dimethylphenyl] N-methylcarbamate",9414,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,YNEVBPNZHBAYOA-UHFFFAOYSA-N,21.99920821,1,10-50
243,TOX-6711,LINURON,"3-(3,4-dichlorophenyl)-1-methoxy-1-methylurea",9502,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,XKJMBINCVNINCA-UHFFFAOYSA-N,499.985949,2,50-500
244,TOX-7078,Methyl fluoroacetate,methyl 2-fluoroacetate,9959,COC(=O)CF,RJBYSQHLLIHSLT-UHFFFAOYSA-N,0.100001086,0,<10
245,TOX-7217,Chlorfenvinphos,"[2-chloro-1-(2,4-dichlorophenyl)ethenyl] diethyl phosphate",10107,CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,FSAVDKDHPDSCTO-UHFFFAOYSA-N,1200.090108,3,500-2000
246,TOX-7280,BINAPACRYL,"(2-butan-2-yl-4,6-dinitrophenyl) 3-methylbut-2-enoate",10234,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C,ZRDUSMYWDRPZRM-UHFFFAOYSA-N,49.99891409,1,10-50
247,TOX-7457,Valdetamide,"2,2-diethylpent-4-enamide",68845,C=CCC(CC)(CC)C(N)=O,LOMDVEFCNVDZMZ-UHFFFAOYSA-N,299.9980675,2,50-500
248,TOX-7627,fusaric acid,5-butylpyridine-2-carboxylic acid,3442,CCCCc1ccc(C(=O)O)nc1,DGMPVYSXXIOGJY-UHFFFAOYSA-N,200.001116,2,50-500
249,TOX-7756,Thiphenamil,"S-[2-(diethylamino)ethyl] 2,2-diphenylethanethioate",11061,CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,WHLUQAYNVOGZST-UHFFFAOYSA-N,1500.03206,3,500-2000
250,TOX-7873,COUMITHOATE,"3-diethoxyphosphinothioyloxy-7,8,9,10-tetrahydrobenzo[c]chromen-6-one",11307,CCOP(=S)(OCC)Oc1ccc2c3c(c(=O)oc2c1)CCCC3,NSMRHYDOKZAMKJ-UHFFFAOYSA-N,400.0097725,2,50-500
251,TOX-8087,Dicyclohexylphenylphosphine,dicyclohexyl(phenyl)phosphane,80970,c1ccc(P(c2ccccc2)c2ccccc2)cc1,VPLLTGLLUHLIHA-UHFFFAOYSA-N,523.0811466,3,500-2000
252,TOX-8269,,1-ethenyl-4-methylbenzene,12161,C=Cc1ccc(C)cc1,JLBJTVDPSNHSKJ-UHFFFAOYSA-N,5000.042314,4,>2000
253,TOX-8293,,"2,3-dihydroxypropyl nitrate",12211,O=[N+]([O-])OCC(O)CO,HXWLJBVVXXBZCM-UHFFFAOYSA-N,999.9927064,3,500-2000
254,TOX-8665,propanil,"N-(3,4-dichlorophenyl)propanamide",4933,CCC(=O)Nc1ccc(Cl)c(Cl)c1,LFULEKSKNZEWOE-UHFFFAOYSA-N,1216.983257,3,500-2000
255,TOX-8791,spiperone,"8-[4-(4-fluorophenyl)-4-oxobutyl]-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",5265,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,DKGZKTPJOSAWFA-UHFFFAOYSA-N,100.0055629,2,50-500
256,TOX-8923,Carbocromen,ethyl 2-[3-[2-(diethylamino)ethyl]-4-methyl-2-oxochromen-7-yl]oxyacetate,12604,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1,KLOIYEQEVSIOOO-UHFFFAOYSA-N,6299.337645,4,>2000
257,TOX-8964,Trimethylolpropane phosphite,"4-ethyl-2,6,7-trioxa-1-phosphabicyclo[2.2.2]octane",13210,CCC12COP(OC1)OC2,QRUSNTDXJQBKBI-UHFFFAOYSA-N,4.999845795,0,<10
258,TOX-9035,Homochlorcyclizine,"1-[(4-chlorophenyl)-phenylmethyl]-4-methyl-1,4-diazepane",3627,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,WEUCDJCFJHYFRL-UHFFFAOYSA-N,200.0254083,2,50-500
259,TOX-9347,Fonofos,ethoxy-ethyl-phenylsulfanyl-sulfanylidene-lambda5-phosphane,13676,CCOP(=S)(CC)Sc1ccccc1,KVGLBTYUCJYMND-UHFFFAOYSA-N,2.9995494,0,<10
260,TOX-9392,DIPHENAMID,"N,N-dimethyl-2,2-diphenylacetamide",13728,CN(C)C(=O)C(c1ccccc1)c1ccccc1,QAHFOPIILNICLA-UHFFFAOYSA-N,999.9665711,3,500-2000
261,TOX-9396,THENYLDIAMINE,"N,N-dimethyl-N'-pyridin-2-yl-N'-(thiophen-3-ylmethyl)ethane-1,2-diamine",7066,CN(C)CCN(Cc1ccsc1)c1ccccn1,RCGYDFVCAAKKNG-UHFFFAOYSA-N,59.99908188,2,50-500
262,TOX-9482,NORBORMIDE,"8-(hydroxy-phenyl-pyridin-2-ylmethyl)-10-[phenyl(pyridin-2-yl)methylidene]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",13814,O=C1NC(=O)C2C3C(C(O)(c4ccccc4)c4ccccn4)=CC(C3=C(c3ccccc3)c3ccccn3)C12,DNTHHIVFNQZZRD-UHFFFAOYSA-N,1000.037139,3,500-2000
263,TOX-9510,Chlormequat,2-chloroethyl(trimethyl)azanium,13837,C[N+](C)(C)CCCl,JUZXDNPBRPUIOR-UHFFFAOYSA-N,50.00040773,2,50-500
264,TOX-9536,,"4-ethyl-2,6,7-trioxa-1lambda5-phosphabicyclo[2.2.2]octane 1-oxide",13869,CCC12COP(=O)(OC1)OC2,BYEFHDZWRALTEN-UHFFFAOYSA-N,0.999977544,0,<10
265,TOX-9780,Pyridinitril,"2,6-dichloro-4-phenylpyridine-3,5-dicarbonitrile",14146,N#Cc1c(Cl)nc(Cl)c(C#N)c1-c1ccccc1,OVZITGHGWBXFEA-UHFFFAOYSA-N,6399.766512,4,>2000
266,TOX-9895,,4-nitro-1-oxidopyridin-1-ium,14300,O=[N+]([O-])c1cc[n+]([O-])cc1,RXKNNAKAVAHBNK-UHFFFAOYSA-N,3916.055907,4,>2000
267,TOX-9965,,"diethyl 2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate",70849,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1,LJXTYJXBORAIHX-UHFFFAOYSA-N,11999.62099,4,>2000
268,TOX-10018,DIMEFLINE,8-[(dimethylamino)methyl]-7-methoxy-3-methyl-2-phenylchromen-4-one,3078,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,ZXFQRFXLFWWKLX-UHFFFAOYSA-N,15000.37107,4,>2000
269,TOX-10225,carbofuran,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-methylcarbamate",2566,CNC(=O)Oc1cccc2c1OC(C)(C)C2,DUEPRVBVGDRKAG-UHFFFAOYSA-N,18.99948475,1,10-50
270,TOX-10251,trifluralin,"2,6-dinitro-N,N-dipropyl-4-(trifluoromethyl)aniline",5569,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],ZSDSQXJSNMTJDA-UHFFFAOYSA-N,9999.940359,4,>2000
271,TOX-10291,diethyl pyrocarbonate,ethoxycarbonyl ethyl carbonate,3051,CCOC(=O)OC(=O)OCC,FFYPMLJYZAEMQB-UHFFFAOYSA-N,499.9969161,2,50-500
272,TOX-10419,Ioxynil,"4-hydroxy-3,5-diiodobenzonitrile",15530,N#Cc1cc(I)c(O)c(I)c1,NRXQIUSYPAHGNM-UHFFFAOYSA-N,139.9981128,2,50-500
273,TOX-10420,BROMOXYNIL,"3,5-dibromo-4-hydroxybenzonitrile",15531,N#Cc1cc(Br)c(O)c(Br)c1,UPMXNNIRAGDFEH-UHFFFAOYSA-N,99.99819447,2,50-500
274,TOX-10517,MONOLINURON,3-(4-chlorophenyl)-1-methoxy-1-methylurea,15629,CON(C)C(=O)Nc1ccc(Cl)cc1,LKJPSUCKSLORMF-UHFFFAOYSA-N,499.9953413,2,50-500
275,TOX-10696,benfluralin,"N-butyl-N-ethyl-2,6-dinitro-4-(trifluoromethyl)aniline",2319,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],SMDHCQAYESWHAE-UHFFFAOYSA-N,1999.988069,3,500-2000
276,TOX-10767,CHLOROTHALONIL,"2,4,5,6-tetrachlorobenzene-1,3-dicarbonitrile",15910,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,CRQQGFGUEAVUIL-UHFFFAOYSA-N,4999.736752,4,>2000
277,TOX-10838,CHLORTHIAMID,"2,6-dichlorobenzenecarbothioamide",2734819,NC(=S)c1c(Cl)cccc1Cl,KGKGSIUWJCAFPX-UHFFFAOYSA-N,999.9660357,3,500-2000
278,TOX-10865,Benzthiazuron,"1-(1,3-benzothiazol-2-yl)-3-methylurea",16007,CNC(=O)Nc1nc2ccccc2s1,DTCJYIIKPVRVDD-UHFFFAOYSA-N,999.9614007,3,500-2000
279,TOX-11234,,ethoxy-(4-nitrophenoxy)-phenyl-sulfanylidene-lambda5-phosphane,16421,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,AIGRXSNSLVJMEA-UHFFFAOYSA-N,20.0,1,10-50
280,TOX-11321,Metofoline,"1-[2-(4-chlorophenyl)ethyl]-6,7-dimethoxy-2-methyl-3,4-dihydro-1H-isoquinoline",16538,COc1cc2c(cc1OC)C(CCc1ccc(Cl)cc1)N(C)CC2,YBCPYHQFUMNOJG-UHFFFAOYSA-N,295.0255876,2,50-500
281,TOX-11346,FLUOMETURON,"1,1-dimethyl-3-[3-(trifluoromethyl)phenyl]urea",16562,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,RZILCCPWPBTYDO-UHFFFAOYSA-N,9999.784674,4,>2000
282,TOX-11392,Etafenone,1-[2-[2-(diethylamino)ethoxy]phenyl]-3-phenylpropan-1-one,3275,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,OEGDFSLNGABBKJ-UHFFFAOYSA-N,49.99201116,1,10-50
283,TOX-11543,Prothoate,2-diethoxyphosphinothioylsulfanyl-N-propan-2-ylacetamide,16774,CCOP(=S)(OCC)SCC(=O)NC(C)C,QTXHFDHVLBDJIO-UHFFFAOYSA-N,15.00152433,1,10-50
284,TOX-11544,VAMIDOTHION,2-(2-dimethoxyphosphorylsulfanylethylsulfanyl)-N-methylpropanamide,560193,CNC(=O)C(C)SCCSP(=O)(OC)OC,LESVOLZBIFDZGS-UHFFFAOYSA-N,109.9835387,2,50-500
285,TOX-11683,Chlorflurenol-methyl,methyl 2-chloro-9-hydroxyfluorene-9-carboxylate,17334,COC(=O)C1(O)c2ccccc2-c2ccc(Cl)cc21,LINPVWIEWJTEEJ-UHFFFAOYSA-N,6399.930111,4,>2000
286,TOX-11748,Demephion-S,1-dimethoxyphosphorylsulfanyl-2-methylsulfanylethane,17423,COP(=O)(OC)SCCSC,PSTWJANBJOHFQJ-UHFFFAOYSA-N,37.00615917,1,10-50
287,TOX-11763,Etridiazole,"5-ethoxy-3-(trichloromethyl)-1,2,4-thiadiazole",17432,CCOc1nc(C(Cl)(Cl)Cl)ns1,KQTVWCSONPJJPE-UHFFFAOYSA-N,4999.313231,4,>2000
288,TOX-11843,Azinphos-ethyl,"3-(diethoxyphosphinothioylsulfanylmethyl)-1,2,3-benzotriazin-4-one",17531,CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,RQVGAIADHNPSME-UHFFFAOYSA-N,12.0004864,1,10-50
289,TOX-11873,BUTACARB,"(3,5-ditert-butylphenyl) N-methylcarbamate",17564,CNC(=O)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1,SLZWBCGZQRRUNG-UHFFFAOYSA-N,999.958236,3,500-2000
290,TOX-11929,,"2-(2,4-dichlorophenoxy)acetic acid",1486,O=C(O)COc1ccc(Cl)cc1Cl,OVSKIKFHRZPJSS-UHFFFAOYSA-N,99.99592835,2,50-500
291,TOX-12083,Xyloxemine,"2-[2-[bis(2,6-dimethylphenyl)methoxy]ethoxy]-N,N-dimethylethanamine",17800,Cc1cccc(C)c1C(OCCOCCN(C)C)c1c(C)cccc1C,KLOZENAJUCRQKD-UHFFFAOYSA-N,240.9850866,2,50-500
292,TOX-12317,Diberal,"5-ethyl-5-(4-methylpentan-2-yl)-1,3-diazinane-2,4,6-trione",18079,CCC1(C(C)CC(C)C)C(=O)NC(=O)NC1=O,KXHLANWWTKSOMW-UHFFFAOYSA-N,9.99987515,0,<10
293,TOX-12477,METOBROMURON,3-(4-bromophenyl)-1-methoxy-1-methylurea,18290,CON(C)C(=O)Nc1ccc(Br)cc1,WLFDQEVORAMCIM-UHFFFAOYSA-N,10199.88189,4,>2000
294,TOX-12550,Febuprol,1-butoxy-3-phenoxypropan-2-ol,71119,CCCCOCC(O)COc1ccccc1,WBLXZPHICYCDGN-UHFFFAOYSA-N,500.0000003,3,500-2000
295,TOX-12626,ASULAM,methyl N-(4-aminophenyl)sulfonylcarbamate,18752,COC(=O)NS(=O)(=O)c1ccc(N)cc1,VGPYEHKOIGNJKV-UHFFFAOYSA-N,4999.891426,4,>2000
296,TOX-13026,,(1-methylcyclopentyl)urea,198959,CC1(NC(N)=O)CCCC1,SOPWCEFXKLAPKS-UHFFFAOYSA-N,899.9873422,3,500-2000
