TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Toxicity Value,EPACategoryIndex,EPACategory,tox10,tox50,tox500,tox2000
TOX-5878,,[(2-methyl-2-methylsulfanylpropylidene)amino] N-methylcarbamate,2086,CNC(=O)ON=CC(C)(C)SC,QGLZXHRNAYXIBU-UHFFFAOYSA-N,0.300003154,0,<10,1,1,1,1
TOX-19019,,"N-dimethoxyphosphinothioyl-1,3-oxathiolan-2-imine",117417,COP(=S)(N=C1OCCS1)OC,ZXSAZCMRKXDRJV-UHFFFAOYSA-N,9.298076543,0,<10,1,1,1,1
TOX-12501,,N-butyl-4-dimethoxyphosphinothioyloxybenzenesulfonamide,200995,CCCCNS(=O)(=O)c1ccc(OP(=S)(OC)OC)cc1,HTQIEXVOHZYCJE-UHFFFAOYSA-N,9.999943407,0,<10,1,1,1,1
TOX-40594,,"4-tert-butyl-2,6,7-trioxa-1lambda5-phosphabicyclo[2.2.2]octane 1-oxide",43673,CC(C)(C)C12COP(=O)(OC1)OC2,CNBZOKKOTFTYLW-UHFFFAOYSA-N,0.045000436,0,<10,1,1,1,1
TOX-18051,,[3-chloro-4-(diethylamino)-4-oxobut-2-en-2-yl] dimethyl phosphate,25750,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,RGCLLPNLLBQHPF-UHFFFAOYSA-N,5.999979986,0,<10,1,1,1,1
TOX-48018,Lyngbyatoxin,"5-(3,7-dimethylocta-1,6-dien-3-yl)-13-(hydroxymethyl)-9-methyl-10-propan-2-yl-3,9,12-triazatricyclo[6.6.1.04,15]pentadeca-1,4,6,8(15)-tetraen-11-one",3979,C=CC(C)(CCC=C(C)C)c1ccc2c3c(c[nH]c13)CC(CO)NC(=O)C(C(C)C)N2C,KISDGNGREAJPQR-UHFFFAOYSA-N,1.999872039,0,<10,1,1,1,1
TOX-12504,,dimethoxy-(4-morpholin-4-ylsulfonylphenoxy)-sulfanylidene-lambda5-phosphane,200998,COP(=S)(OC)Oc1ccc(S(=O)(=O)N2CCOCC2)cc1,AGSPBJWUHVHTHG-UHFFFAOYSA-N,5.000204147,0,<10,1,1,1,1
TOX-10997,valinomycin,"6,18,30-trimethyl-3,9,12,15,21,24,27,33,36-nona(propan-2-yl)-1,7,13,19,25,31-hexaoxa-4,10,16,22,28,34-hexazacyclohexatriacontane-2,5,8,11,14,17,20,23,26,29,32,35-dodecone",5649,CC1OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC1=O,FCFNRCROJUBPLU-UHFFFAOYSA-N,2.499914516,0,<10,1,1,1,1
TOX-17954,,methoxy-methyl-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,202661,COP(C)(=S)Oc1ccc([N+](=O)[O-])cc1,ACIMHNJEURRYLS-UHFFFAOYSA-N,3.699970067,0,<10,1,1,1,1
TOX-1976,Nasalide,"19-fluoro-11-hydroxy-8-(2-hydroxyacetyl)-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",3379,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,XSFJVAJPIHIPKU-UHFFFAOYSA-N,0.499995397,0,<10,1,1,1,1
TOX-23673,T-2 TOXIN,"[11-acetyloxy-2-(acetyloxymethyl)-10-hydroxy-1,5-dimethylspiro[8-oxatricyclo[7.2.1.02,7]dodec-5-ene-12,2'-oxirane]-4-yl] 3-methylbutanoate",529495,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,BXFOFFBJRFZBQZ-UHFFFAOYSA-N,3.799780075,0,<10,1,1,1,1
TOX-61033,,"15-[3-(diaminomethylideneamino)propyl]-18-(6-methoxy-3,5-dimethyl-7-phenylhepta-1,3-dienyl)-1,5,12,19-tetramethyl-2-methylidene-8-(2-methylpropyl)-3,6,9,13,16,20,25-heptaoxo-1,4,7,10,14,17,21-heptazacyclopentacosane-11,22-dicarboxylic acid",3595220,C=C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(C)=CC(C)C(Cc2ccccc2)OC)C(C)C(=O)NC(C(=O)O)CCC(=O)N1C,ZYZCGGRZINLQBL-UHFFFAOYSA-N,5.000055262,0,<10,1,1,1,1
TOX-16561,,"[6-[[6-[4-[4-(5-acetyloxy-4-hydroxy-4,6-dimethyloxan-2-yl)oxy-5-hydroxy-6-methyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-7-(3,4-dihydroxy-1-methoxy-2-oxopentyl)-4,10-dihydroxy-3-methyl-5-oxo-7,8-dihydro-6H-anthracen-2-yl]oxy]-4-(4-hydroxy-5-methoxy-6-methyloxan-2-yl)oxy-2-methyloxan-3-yl] acetate",5179132,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(OC)C(C)O5)C(OC(C)=O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(OC(C)=O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,ZYVSOIYQKUDENJ-UHFFFAOYSA-N,1.430931064,0,<10,1,1,1,1
TOX-72577,oxymetazoline,"6-tert-butyl-3-(4,5-dihydro-1H-imidazol-2-ylmethyl)-2,4-dimethylphenol",4636,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,WYWIFABBXFUGLM-UHFFFAOYSA-N,4.699801441,0,<10,1,1,1,1
TOX-38319,,"5-[2-[1-(5-hydroxy-6-methylheptan-2-yl)-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol",53686035,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O,BJYLYJCXYAMOFT-UHFFFAOYSA-N,3.049663266,0,<10,1,1,1,1
TOX-2066,methomyl,methyl N-(methylcarbamoyloxy)ethanimidothioate,4109,CNC(=O)ON=C(C)SC,UHXUZOCRWCRNSJ-UHFFFAOYSA-N,9.999753403,0,<10,1,1,1,1
TOX-9905,,"4-methyl-4-propan-2-ylpiperidine-2,6-dione",70778,CC(C)C1(C)CC(=O)NC(=O)C1,DHCQZOVMJDSSAA-UHFFFAOYSA-N,8.999787263,0,<10,1,1,1,1
TOX-38827,,[4-acetyloxy-5-(6-aminopurin-9-yl)-2-(ethylcarbamoyl)oxolan-3-yl] acetate,54161687,CCNC(=O)C1OC(n2cnc3c(N)ncnc32)C(OC(C)=O)C1OC(C)=O,OOWCXPUKERVNOX-UHFFFAOYSA-N,1.999989803,0,<10,1,1,1,1
TOX-34534,,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-ethylsulfanyl-N-methylcarbamate",39705,CCSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,RJPCOPJDCSLQER-UHFFFAOYSA-N,9.999751222,0,<10,1,1,1,1
TOX-4028,Rac-Devazepide,"N-(1-methyl-2-oxo-5-phenyl-3H-1,4-benzodiazepin-3-yl)-1H-indole-2-carboxamide",59751,CN1C(=O)C(NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21,NFHRQQKPEBFUJK-UHFFFAOYSA-N,1.000095481,0,<10,1,1,1,1
TOX-9371,,dimethyl (4-nitrophenyl) phosphate,13708,COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,BAFQDKPJKOLXFZ-UHFFFAOYSA-N,2.099974511,0,<10,1,1,1,1
TOX-78132,Flocoumafen,"4-hydroxy-3-[3-[4-[[4-(trifluoromethyl)phenyl]methoxy]phenyl]-1,2,3,4-tetrahydronaphthalen-1-yl]chromen-2-one",54698175,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)Cc2ccccc21,KKBGNYHHEIAGOH-UHFFFAOYSA-N,0.799921851,0,<10,1,1,1,1
TOX-20356,,1-phenyl-3-[(Z)-1H-pyrrol-2-ylmethylideneamino]thiourea,136918489,S=C(N/N=C/c1ccc[nH]1)Nc1ccccc1,JOHDDABCJDTKEN-ZROIWOOFSA-N,0.449994474,0,<10,1,1,1,1
TOX-72522,,"3-amino-2-sulfanylidene-1,3-thiazolidin-4-one",74033,NN1C(=O)CSC1=S,ZBUUHLDYMKTVLT-UHFFFAOYSA-N,2.619964648,0,<10,1,1,1,1
TOX-10991,Dipenine,"2-(2,2-dicyclopentylacetyl)oxyethyl-triethylazanium",71810,CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,GDMZQNKKYVYOBJ-UHFFFAOYSA-N,6.199445967,0,<10,1,1,1,1
TOX-72434,,"16-methoxy-5-oxa-10-azatetracyclo[8.7.0.01,13.02,7]heptadeca-2(7),13-dien-4-one",222907,COC1CC=C2CCN3CCC4=C(CC(=O)OC4)C23C1,ALSKYCOJJPXPFS-UHFFFAOYSA-N,7.499782093,0,<10,1,1,1,1
TOX-38875,,"3-[2-[1-(5-hydroxy-6-methylheptan-2-yl)-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexan-1-ol",73165519,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(O)C(C)C,SNOXQOOPUCMFPS-UHFFFAOYSA-N,9.998826901,0,<10,1,1,1,1
TOX-17940,TERBUFOS,tert-butylsulfanylmethylsulfanyl-diethoxy-sulfanylidene-lambda5-phosphane,25670,CCOP(=S)(OCC)SCSC(C)(C)C,XLNZEKHULJKQBA-UHFFFAOYSA-N,3.499514627,0,<10,1,1,1,1
TOX-25010,NIVALENOL,"3,10,11-trihydroxy-2-(hydroxymethyl)-1,5-dimethylspiro[8-oxatricyclo[7.2.1.02,7]dodec-5-ene-12,2'-oxirane]-4-one",430146,CC1=CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(O)C1=O,UKOTXHQERFPCBU-UHFFFAOYSA-N,4.99987192,0,<10,1,1,1,1
TOX-28964,,1-[(Z)-(1-methylpyrrol-2-yl)methylideneamino]-3-phenylthiourea,6444957,Cn1cccc1/C=N/NC(=S)Nc1ccccc1,DNSTVJBRUNYBGH-UVTDQMKNSA-N,3.200876096,0,<10,1,1,1,1
TOX-44724,,"[5-(6-amino-2-chloropurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl sulfamate",13994713,Nc1nc(Cl)nc2c1ncn2C1OC(COS(N)(=O)=O)C(O)C1O,JHUGCRSKMUFKHR-UHFFFAOYSA-N,3.4,0,<10,1,1,1,1
TOX-13437,streptonigrin,"5-amino-6-(7-amino-6-methoxy-5,8-dioxoquinolin-2-yl)-4-(2-hydroxy-3,4-dimethoxyphenyl)-3-methylpyridine-2-carboxylic acid",5298,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,PVYJZLYGTZKPJE-UHFFFAOYSA-N,2.330133414,0,<10,1,1,1,1
TOX-3500,,"(3,4,8b-trimethyl-2,3a-dihydro-1H-pyrrolo[2,3-b]indol-7-yl) N-methylcarbamate",4811,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,PIJVFDBKTWXHHD-UHFFFAOYSA-N,2.999978207,0,<10,1,1,1,1
TOX-9607,,"2-[bis(dimethylamino)phosphoryl]-5-pentyl-1,2,4-triazol-3-amine",120534,CCCCCc1nc(N)n(P(=O)(N(C)C)N(C)C)n1,RTXNQHSBJUKLGY-UHFFFAOYSA-N,9.999791917,0,<10,1,1,1,1
TOX-76376,,methyl 2-(dimethylamino)-N-[[methoxycarbonyl(methyl)amino]sulfanyl-methylcarbamoyl]oxy-2-oxoethanimidothioate,100544,COC(=O)N(C)SN(C)C(=O)ON=C(SC)C(=O)N(C)C,YTYMBOZMZJZVAY-UHFFFAOYSA-N,8.999707453,0,<10,1,1,1,1
TOX-76377,,methyl 2-(dimethylamino)-N-[[ethoxycarbonyl(methyl)amino]sulfanyl-methylcarbamoyl]oxy-2-oxoethanimidothioate,3050195,CCOC(=O)N(C)SN(C)C(=O)ON=C(SC)C(=O)N(C)C,VJUZLFHFHRTQCQ-UHFFFAOYSA-N,9.998921798,0,<10,1,1,1,1
TOX-76379,,methyl 2-(dimethylamino)-N-[[ethyl(propan-2-yloxycarbonyl)amino]sulfanyl-methylcarbamoyl]oxy-2-oxoethanimidothioate,3050197,CCN(SN(C)C(=O)ON=C(SC)C(=O)N(C)C)C(=O)OC(C)C,JWHRRIQUPSJIBD-UHFFFAOYSA-N,9.000189219,0,<10,1,1,1,1
TOX-65453,Tautomycin,"[12-[3,9-dimethyl-8-(3-methyl-4-oxopentyl)-1,7-dioxaspiro[5.5]undecan-2-yl]-5,9-dihydroxy-4-methoxy-2,8-dimethyl-7-oxotridecan-3-yl] 3-hydroxy-3-(4-methyl-2,5-dioxofuran-3-yl)propanoate",3425471,COC(C(O)CC(=O)C(C)C(O)CCC(C)C1OC2(CCC(C)C(CCC(C)C(C)=O)O2)CCC1C)C(OC(=O)CC(O)C1=C(C)C(=O)OC1=O)C(C)C,RFCWHQNNCOJYTR-UHFFFAOYSA-N,7.500332487,0,<10,1,1,1,1
TOX-37533,BRODIFACOUM,"3-[3-[4-(4-bromophenyl)phenyl]-1,2,3,4-tetrahydronaphthalen-1-yl]-4-hydroxychromen-2-one",54680676,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,VEUZZDOCACZPRY-UHFFFAOYSA-N,0.289985595,0,<10,1,1,1,1
TOX-9614,TRIAMIPHOS,"2-[bis(dimethylamino)phosphoryl]-5-phenyl-1,2,4-triazol-3-amine",13943,CN(C)P(=O)(N(C)C)n1nc(-c2ccccc2)nc1N,BABJTMNVJXLAEX-UHFFFAOYSA-N,9.999694198,0,<10,1,1,1,1
TOX-24523,,6-chloro-2-(diethoxyphosphinothioylsulfanylmethyl)pyridazin-3-one,89713,CCOP(=S)(OCC)SCn1nc(Cl)ccc1=O,YZDMAIMYCYHQPO-UHFFFAOYSA-N,6.200320582,0,<10,1,1,1,1
TOX-3793,,"1-O-(4-methoxy-16,18-dioxa-10-azapentacyclo[11.7.0.02,6.06,10.015,19]icosa-1(20),4,13,15(19)-tetraen-3-yl) 4-O-methyl 2-hydroxy-2-(4-hydroxy-4-methylpentyl)butanedioate",3628,COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4,HYFHYPWGAURHIV-UHFFFAOYSA-N,7.455603708,0,<10,1,1,1,1
TOX-24909,OXAMYL,methyl 2-(dimethylamino)-N-(methylcarbamoyloxy)-2-oxoethanimidothioate,31657,CNC(=O)ON=C(SC)C(=O)N(C)C,KZAUOCCYDRDERY-UHFFFAOYSA-N,2.299937063,0,<10,1,1,1,1
TOX-11994,Mesaconitine,"[8-acetyloxy-5,7,14-trihydroxy-6,16,18-trimethoxy-13-(methoxymethyl)-11-methyl-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecan-4-yl] benzoate",416228,COCC12CN(C)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1,XUHJBXVYNBQQBD-UHFFFAOYSA-N,2.017784697,0,<10,1,1,1,1
TOX-11982,,"2-(10-hydroxy-3,7,9,11-tetramethyltrideca-2,5,7,11-tetraenyl)-5,6-dimethoxy-3-methyl-1H-pyridin-4-one",4285633,CC=C(C)C(O)C(C)C=C(C)C=CCC(C)=CCc1[nH]c(OC)c(OC)c(=O)c1C,BBLGCDSLCDDALX-UHFFFAOYSA-N,3.17019833,0,<10,1,1,1,1
TOX-72300,Clofexamide,2-(4-chlorophenoxy)-N-[2-(diethylamino)ethyl]acetamide,28554,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,UORGKWWJEQDTGX-UHFFFAOYSA-N,1.199970503,0,<10,1,1,1,1
TOX-9827,,"[3-hydroxy-6-[4-hydroxy-6-[4-hydroxy-6-[[14-hydroxy-10,13-dimethyl-17-(5-oxo-2H-furan-3-yl)-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl]oxy]-2-methyloxan-3-yl]oxy-2-methyloxan-3-yl]oxy-2-methyloxan-4-yl] acetate",1997,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1O,HPMZBILYSWLILX-UHFFFAOYSA-N,7.300117606,0,<10,1,1,1,1
TOX-3948,,3-(1-methylpyrrolidin-2-yl)pyridine,942,CN1CCCC1c1cccnc1,SNICXCGAKADSCV-UHFFFAOYSA-N,3.339876478,0,<10,1,1,1,1
TOX-72316,mefexamide,N-[2-(diethylamino)ethyl]-2-(4-methoxyphenoxy)acetamide,4045,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,HUNIPYLVUPMFCZ-UHFFFAOYSA-N,1.499957198,0,<10,1,1,1,1
TOX-48280,,"2-[2-(2-cyclohexylphenoxy)ethyl]-4,5-dihydro-1H-imidazole",51202,c1ccc(C2CCCCC2)c(OCCC2=NCCN2)c1,AZFNDZGVCFARNQ-UHFFFAOYSA-N,1.65004846,0,<10,1,1,1,1
TOX-34541,,[(2-methyl-2-methylsulfanylpropylidene)amino] N-methyl-N-(2-methylphenyl)sulfanylcarbamate,3039390,CSC(C)(C)C=NOC(=O)N(C)Sc1ccccc1C,ATJZZNCSYUUUKL-UHFFFAOYSA-N,3.000384047,0,<10,1,1,1,1
TOX-16411,Hypaconitine,"[8-acetyloxy-5,7-dihydroxy-6,16,18-trimethoxy-13-(methoxymethyl)-11-methyl-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecan-4-yl] benzoate",4526188,COCC12CCC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C13)C4N(C)C2,FIDOCHXHMJHKRW-UHFFFAOYSA-N,6.169045915,0,<10,1,1,1,1
TOX-11442,,"17-(2,6-dihydroxy-6-methyl-3-oxohept-4-en-2-yl)-2,16-dihydroxy-4,4,9,13,14-pentamethyl-8,10,12,15,16,17-hexahydro-7H-cyclopenta[a]phenanthrene-3,11-dione",2888,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,NISPVUDLMHQFRQ-UHFFFAOYSA-N,4.99942681,0,<10,1,1,1,1
TOX-6644,PARAOXON,diethyl (4-nitrophenyl) phosphate,9395,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,WYMSBXTXOHUIGT-UHFFFAOYSA-N,0.759980668,0,<10,1,1,1,1
TOX-11446,,2-[2-(4-chlorophenoxy)acetyl]oxybenzoic acid,200527,O=C(COc1ccc(Cl)cc1)Oc1ccccc1C(=O)O,YLORRFCYNICFMA-UHFFFAOYSA-N,1.424995353,0,<10,1,1,1,1
TOX-49194,,"N-cyclopropyl-3,4-dihydroxy-5-(1-hydroxy-6-iminopurin-9-yl)oxolane-2-carboxamide",53420621,Nc1c2ncn(C3OC(C(=O)NC4CC4)C(O)C3O)c2nc[n+]1[O-],NKYUMUKJXJMQNY-UHFFFAOYSA-N,4.999881061,0,<10,1,1,1,1
TOX-39167,,"1,2,4,7,8-pentachlorodibenzo-p-dioxin",42836,Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)cc(Cl)c1O2,QUPLGUUISJOUPJ-UHFFFAOYSA-N,4.99973346,0,<10,1,1,1,1
TOX-5615,Pyrazoxone,diethyl (5-methyl-1H-pyrazol-3-yl) phosphate,7925,CCOP(=O)(OCC)Oc1cc(C)[nH]n1,CDCTYRNLXFEDHC-UHFFFAOYSA-N,3.999965841,0,<10,1,1,1,1
TOX-63153,Huperzine A,"1-amino-13-ethylidene-11-methyl-6-azatricyclo[7.3.1.02,7]trideca-2(7),3,10-trien-5-one",1253,CC=C1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2,ZRJBHWIHUMBLCN-UHFFFAOYSA-N,5.199957084,0,<10,1,1,1,1
TOX-24993,Dianhydrodulcitol,"1,2-bis(oxiran-2-yl)ethane-1,2-diol",31789,OC(C1CO1)C(O)C1CO1,AAFJXZWCNVJTMK-UHFFFAOYSA-N,7.898891894,0,<10,1,1,1,1
TOX-15967,,"[4-[(dimethylamino)methyl]-3,5-dimethylphenyl] N-methylcarbamate",22956,CNC(=O)Oc1cc(C)c(CN(C)C)c(C)c1,PBJQYLSKNASHPU-UHFFFAOYSA-N,5.839876437,0,<10,1,1,1,1
TOX-44615,,tetradecyl 2-[4-[bis(2-chloroethyl)amino]phenyl]acetate,47880,CCCCCCCCCCCCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1,GYOHPKQEXPJQSW-UHFFFAOYSA-N,9.999132351,0,<10,1,1,1,1
TOX-28078,,"2-[bis(dimethylamino)phosphoryl]-1,2,4-triazol-3-amine",207236,CN(C)P(=O)(N(C)C)n1ncnc1N,UAGCSCJGEVIDEN-UHFFFAOYSA-N,9.999954161,0,<10,1,1,1,1
TOX-17937,,4-[methoxy(phenyl)phosphinothioyl]oxybenzonitrile,166762,COP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,IPJBVPICLITXIM-UHFFFAOYSA-N,8.999813348,0,<10,1,1,1,1
TOX-24954,,4-amino-5-chloro-N-(2-morpholin-4-ylethyl)-2-phenylmethoxybenzamide,211485,Nc1cc(OCc2ccccc2)c(C(=O)NCCN2CCOCC2)cc1Cl,BYILAFYHQWADTR-UHFFFAOYSA-N,1.500065405,0,<10,1,1,1,1
TOX-20685,,"N-methyl-1,3-benzothiazol-2-amine",28160,CNc1nc2ccccc2s1,QVKPPRYUGJFISN-UHFFFAOYSA-N,5.799894047,0,<10,1,1,1,1
TOX-72715,,2-[4-(oxiran-2-ylmethoxy)butoxymethyl]oxirane,17046,C(CCOCC1CO1)COCC1CO1,SHKUUQIDMUMQQK-UHFFFAOYSA-N,1.1,0,<10,1,1,1,1
TOX-39170,,3-tert-butylisoquinolin-1-amine,3041923,CC(C)(C)c1cc2ccccc2c(N)n1,BXWSZTOFUTUGKG-UHFFFAOYSA-N,2.799930102,0,<10,1,1,1,1
TOX-1903,Digimed,"3-[3-[5-[5-(4,5-dihydroxy-6-methyloxan-2-yl)oxy-4-hydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-14-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",3061,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,WDJUZGPOPHTGOT-UHFFFAOYSA-N,4.94967645,0,<10,1,1,1,1
TOX-5938,ISOLAN,"(5-methyl-2-propan-2-ylpyrazol-3-yl) N,N-dimethylcarbamate",8393,Cc1cc(OC(=O)N(C)C)n(C(C)C)n1,RNNBHZYEKNHLKT-UHFFFAOYSA-N,9.799768071,0,<10,1,1,1,1
TOX-19060,,"1,8,9,10,11,11-hexachloro-5-aza-4-azoniatetracyclo[6.2.1.13,6.02,7]dodec-9-ene 4-oxide",101286296,O[N+]1=NC2CC1C1C2C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,DMVJIPYLSCNNBV-UHFFFAOYSA-N,3.100024229,0,<10,1,1,1,1
TOX-9401,Famoxon,[4-(dimethylsulfamoyl)phenyl] dimethyl phosphate,70399,COP(=O)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,SGSHKKZZKAZVCW-UHFFFAOYSA-N,6.999999995,0,<10,1,1,1,1
TOX-37532,Difenacoum,"4-hydroxy-3-[3-(4-phenylphenyl)-1,2,3,4-tetrahydronaphthalen-1-yl]chromen-2-one",54676884,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccccc3)cc2)Cc2ccccc21,FVQITOLOYMWVFU-UHFFFAOYSA-N,0.79994601,0,<10,1,1,1,1
TOX-12078,,"2-methoxy-3,5-dimethyl-6-[5-[2-methyl-3-(4-nitrophenyl)prop-2-enylidene]oxolan-2-yl]pyran-4-one",57369631,COc1oc(C2CCC(=CC(C)=Cc3ccc([N+](=O)[O-])cc3)O2)c(C)c(=O)c1C,OGUMLESFFBGVOO-UHFFFAOYSA-N,2.999796187,0,<10,1,1,1,1
TOX-38602,,"1,2,3,6,7,8-hexachlorodibenzo-p-dioxin",42540,Clc1cc2c(c(Cl)c1Cl)Oc1cc(Cl)c(Cl)c(Cl)c1O2,YCLUIPQDHHPDJJ-UHFFFAOYSA-N,1.25011513,0,<10,1,1,1,1
TOX-76566,,2-[amino(ethylsulfanyl)phosphoryl]oxolane,3051049,CCSP(N)(=O)C1CCCO1,KFRSSULIFWBBSM-UHFFFAOYSA-N,9.999795105,0,<10,1,1,1,1
TOX-76569,,,3051052,CSP(C)(N)=O,XAIODSBPGRTVTN-UHFFFAOYSA-N,9.999760248,0,<10,1,1,1,1
TOX-18216,,ethyl-(4-nitrophenoxy)-propan-2-yloxy-sulfanylidene-lambda5-phosphane,83381,CCP(=S)(Oc1ccc([N+](=O)[O-])cc1)OC(C)C,WTXJPHFZRRJHGY-UHFFFAOYSA-N,7.999917043,0,<10,1,1,1,1
TOX-9536,,"4-ethyl-2,6,7-trioxa-1lambda5-phosphabicyclo[2.2.2]octane 1-oxide",13869,CCC12COP(=O)(OC1)OC2,BYEFHDZWRALTEN-UHFFFAOYSA-N,3.549920281,0,<10,1,1,1,1
TOX-15328,Promurit,"[(3,4-dichlorophenyl)hydrazinylidene]thiourea",3034168,NC(=S)N/N=N\c1ccc(Cl)c(Cl)c1,BOQUJWASRWDQOS-UHFFFAOYSA-N,0.999975916,0,<10,1,1,1,1
TOX-34731,,2-[ethyl(2-ethylsulfanylethylsulfanyl)phosphoryl]oxybutane,3039585,CCSCCSP(=O)(CC)OC(C)CC,PUONAJBNDLLDCI-UHFFFAOYSA-N,3.100000003,0,<10,1,1,1,1
TOX-24617,,"1-(4,5-dihydro-1H-imidazol-2-ylmethyl)-3-ethylindole",31482,CCc1cn(CC2=NCCN2)c2ccccc12,XGVKWKUUTDUHPI-UHFFFAOYSA-N,0.349983063,0,<10,1,1,1,1
TOX-41422,Bromethalin,"N-methyl-2,4-dinitro-N-(2,4,6-tribromophenyl)-6-(trifluoromethyl)aniline",44465,CN(c1c(Br)cc(Br)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,USMZPYXTVKAYST-UHFFFAOYSA-N,2.199988578,0,<10,1,1,1,1
TOX-6576,ISOBENZAN,"1,3,5,7,8,9,10,10-octachloro-4-oxatricyclo[5.2.1.02,6]dec-8-ene",9271,ClC1=C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl,LRWHHSXTGZSMSN-UHFFFAOYSA-N,8.398898367,0,<10,1,1,1,1
