SMILES,Category
COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1=C2)OCO4,1
CC(C)(C)C1(O)CCN(CC2c3ccccc3CCc3ccccc32)CC1,1
Nc1ccc(Oc2ccc(N)cc2)cc1,1
CC(=O)CCC(=O)c1ccoc1,1
Cc1ncc(Cn2c(C)c(CCO)sc2=O)c(N)n1,0
O=C1CS[C@H](c2ccc(Cl)cc2)N1n1c(-c2ccccc2)nc2ccccc2c1=O,1
Cc1ccc2c(n1)Nc1nc(N)nc(Cl)c1S2,1
Cc1cccc(-n2c(Cc3c(C)[nH]c4ccccc34)n[nH]c2=S)c1,1
CCN(CC)CCOC1(c2ccc(Cl)cc2)CCCCC1,1
Cc1ccc2ncn(-c3cc(C)no3)c(=O)c2c1,1
CC1CCCCN1CCCOC(=O)c1ccccc1,0
COc1cc(C(=O)N[C@H]2CCC[C@@H]3CCN(C)C[C@@H]23)cc(OC)c1OC,1
CCOC[C@H](O)COc1ccccc1,0
CCOC(=O)CSC#N,1
N=C(N)Nc1ccc(C(=O)Oc2ccc([N+](=O)[O-])cc2)cc1,1
CN1CCN(C)C1=O,0
COc1cc(C(=O)N(C)C)nn1-c1cccc(Cl)c1,1
O=C(COc1ccc(Cl)cc1)N1CC1,0
O=C(OC1C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,0
CC(=O)Nc1ccc(OCC(O)C(C)O)cc1,0
N#Cc1cccc(-n2cc3ccccc3n2)c1,0
CCCCCCCCCCCCCC(=O)N(C)C,0
O=c1c2cn[nH]c2nc2sccn12,1
C=CCN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,1
O=C(COc1ccccc1)NCCN1CCCOCC1,1
COc1cc(OC)cc(OC[C@@H](O)CO)c1,0
COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN1CCOCC1,1
Cc1ccc(S(=O)(=O)NC(=O)N2C[C@@H]3CC[C@@](C)(C2)C3(C)C)cc1,0
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,1
O=C(/C=C/Cl)c1ccc([N+](=O)[O-])cc1,1
COc1cc(COCCN(C)C)cc(OC)c1OC,1
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0
CC1=C(C(C)C)CC=CC1,0
C[C@H](N)CS(=O)(=O)O,1
O=C(O)[C@@H]1CS[C@H](c2ccccc2O)N1C(=O)CCS,0
CC(C)CN(CCOc1ccnc(N)n1)CC(C)C,0
CCCc1nnc(N2N=C(C(=O)c3ccccc3)N(c3nnc(CCC)s3)N=C2C(=O)c2ccccc2)s1,0
Cc1ccc(C)c(N2C(=O)CCC(n3c(C)nc4ccccc4c3=O)C2=O)c1,1
CC(C)=CCC(OC(=O)C=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,1
CN1C(=O)C(=O)c2ccccc21,0
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,0
OCCc1ccccc1-c1ccccn1,0
NS(=O)(=O)c1csc([N+](=O)[O-])c1,1
CC1(C)[C@H]2O[C@@H]2[C@@H]2[C@@]1(O)[C@H](O)C(=O)[C@]13C[C@@H](CC[C@@H]1[C@@]2(C)O)[C@](C)(O)C3,1
O=C(O)C(=O)C(Cl)Cl,1
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,1
CCn1nc(C(C)(C)C)c2c1-c1ccccc1C2(O)c1ccccc1,1
CC1=NNc2nc3ccccc3c(C)c2C(c2ccccc2)=C1,1
COc1ccc(CCN2CCN(c3ccccc3O)CC2)cc1OC,1
Cc1cccc(C)c1N1C(=O)CCC(n2c(C)nc3ccccc3c2=O)C1=O,1
O=C(/C=C/Cl)c1ccc(F)cc1,1
Cn1c2cn[nH]c2c(=O)n1-c1ccccc1,1
O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,0
COc1ccc(CCNc2c3c(nc4ccccc24)CCCC3)cc1OC,1
Cc1ccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2CCO)cc1,1
CC(C)C#N,1
C=CC#N,1
NS(=O)(=O)c1cccs1,1
CCCC1(CCC)CN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1,1
CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)C3CC(C)C4C(C)(C)C([C@@]5(O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)C3C[C@H](O)C12,1
CNC(=O)N1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,1
CCN(CC)Cc1c(OC)ccc2c(=O)c(C)c(-c3ccc(Cl)cc3)oc12,1
C=C1[C@@H]2CC[C@@H]3[C@@H](O)[C@@]2(C[C@@H](O)[C@@]2(O)[C@H]1C[C@H](O)C2(C)C)C[C@@]3(C)O,1
O=C(O)CCCN(CN(C1=NCCN1)C1CCCC1)C(=O)c1ccccc1,1
CC1(C)CN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1,1
OCc1ccccc1,0
COc1ccc(CCN2CCN(c3cccc(Cl)c3)CC2)cc1OC,1
CCOC(=O)/C=C/c1ccccc1S(N)(=O)=O,0
CC(C)=C1CC[C@H](C)[C@](C)(COc2ccc3ccc(=O)oc3c2)[C@@H]1CCC(=O)O,1
C=CCN1CCC[C@H]1c1cccnc1,1
CC1(C)C[C@@](C)(O)[P@](=O)(c2ccccc2)O1,0
O=C1/C(=C\c2ccc(F)cc2)SC(=S)N1CN1CCOCC1,1
COc1cc(C(=O)NN2CCCCCC2)cc(OC)c1OC,1
CCN(CCBr)Cc1cccc2ccccc12,1
OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,0
CCCC[C@@H](C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1,1
O=C1CC(c2ccccc2)C(=O)N1C1CCCCC1,0
COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NN=C(C)C2,1
C[C@@H]1CCCCN1Cc1c[nH]c2ccccc12,1
C=C(C)C(=O)N(C)[C@@H](C)[C@@H](O)c1ccccc1,0
COc1ccccc1-n1c(Cc2c(C)[nH]c3ccccc23)n[nH]c1=S,1
CCC#N,1
O=C1C=CC(=NCl)C=C1,1
CN1CC[C@H]2CCC[C@H](NC(=O)c3ccccc3)[C@H]2C1,1
COc1ccc(-n2c(-c3ccc(C)cc3)cn3c4c(=O)n(C)c(=O)n(C)c4nc23)cc1,0
CCC1(C)C(C#N)C(=O)N(CN2CCOCC2)C(=O)C1C#N,1
NS(=O)(=O)c1cc(S(N)(=O)=O)c(Cl)s1,1
O=C(COc1ccccc1Cl)N1CC1,0
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,0
NC[C@]1(N)CCCCc2ccccc21,1
Cn1c(SCCO)nc2c1c(=O)[nH]c(=O)n2C,1
O=C(O)c1ccccc1C(=O)O,0
C=C(C(=O)O)[C@@H]1CC[C@]2(C)CCC=C(C)[C@@H]2C1,1
CCCN1CCN(Cn2nc(-c3ccccc3)ccc2=O)CC1,1
O=C(O)CCN1c2ccc(O)cc2Sc2ccc(Cl)cc21,1
CC[C@]1(C)O[C@@H](COC(N)=O)CS1,0
OC[C@@H](O)COc1ccccc1,0
COc1cc2c(cc1O)C(=O)c1nccc3cc(OC)c(OC)c-2c13,1
CCc1ccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2ccc(OC)cc2)cc1,1
Cc1[nH]c2ccccc2c1Cc1n[nH]c(=S)n1-c1ccc(I)cc1,1
O=C(O)C(=O)CBr,1
COc1ccccc1CN1CCOCC1,1
CCOC(=O)CC(=O)CCl,1
CCCC[Ge](Cl)(Cl)Cl,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC[C@@H](C)O)[C@@H]1c1ccccc1[N+](=O)[O-],1
COC/C=C1/CN2[C@H]3C[C@]45C(=Nc6c(OC)cc(OC)c(OC)c64)OC[C@H]3[C@H]1C[C@H]25,1
CO[P@](=O)(O)ON1C(N)=NC[C@H]1CN(C)C,1
O=[N+]([O-])c1ccc([N+](=O)[O-])c(O[Si]23OCCN(CCO2)CCO3)c1,0
C1CCc2nnnn2CC1,1
Cc1cc(-n2c(C)nc3ccc(Cl)cc3c2=O)on1,1
Cc1cc(C)c(C(=O)/C=C/Cl)c(C)c1,1
COc1c(O)ccc2c1N(CCCN(C)C)c1cc(Cl)ccc1S2,1
CC(CN1CC(C)(C)C1)N1C(=O)N(c2cccc(Cl)c2)CC1C,1
CCCCCO[P@@]1(=O)OC(C)(C)C[C@]1(C)O,1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc([N+](=O)[O-])o1,0
C/C=C1\CN2[C@@H]3C[C@@H]1[C@H](CO)[C@H]2Cc1c3[nH]c2cc(OC)ccc12,1
C=C(C)C(=O)NCCc1ccc(O)cc1,0
CN1[C@H]2CC[C@H]1CC(OC(=O)COc1ccc(Cl)cc1)C2,1
S=C1NC(c2ccccc2)(c2ccccc2)C(=S)N1CN1CCOCC1,0
CC(=O)N(C(C)=O)c1ccc(C2=NN(C(C)=O)C(C)Cc3cc4c(cc32)OCO4)cc1,1
OCCO,0
Nc1ccc(S(=O)(=O)Nc2scc[n+]2[O-])cc1,1
CC[C@H]1N2CCc3c(n(C)c4ccccc34)[C@@H]2[C@H]2CCCCN21,1
O=CC(=O)c1ccc(F)cc1,0
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cccc(OC)c5c4CCN3C[C@H]2CC[C@H]1O,1
O=C(c1ccccc1)c1ccccc1,0
CC(C)(O)[C@H](O)COc1c2ccoc2cc2oc(=O)ccc12,0
Cc1cc(-n2cnc3ccccc3c2=O)on1,1
COc1cc(C(=O)N[C@H]2CCCNC2)cc(OC)c1OC,1
CCCCCCc1cc2c(cc1O)OC(C)(C)C1=C2CCCC1,1
O=c1nc(-c2cc(Cl)ccc2Cl)[nH]c(=O)[nH]1,0
Cc1ccc2nc(-c3ccccc3)n(-c3cc(C)no3)c(=O)c2c1,1
Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,0
Cc1cccc(NC(=S)NNC(=O)Cc2c(C)[nH]c3ccccc23)c1,1
CCc1ccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2ccccc2)cc1,0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,0
CCN(CC)CCN(Cc1ccccc1)c1cc(C)ncn1,1
C=CCc1ccc(OC(C)(C)C(=O)NCCN(CC)CC)c(OC)c1,1
O=C(O)Cc1ccc(-c2ccccc2)cc1,0
CC(C)(S)C(=O)N[C@@H](CS)C(=O)O,1
Cc1ccccc1C(C)C,0
CC1CN(C)c2ccccc2N(C)C1=O,1
c1ccc(-c2nc3ccccn3c2CN2CCOCC2)cc1,1
COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)NCC3,1
O=C(Cc1ccccc1)NC1CCCCC1,0
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1
C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CSSC[C@@H](C(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc3cccc(O)c3)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N2)NC1=O,1
Clc1ccccc1N1CCN(CCc2ccncc2)CC1,1
CCCCCCCCCCCCSC1CS(=O)(=O)CC1O,1
CCCCO[P@@]1(=O)OC(C)(C)C[C@]1(C)O,0
NC(=O)NC(=O)NCCCCc1ccccc1,0
Cc1cc(=O)n(-c2cccc(SC(F)F)c2)n1C,1
NC(=O)NC(=O)[C@]1(c2ccccc2)CCC(=O)O1,0
CC(=O)Nc1ccc(C2=NN(C(C)=O)C(C)Cc3cc4c(cc32)OCO4)cc1,1
CN(C)C(=O)CCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0
CCOCCO,0
CC(=N\N)/C(=N/O)Nc1ccc(Cl)cc1,1
CC(C)=CCC[C@](C)(O)[C@H]1CC=C(C)CC1,0
C=CCC(CC=C)c1ccccc1,0
CCC1(C)[C@H](C#N)C(=O)NC(=O)[C@H]1C#N,1
CCN1C(c2ccncc2)=NCC1c1ccccc1,1
CC1(C)C(C#N)C(=O)NC(=O)C1C#N,1
O=c1nc(/C=C/c2ccc(Cl)cc2)[nH]c2ncccc12,1
CC(=O)O[C@@H]1C(=O)[C@]23C[C@@H](CC[C@H]2[C@@](C)(O)[C@@H]2[C@@H]4O[C@@H]4C(C)(C)[C@@]12O)[C@](C)(O)C3,1
CCN(CC)CCOc1ccnc(N)n1,1
Nc1ccc(Cl)cc1Cl,1
Cc1ccccc1OC[C@@H](COC(=O)c1cccnc1)OC(=O)c1cccnc1,0
O=NN1CCCC[C@H]1C(=O)O,1
CN(C)/C=C1\C(=O)Nc2ccccc2N=C1N(C)C,1
O=[N+]([O-])OCCOCCOCCO[N+](=O)[O-],0
CC/N=N/Cc1nnc(-n2c(/C=C/c3ccccc3)nc3ccccc3c2=O)s1,1
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,1
CCc1nnc(N2C(=O)CC(c3ccccc3)C2=O)s1,0
O=C(CI)NCCNC(=O)CI,1
FC(F)(F)c1ccc2oc(=S)[nH]c2c1,1
C=CCC(CC=C)c1ccc(OC)cc1,0
NC(=O)c1ccccc1,0
Cc1cc(C)n(-c2nc3ccccc3s2)n1,0
O=C(COc1ccccc1[N+](=O)[O-])N1CC1,0
CCn1nc(C(C)(C)C)c2c1-c1ccccc1C2(O)c1ccc(Cl)cc1,1
NC(=O)OCC1(COC(N)=O)CCCC1,0
O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1nnc(CN(c2ccccc2)c2ccccc2)s1,1
CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0
Cc1ccc(/N=C2/SCC(=O)N2CCCN2CCOCC2)cc1,1
NC(=O)c1cccc(C(N)=O)c1,0
COc1ccc2c(c1OC)CC1c3c(cc4c(c3-2)OCO4)CCN1C,1
Cc1ccc(N2CCN(c3c4c(nc5c(C)cccc35)CCC4)CC2)cc1,1
CCN(CC)C(=O)c1c2c(nc3ccccc13)CCCC2,1
COc1ccc(OC)c(CCN(C)C(N)=O)c1,1
CC(C)OP(=O)(F)OC(C)C,1
Cc1csc2nc3[nH]ncc3c(=O)n12,1
CC[C@H](O)C#N,1
CC[C@H]1CN1c1nc(N2C[C@@H]2CC)nc(N2C[C@@H]2CC)n1,1
c1ccc(-c2nnc(-c3ccccc3)s2)cc1,1
O=C1CN(c2ncc([N+](=O)[O-])s2)C(=O)N1,1
CC(=O)N[C@@H](CCC(=O)O)C(=O)O,0
CO[P@@]1(=O)OC(C)(C)C[C@]1(C)O,0
CC(=O)c1cc(C)sc1C,1
O=C1C2=C(CCCC2)C(=O)N1c1ccccn1,0
Cc1cc(C)c([C@@]2(C)OC[C@@H](COC(N)=O)O2)c(C)c1,0
O=C/C=C(\Cl)c1ccc(Cl)cc1,1
O=C1NCCCCN1,0
NC(=O)OC[C@H]1COC2(CCCCC2)O1,0
COP(=O)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,1
CCc1ccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2C2CCCCC2)cc1,0
O=C(O)CBr,1
CNc1c(C(=O)NCCN(C)C)c(-c2ccccc2)nc2ccccc12,1
c1ccc2c(c1)OC[C@H](CN1CCCCCC1)O2,1
CC1CCCC(C)N1CCCOC(=O)c1ccccc1,1
CCCCOCCOCCO,0
N#CCC#N,1
CCCCCN(CCCCC)CC(=O)NN,1
COc1ccc(CCN2CCN(c3ccccc3N)CC2)cc1OC,1
CCOc1cc(C=O)cc(C=O)c1O,1
COC(=O)[C@](F)(Br)C(F)(F)C(F)(F)F,1
O=C1C(=O)N(Cc2ccccc2)c2ccc(Br)cc21,0
CCc1ccc(C(=O)/C=C/Cl)cc1,1
NCCCN1c2cc(O)ccc2Sc2ccc(Cl)cc21,1
Cc1ccc(OC[C@@](C)(O)CO)cc1,0
CN1CCN=C(c2ccccc2O)C=C1C(=O)O,1
COc1ccc2c(c1OC)C(=O)O[C@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,1
O=C1OC(CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1,0
CN(C)CCN(Cc1ccc(Br)cc1)c1ncnc2ccccc12,1
Cc1cc(C)[n+]([O-])c(NS(=O)(=O)c2ccc(N)cc2)n1,0
CCC1(C[C@H](O)c2cccnc2)C(=O)NC(=O)NC1=O,0
O=C(/C=C/Cl)c1ccc(Br)cc1,1
Cc1cnc(NC(=N)N)nc1NC(=N)N,1
COc1cccc(CCN2CCN(c3ccccc3)CC2)c1,1
COc1ccc2c(c1OC)C(=O)OC2[C@H]1c2c(cc3c(c2OC)OCO3)CC[N+]1(C)[O-],0
CCCn1c(=O)c2c(ncn2CCCC[C@@H](C)O)n(C)c1=O,1
C[C@@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,0
C[C@]1(N2CCCCC2)C(=O)Nc2ccccc21,1
O=S(=O)(O)SCCNCCCCC1CCCCC1,1
CCCCCCS(=O)C1CS(=O)(=O)CC1O,0
O=C(O)[C@H](Cc1cc(I)c(O)c(I)c1)c1ccccc1,0
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,0
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,1
CCCC1(C)[C@H](C#N)C(=O)NC(=O)[C@H]1C#N,1
Fc1ccc(-c2cc(C(F)(F)F)nn3cnnc23)cc1,1
C[C@]1(c2ccc(Cl)cc2)OC[C@H](COC(N)=O)O1,0
COC(=O)C[C@H]1NS(=O)(=O)c2ccccc21,0
O=c1oc2ccc(Cl)cc2n1CN1CCCC1,1
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,1
NC(=O)OC[C@@H]1CSCC2(CCCC2)O1,0
CCN(CC)C(=O)[C@@]1(c2ccccc2)CCC(=O)O1,0
O=C(O)/C=C/c1ccc(O)cc1,0
O=C1/C(=C/c2cccc([N+](=O)[O-])c2)NC(=S)N1c1ccccc1,0
CN1CCc2cc3c(cc2[C@]12Cc1ccc4c(c1C2=O)OCO4)OCO3,0
CCOc1ccc(NC(=N\O)/C(C)=N/N)cc1,1
C=CCN(CC=C)CC=C,1
Cc1[nH]c2ccccc2c1CCNC(=O)c1cccnc1,1
CCCO[C@@H]1CC1(Cl)Cl,1
Cc1ccccc1/N=C1/SCC(=O)N1CCCN1CCOCC1,0
c1ccc2c(CN3CCCC3)c[nH]c2c1,1
O=C(CN1CCN(c2ccccc2Cl)CC1)c1cccnc1,1
C[C@@H]1CCCCCCCCCCCCC(=O)C1,1
O=C(COc1ccc(Cl)cc1)NCCN1CCOCC1,0
Cn1c(=O)c2c(nc(SCCO)n2C)n(C)c1=O,1
NCCCCCCSS(=O)(=O)O,1
CC(=O)NCCCCCCNC(C)=O,0
CCOC(=O)c1sc2nc3sc(-c4ccccc4)cc3c(=O)n2c1C,0
Cc1ncc2c(=O)nc(SCCCN3CCN(c4ccccc4)CC3)n(-c3ccccc3)c2n1,0
NC(=O)NC(=O)NCCCc1ccccc1,0
O=C/C=C(\Cl)c1ccc(I)cc1,1
O=C(Cc1ccc([N+](=O)[O-])cc1)OCCF,1
C[C@H](COC(=O)COc1ccc(Cl)cc1)N(C)C,0
COc1ccc(CCN2CCN(c3ccccc3F)CC2)cc1OC,1
Cc1ccc(C(C)C)cc2c(C)ccc1-2,0
C/C(=N/NC(=O)NS(=O)(=O)c1c(C)cc(C)c2c(C)cc(=O)oc12)c1ccc(O)cc1,0
CS[C@@H](NC(=O)c1ccccc1)C(N)=O,0
C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,1
CN(CCCl)Cc1cccc2ccccc12,1
C#CC(C)(C)NC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1,1
CNc1ccc(O)c2c1C(=O)c1c(NC)ccc(O)c1C2=O,0
O=C1c2ccccc2CN2C(=O)c3ccccc3CN12,0
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,0
Cc1ccccc1OC[C@H](O)COC(=O)c1cccnc1,0
CN(C)CCCn1ncc2c(c1=O)Nc1ccccc1S2(=O)=O,0
CN(C)Cc1oc(C(=O)O)cc(=O)c1O,0
CCc1nnc(N2N=C(C(=O)c3ccccc3)N(c3nnc(CC)s3)N=C2C(=O)c2ccccc2)s1,1
CCCCOCC(COCCCC)OC(C)=O,0
Cc1ccc2c(n1)Nc1nc(N)nc(N)c1S2,1
CCN(CCF)Cc1cccc2ccccc12,1
O=C(CCN1CCCCC1)N1C=CN(C(O)(Cc2ccccc2)N2CCCCC2)CC1,1
O=C1CCCO1,0
COc1ccc(C(=O)N[C@H]2CCC[C@@H]3CCN(C)C[C@H]23)cc1OC,0
Cc1ccc(S)c(Nc2cc(N)nc(N)n2)n1,1
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,1
CCCN(CCC)CC(=O)NN,1
CCC=O,1
CC(C)(C=O)CO,0
CCc1nc2ccc(C)cc2c(=O)n1-c1cc(C)no1,1
Cc1ccc(N2C(=O)CCC(n3c(C)nc4ccccc4c3=O)C2=O)c(C)c1,1
CC(C)(C)OC(=O)N1C(C(=O)ON2C(=O)CCC2=O)CSC1c1ccccc1,1
CSc1nc(=O)c(C(C)(C)C)n[nH]1,1
O=C(CI)OCCO,1
Cc1[nH]c2ccccc2c1Cc1n[nH]c(=S)n1-c1ccc(Cl)cc1,1
O=C(COc1ccc(Cl)cc1Cl)NCCN1CCCOCC1,0
CCOC(=O)CN(C1CCCCC1)C1CCCCC1,1
NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,0
O=C1/C(=C\C=C\c2ccccc2)SC(=S)N1CN(CCO)CCO,0
NC1=NC(=O)[C@H](c2ccccc2)O1,1
CCO[P@](C)(=O)SCCN(C(C)C)C(C)C,1
CCN(C)[C@@H]1CCN([C@H]2Cc3ccccc3Sc3ccc(Cl)cc32)C1,1
CC(=O)Sc1ccccc1C(=O)O,1
CCN(CC)CCOCc1cc(OC)c(OC)c(OC)c1,1
Cc1ccc(N2C(=O)CCC(n3c(C)nc4ccccc4c3=O)C2=O)cc1C,1
NC(=O)NC(=O)NCc1ccccc1,0
Cc1csc2nc3[nH]ncc3c(=S)n12,1
O=C1CC(c2ccc(OCOc3ccc(C4CC(=O)NC4=O)cc3)cc2)C(=O)N1,0
COC(=O)/C=C/c1ccccc1S(N)(=O)=O,0
CN(C)c1ccc(SC#N)cc1,1
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br,0
COc1ccc(C(=O)N[C@H]2CCC[C@@H]3CCN(C)C[C@H]23)cc1,1
CC(=O)c1cc2c(CO)cc(O)cc2oc1=O,0
O=C(CN1CCN(c2ccccc2)CC1)c1cccnc1,1
NC(=O)OC[C@@H]1CSC2(CCCCC2)S1,0
CN(CCF)Cc1cccc2ccccc12,1
NS(=O)(=O)c1ccc(Cl)s1,1
CCOc1ccccc1-c1nn2c(=O)c3sc4ccccc4c3nc2s1,0
CN1C(c2ccncc2)=NCC1c1ccccc1,1
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)CSc3ccncc3)[C@H]2SC1,0
C=C[C@H]1CN2CCc3c([nH]c4ccccc34)[C@H]2C[C@@H]1/C(=C\OC)C(=O)OC,1
Nc1cccc(Cl)n1,1
CCN1CCC[C@H]1c1cccnc1,1
CCSc1nn2c(=O)c3cc(-c4ccccc4)sc3nc2s1,0
CN(CCNCc1cc(C(C)(C)C)cc(Br)c1O)CCNC(=O)c1nc(Cl)c(N)nc1N,1
Cc1cccc(OC[C@@](C)(O)CO)c1,0
OCCOCCO,0
CC1(C)Oc2cc(O)ccc2C2=C1CCCC2,1
O=C1C=C2C=C[C@H]3C[C@@]2(O1)[C@H]1CCCCN31,1
CCN(CC)[P@@]1(=O)OC(C)(C)C[C@]1(C)O,0
O=c1ccc(-c2ccccc2)nn1CN1CCCCC1,1
CC(C)(C)OC(=O)N1C(CO)CSC1c1ccccc1,1
O=Cc1ccc(O)c(O)c1,1
NCCc1ccc(O)c(O)c1,0
CCOC(=O)c1ccccc1C(=O)OCC,0
C[C@H]1CC[C@H]2CN(c3ccccc3)C[C@H]2C1,0
CCCCNc1c2c(nc3ccccc13)CCCC2,1
Cc1sc(S(N)(=O)=O)cc1S(N)(=O)=O,0
CN1CCC[C@@H](n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,1
COc1ccc(C(=O)N[C@H]2CCC[C@@H]3CCN(C)C[C@@H]23)cc1OC,0
CCCCN(CCCC)CCOc1ccnc(N)n1,1
Cc1ccc(N2C(=O)/C(=C/c3cccc4ccccc34)NC2=S)cc1,0
O=C(/C=C/c1ccc(O)cc1)C1=C(O)C(O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C2=C(C1=O)C1OC(CO)C(O)C(O)C1O2,0
NCCCCCSS(=O)(=O)O,1
CN(C)Cc1nnc(-n2c(-c3ccccc3)nc3ccccc3c2=O)s1,1
O=C1CC(c2ccc(OCCCCCOc3ccc(C4CC(=O)NC4=O)cc3)cc2)C(=O)N1,0
O=c1[nH]nc(-c2ccccc2)s1,0
COc1ccc2cc3n(c(=O)c2c1OC)CCc1cc2c(cc1-3)OCO2,1
COc1ccccc1/C=C1\NC(=S)N(c2ccc(Br)cc2)C1=O,0
C=C(C=O)C[C@H]1C[C@@H](O)[C@]2(C)O[C@@H]3C[C@@H]4O[C@@H]5C[C@@]6(C)O[C@]7(C)CC[C@@H]8O[C@H]9C[C@@]%10(C)O[C@@H]%11C(C)=CC(=O)O[C@@H]%11C[C@H]%10O[C@H]9C[C@@H](C)[C@H]8O[C@H]7C[C@H]6O[C@@]5(C)CC=C[C@H]4O[C@H]3C[C@H]2O1,1
COC(=O)C(C(F)(F)F)C(F)(F)F,1
O=C1/C(=C/c2cccc(Cl)c2)NC(=S)N1c1ccc(Br)cc1,0
CC[Hg]S[Hg]CC,1
O=C(O)/C=C\c1ccc(O)cc1,1
C[C@@]1([C@H](Br)[C@H](Br)c2ccccc2)NC(=O)N(CN2CCOCC2)C1=O,0
CC(=O)O[P@@]1(=O)OCC(C)(C)C[C@]1(C)O,0
O=C1CCC[C@@H]2[C@H]3C[C@@H](CN12)[C@@H]1CCCCN1C3,1
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,1
C[C@@H](O)C[C@@H](O)Cc1ccoc1,1
COC(=O)C[N+](=O)[O-],0
