TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Tox
TOX-99845,,"4-N-cyclohexyl-4-N-ethyl-1-N-(pyridin-4-ylmethyl)benzene-1,4-disulfonamide",655401.0,CCN(C1CCCCC1)S(=O)(=O)c1ccc(S(=O)(=O)NCc2ccncc2)cc1,LUUSGAAGAPNUQO-UHFFFAOYSA-N,1
TOX-99846,,2-(N-ethylanilino)-N-(2-methoxy-4-nitrophenyl)acetamide,2983415.0,CCN(CC(=O)Nc1ccc([N+](=O)[O-])cc1OC)c1ccccc1,ACAYSFZBEWEESJ-UHFFFAOYSA-N,1
TOX-99849,,"N-(1,1-dioxothiolan-3-yl)-2-(N-ethyl-4-methylsulfonyl-2-nitroanilino)acetamide",4840748.0,CCN(CC(=O)NC1CCS(=O)(=O)C1)c1ccc(S(C)(=O)=O)cc1[N+](=O)[O-],WFDXICGVMGDWHI-UHFFFAOYSA-N,0
TOX-99850,,2-[ethyl-(4-propan-2-ylphenyl)sulfonylamino]-N-(thiophen-2-ylmethyl)acetamide,2118296.0,CCN(CC(=O)NCc1cccs1)S(=O)(=O)c1ccc(C(C)C)cc1,CLEHTBAEAUWHEW-UHFFFAOYSA-N,1
TOX-99851,,2-[ethyl(pyridine-3-carbonyl)amino]acetic acid,234303.0,CCN(CC(=O)O)C(=O)c1cccnc1,WVPKAYWTSQEKOU-UHFFFAOYSA-N,0
TOX-99852,,2-[carboxymethyl(ethyl)amino]acetic acid,219585.0,CCN(CC(=O)O)CC(=O)O,QHHFAXFIUXRVSI-UHFFFAOYSA-N,0
TOX-99853,(S)-profenamine,"(2S)-N,N-diethyl-1-phenothiazin-10-ylpropan-2-amine",667534.0,CCN(CC)[C@@H](C)CN1c2ccccc2Sc2ccccc21,CDOZDBSBBXSXLB-HNNXBMFYSA-N,0
TOX-99855,,"N',N'-diethyl-N-[(Z)-thiophen-2-ylmethylideneamino]oxamide",5653471.0,CCN(CC)C(=O)C(=O)N/N=C/c1cccs1,KZMLKMMGCXDMIM-WQLSENKSSA-N,0
TOX-99860,,"N,N-diethyl-3-[(4-methylphenyl)sulfonylamino]propanamide",2303737.0,CCN(CC)C(=O)CCNS(=O)(=O)c1ccc(C)cc1,XDXYRVBSZIHPPZ-UHFFFAOYSA-N,1
TOX-99861,,"2-[3-[(E)-2-cyano-3-oxo-3-(4-phenylpiperazin-1-yl)prop-1-enyl]indol-1-yl]-N,N-diethylacetamide",1146043.0,CCN(CC)C(=O)Cn1cc(/C=C(\C#N)C(=O)N2CCN(c3ccccc3)CC2)c2ccccc21,ILXIVQXVGBZQBW-RELWKKBWSA-N,1
TOX-99862,,"N,N-diethyl-2-(3-nitro-1,2,4-triazol-1-yl)acetamide",1251327.0,CCN(CC)C(=O)Cn1cnc([N+](=O)[O-])n1,NQFRNQVFHZCIQQ-UHFFFAOYSA-N,0
TOX-99863,,"N,N-diethyl-2-(4-morpholin-4-ylsulfonylphenoxy)acetamide",2320116.0,CCN(CC)C(=O)COc1ccc(S(=O)(=O)N2CCOCC2)cc1,ZOJFVEAUILBXHX-UHFFFAOYSA-N,0
TOX-99864,,"N-[2-[2-(diethylamino)-2-oxoethyl]sulfanyl-1,3-benzothiazol-6-yl]-2-[[4-methyl-5-[(2-methylphenoxy)methyl]-1,2,4-triazol-3-yl]sulfanyl]acetamide",5054259.0,CCN(CC)C(=O)CSc1nc2ccc(NC(=O)CSc3nnc(COc4ccccc4C)n3C)cc2s1,TYJHRYUEVLPSNS-UHFFFAOYSA-N,1
TOX-99867,,"2-[(4-amino-5-pyridin-4-yl-1,2,4-triazol-3-yl)sulfanyl]-N,N-diethylacetamide",1179062.0,CCN(CC)C(=O)CSc1nnc(-c2ccncc2)n1N,GJLQAIVYPWJRLG-UHFFFAOYSA-N,0
TOX-99869,,"3-[(6aS,9R,10aS)-7-methyl-6,6a,8,9,10,10a-hexahydro-4H-indolo[4,3-fg]quinolin-9-yl]-1,1-diethylurea",6604398.0,CCN(CC)C(=O)N[C@@H]1C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,JOAHPSVPXZTVEP-HFTRVMKXSA-N,0
TOX-99870,,"3-[(6aS,9S,10aS)-7-methyl-6,6a,8,9,10,10a-hexahydro-4H-indolo[4,3-fg]quinolin-9-yl]-1,1-diethylurea",6604019.0,CCN(CC)C(=O)N[C@H]1C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,JOAHPSVPXZTVEP-ZVZYQTTQSA-N,0
TOX-99871,"lisuride, R","3-[(6aS,9S)-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinolin-9-yl]-1,1-diethylurea",6604356.0,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,BKRGVLQUQGGVSM-KSSFIOAISA-N,0
TOX-99872,,(1S)-2-(diethylamino)-1-phenanthren-3-ylethanol,3246008.0,CCN(CC)C[C@@H](O)c1ccc2ccc3ccccc3c2c1,JPLXQPXBNXFWDK-HXUWFJFHSA-N,0
TOX-99873,,"11-[2-[(2S)-2-(diethylaminomethyl)piperidin-1-yl]acetyl]-5H-pyrido[2,3-b][1,4]benzodiazepin-6-one",6604818.0,CCN(CC)C[C@@H]1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,UBRKDAVQCKZSPO-SFHVURJKSA-N,0
TOX-99876,,"4-[(E)-2-(1,3-benzothiazol-2-yl)ethenyl]-N,N-diethylaniline",5739533.0,CCN(CC)c1ccc(/C=C/c2nc3ccccc3s2)cc1,MMIOHWUCIPXLNA-SDNWHVSQSA-N,1
TOX-99878,,5-(diethylamino)-2-[(Z)-[4-[(4-methylphenyl)methyl]piperazin-1-yl]iminomethyl]phenol,135457701.0,CCN(CC)c1ccc(/C=N/N2CCN(Cc3ccc(C)cc3)CC2)c(O)c1,VODVJMAXABFWMF-ULJHMMPZSA-N,1
TOX-99879,,1-benzyl-3-[(Z)-[4-(diethylamino)phenyl]methylideneamino]thiourea,5410280.0,CCN(CC)c1ccc(/C=N/NC(=S)NCc2ccccc2)cc1,GEMVZPHXNBBWMU-QNGOZBTKSA-N,1
TOX-99881,,"(5E)-3-[4-(diethylamino)phenyl]-5-(pyridin-3-ylmethylidene)-2-sulfanylidene-1,3-thiazolidin-4-one",1553306.0,CCN(CC)c1ccc(N2C(=O)/C(=C\c3cccnc3)SC2=S)cc1,GWFBESLNDGLGNJ-SFQUDFHCSA-N,0
TOX-99882,,N-[4-(diethylamino)-2-methylphenyl]-3-fluorobenzamide,837551.0,CCN(CC)c1ccc(NC(=O)c2cccc(F)c2)c(C)c1,VUMWILIVMLSSBN-UHFFFAOYSA-N,1
TOX-99885,,N-[4-(diethylamino)phenyl]-2-[4-(2-fluorophenyl)piperazin-1-yl]acetamide,3236544.0,CCN(CC)c1ccc(NC(=O)CN2CCN(c3ccccc3F)CC2)cc1,ZWIFTROOHFHVDI-UHFFFAOYSA-N,1
TOX-99888,,2-amino-7-(diethylamino)-4-pyridin-3-yl-4H-chromene-3-carbonitrile,658614.0,CCN(CC)c1ccc2c(c1)OC(N)=C(C#N)C2c1cccnc1,WDOIQXLSUHZAMD-UHFFFAOYSA-N,1
TOX-99889,,"methyl 4-[[4-anilino-6-(diethylamino)-1,3,5-triazin-2-yl]oxy]benzoate",2204815.0,CCN(CC)c1nc(Nc2ccccc2)nc(Oc2ccc(C(=O)OC)cc2)n1,ZBWBCBKTPHRPKL-UHFFFAOYSA-N,1
TOX-99890,,"[dibromo-[[[(2S,3R,4R,5R)-5-[6-(diethylamino)purin-9-yl]-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]methyl]phosphonic acid",6604847.0,CCN(CC)c1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)(O)OP(=O)(O)C(Br)(Br)P(=O)(O)O)[C@H](O)[C@H]1O,ILXFKEOLRYLPJG-HJUHTLPRSA-N,0
TOX-99891,,"N,N-diethyl-11,13-dimethyl-8-thia-3,5,10-triazatricyclo[7.4.0.02,7]trideca-1(9),2(7),3,5,10,12-hexaen-6-amine",736553.0,CCN(CC)c1ncnc2c1sc1nc(C)cc(C)c12,WDBQCTHOCRGRPH-UHFFFAOYSA-N,1
TOX-99892,esoxybutynin,4-(diethylamino)but-2-ynyl (2S)-2-cyclohexyl-2-hydroxy-2-phenylacetate,206530.0,CCN(CC)CC#CCOC(=O)[C@@](O)(c1ccccc1)C1CCCCC1,XIQVNETUBQGFHX-JOCHJYFZSA-N,1
TOX-99893,,2-(diethylamino)-1-(5-methoxy-1H-indol-3-yl)ethanone,1927759.0,CCN(CC)CC(=O)c1c[nH]c2ccc(OC)cc12,PANOAPDTHUARTD-UHFFFAOYSA-N,1
TOX-99895,(S)-quinacrine,"(4S)-4-N-(6-chloro-2-methoxyacridin-9-yl)-1-N,1-N-diethylpentane-1,4-diamine",6603979.0,CCN(CC)CCC[C@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,GPKJTRJOBQGKQK-INIZCTEOSA-N,0
TOX-99896,(S)-chloroquine,"(4S)-4-N-(7-chloroquinolin-4-yl)-1-N,1-N-diethylpentane-1,4-diamine",639540.0,CCN(CC)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12,WHTVZRBIWZFKQO-AWEZNQCLSA-N,0
TOX-99897,,N-[(Z)-3-[3-(diethylamino)propylamino]-3-oxo-1-(1H-pyrrol-2-yl)prop-1-en-2-yl]benzamide,5771249.0,CCN(CC)CCCNC(=O)/C(=C/c1ccc[nH]1)NC(=O)c1ccccc1,NZYDICBMEUXLBY-MNDPQUGUSA-N,0
TOX-99899,,"N-[3-(diethylamino)propyl]-2-(3-oxo-4H-1,4-benzothiazin-2-yl)acetamide",3244815.0,CCN(CC)CCCNC(=O)CC1Sc2ccccc2NC1=O,PENCMASKPQGGQO-UHFFFAOYSA-N,0
TOX-99900,,"1-[2-(diethylamino)ethyl]-4-[hydroxy-(4-methoxyphenyl)methylidene]-5-thiophen-2-ylpyrrolidine-2,3-dione",3699719.0,CCN(CC)CCN1C(=O)C(O)=C(C(=O)c2ccc(OC)cc2)C1c1cccs1,MKUQWGZGVRPEMM-UHFFFAOYSA-N,1
TOX-99901,,"1-[2-(diethylamino)ethyl]-4-[hydroxy-(3-methoxyphenyl)methylidene]-5-pyridin-2-ylpyrrolidine-2,3-dione",661968.0,CCN(CC)CCN1C(=O)C(O)=C(C(=O)c2cccc(OC)c2)C1c1ccccn1,SWOHEKVLKZUBRB-UHFFFAOYSA-N,0
TOX-99902,,"5-amino-2-[2-(diethylamino)ethyl]benzo[de]isoquinoline-1,3-dione",328773.0,CCN(CC)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,QDFFNSUDGUZZSJ-UHFFFAOYSA-N,0
TOX-99903,,"2-benzo[a]phenothiazin-12-yl-N,N-diethylethanamine",227337.0,CCN(CC)CCN1c2ccccc2Sc2ccc3ccccc3c21,VKJJBAOUCOSHBQ-UHFFFAOYSA-N,1
TOX-99904,,"1-[2-(diethylamino)ethyl]pyrazolo[3,4-d]pyrimidin-4-amine",227513.0,CCN(CC)CCn1ncc2c(N)ncnc21,TXPDXDQEOLGUMM-UHFFFAOYSA-N,0
TOX-99906,,N-[2-(diethylamino)ethyl]-2-(4-fluorophenyl)-1-(4-methoxyphenyl)-6-oxopiperidine-3-carboxamide,3245128.0,CCN(CC)CCNC(=O)C1CCC(=O)N(c2ccc(OC)cc2)C1c1ccc(F)cc1,ZCUPOLWRUCJKLR-UHFFFAOYSA-N,0
TOX-99907,,4-chloro-N-[2-(diethylamino)ethyl]-3-[(2-methoxyphenyl)sulfamoyl]benzamide,2334911.0,CCN(CC)CCNC(=O)c1ccc(Cl)c(S(=O)(=O)Nc2ccccc2OC)c1,OFQKYTNYSALRBG-UHFFFAOYSA-N,0
TOX-99908,,"(3S,8R,9R,10R,13S,14R)-3-[2-(diethylamino)ethoxy]-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-one",6604895.0,CCN(CC)CCO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@H]4CCC(=O)[C@@]4(C)CC[C@H]32)C1,DMZCCFMMPHJWQY-HDRNILEYSA-N,0
TOX-99909,,2-(diethylamino)ethyl 4-amino-5-chloro-2-methoxybenzoate,5191.0,CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC,FFNWMBDISAYHDC-UHFFFAOYSA-N,0
TOX-99910,,diethylaminomethoxymethanedithioic acid,409837.0,CCN(CC)COC(=S)S,XXQWUWIGVKAKKY-UHFFFAOYSA-N,0
TOX-99911,,"N-[(4,6-dimethyl-2H-pyrazolo[3,4-b]pyridin-3-yl)diazenyl]-N-ethylethanamine",700511.0,CCN(CC)N=Nc1[nH]nc2nc(C)cc(C)c12,ZEEOXIOHEVEEGV-UHFFFAOYSA-N,0
TOX-99912,,2-[[3-(diethylsulfamoyl)-4-methoxybenzoyl]amino]benzoic acid,1521222.0,CCN(CC)S(=O)(=O)c1cc(C(=O)Nc2ccccc2C(=O)O)ccc1OC,PYERXGXDODWZDB-UHFFFAOYSA-N,0
TOX-99913,,4-chloro-3-(diethylsulfamoyl)-N-pyridin-4-ylbenzamide,2326513.0,CCN(CC)S(=O)(=O)c1cc(C(=O)Nc2ccncc2)ccc1Cl,SYSVMCQBDNAZCO-UHFFFAOYSA-N,1
TOX-99914,,methyl 4-chloro-3-(diethylsulfamoyl)benzoate,797030.0,CCN(CC)S(=O)(=O)c1cc(C(=O)OC)ccc1Cl,RBBVLSXRMDOLEN-UHFFFAOYSA-N,1
TOX-99915,,"methyl 4-[[4-(diethylsulfamoyl)benzoyl]amino]-2,3-dihydrothiophene-5-carboxylate",3240349.0,CCN(CC)S(=O)(=O)c1ccc(C(=O)NC2=C(C(=O)OC)SCC2)cc1,PVDVBSIYTXVQEZ-UHFFFAOYSA-N,1
TOX-99917,,N-[2-chloro-5-(diethylsulfamoyl)phenyl]-2-methylbenzamide,7215654.0,CCN(CC)S(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccccc2C)c1,XRRORJCZZNYMEY-UHFFFAOYSA-N,0
TOX-99918,,[2-[4-(diethylsulfamoyl)anilino]-2-oxoethyl] 5-bromofuran-2-carboxylate,2434657.0,CCN(CC)S(=O)(=O)c1ccc(NC(=O)COC(=O)c2ccc(Br)o2)cc1,ZZZGHEBWCNNESQ-UHFFFAOYSA-N,1
TOX-99919,,2-chloro-N-[5-(diethylsulfamoyl)-2-methoxyphenyl]-5-nitrobenzamide,2914353.0,CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)c2cc([N+](=O)[O-])ccc2Cl)c1,IUASUIIGFJBXKQ-UHFFFAOYSA-N,0
TOX-99920,,N-[5-(diethylsulfamoyl)-2-methoxyphenyl]-2-phenylsulfanylacetamide,2914927.0,CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)CSc2ccccc2)c1,QBZZWRQJLDAYOY-UHFFFAOYSA-N,1
TOX-99921,,3-[5-(diethylsulfamoyl)-1-ethylbenzimidazol-2-yl]-N-[3-(trifluoromethyl)phenyl]propanamide,3387518.0,CCN(CC)S(=O)(=O)c1ccc2c(c1)nc(CCC(=O)Nc1cccc(C(F)(F)F)c1)n2CC,AMOYQXOTIPSJNI-UHFFFAOYSA-N,1
TOX-99922,,"N,N-diethyl-1-(2-methoxyphenyl)-2-(2-morpholin-4-yl-2-oxoethyl)sulfanylbenzimidazole-5-sulfonamide",5159787.0,CCN(CC)S(=O)(=O)c1ccc2c(c1)nc(SCC(=O)N1CCOCC1)n2-c1ccccc1OC,JFQBVEMGOMIRRM-UHFFFAOYSA-N,0
TOX-99923,,"N,N-diethyl-3-oxo-2-thiatricyclo[6.3.1.04,12]dodeca-1(12),4,6,8,10-pentaene-9-sulfonamide",3147109.0,CCN(CC)S(=O)(=O)c1ccc2c3c(cccc13)C(=O)S2,NDXDIQFJCFSPHL-UHFFFAOYSA-N,1
TOX-99924,,[2-(methylcarbamoylamino)-2-oxoethyl] (2S)-2-[[3-(diethylsulfamoyl)benzoyl]amino]-3-methylbutanoate,9551990.0,CCN(CC)S(=O)(=O)c1cccc(C(=O)N[C@H](C(=O)OCC(=O)NC(=O)NC)C(C)C)c1,SHYXSILPGWMAGV-KRWDZBQOSA-N,1
TOX-99925,,"5-(dimethylamino)-N,N-diethylnaphthalene-1-sulfonamide",659824.0,CCN(CC)S(=O)(=O)c1cccc2c(N(C)C)cccc12,CUZUMLPKUCJULM-UHFFFAOYSA-N,1
TOX-99926,,2-(diethylsulfamoyl)ethyl-(piperidin-1-ylmethyl)phosphinic acid,3241669.0,CCN(CC)S(=O)(=O)CCP(=O)(O)CN1CCCCC1,SQCVBQGLRGGJAP-UHFFFAOYSA-N,0
TOX-99929,,N-benzyl-N-[(3-nitrophenyl)methyl]ethanamine,783054.0,CCN(Cc1ccccc1)Cc1cccc([N+](=O)[O-])c1,KWZBAJPFRDZPMM-UHFFFAOYSA-N,1
TOX-99930,,"4-[ethyl-[(2S)-1-(4-methoxyphenyl)propan-2-yl]amino]butyl 3,4-dimethoxybenzoate",6604311.0,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)[C@@H](C)Cc1ccc(OC)cc1,VYVKHNNGDFVQGA-IBGZPJMESA-N,0
TOX-99932,,"(4R,6S)-4-(ethylamino)-6-methyl-7,7-dioxo-5,6-dihydro-4H-thieno[2,3-b]thiopyran-2-sulfonamide",6604453.0,CCN[C@@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,IAVUPMFITXYVAF-POYBYMJQSA-N,0
TOX-99933,,"(2R,3S,4S,5S)-2-[(1S,2R,3S,4S,6R)-4-amino-3-[[(2S,3R)-3-amino-6-(aminomethyl)-3,4-dihydro-2H-pyran-2-yl]oxy]-6-(ethylamino)-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol",6604416.0,CCN[C@@H]1C[C@H](N)[C@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@@H](O)[C@H]1O[C@H]1OC[C@@](C)(O)[C@@H](NC)[C@@H]1O,CIDUJQMULVCIBT-WAXZJLKGSA-N,0
TOX-99934,,(2R)-2-(ethylamino)-2-thiophen-2-ylcyclohexan-1-one,6604469.0,CCN[C@]1(c2cccs2)CCCCC1=O,QAXBVGVYDCAVLV-GFCCVEGCSA-N,0
TOX-99935,,"(5Z)-3-ethyl-5-[(2E)-2-(3-methyl-1,3-thiazolidin-2-ylidene)ethylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",1734121.0,CCN1C(=O)/C(=C/C=C2/SCCN2C)SC1=S,WBOILOFIBGGYFC-MVTUOISNSA-N,1
TOX-99936,,"3-ethyl-5-(indol-3-ylidenemethyl)-2-(4-methylphenyl)imino-1,3-thiazol-4-ol",1229111.0,CCN1C(=O)/C(=C\c2c[nH]c3ccccc23)S/C1=N\c1ccc(C)cc1,BQROFOFHZKREBH-UHFFFAOYSA-N,1
TOX-99939,,"(3aR,5aS,8R,9S,9aR,9bS)-2-ethyl-8,9-dihydroxy-4,5,5a,7,8,9,9a,9b-octahydro-3aH-benzo[e]isoindole-1,3,6-trione",16758800.0,CCN1C(=O)[C@@H]2[C@@H](CC[C@@H]3C(=O)C[C@@H](O)[C@@H](O)[C@H]32)C1=O,XJGTUZWZWDRTSA-MMCIIUSJSA-N,0
TOX-99940,,"(3aR,5aS,9R,9aR,9bS)-2-ethyl-9-hydroxy-4,5,5a,9,9a,9b-hexahydro-3aH-benzo[e]isoindole-1,3,6-trione",16758814.0,CCN1C(=O)[C@@H]2[C@@H](CC[C@@H]3C(=O)C=C[C@@H](O)[C@H]32)C1=O,QJAAXVFDOIAEEM-OWRUSBMPSA-N,0
TOX-99941,,"(1S,2R,6R,11S,13S,14S)-4-ethyl-14-hydroxy-12-oxa-4-azatetracyclo[7.5.0.02,6.011,13]tetradec-8-ene-3,5,10-trione",16758789.0,CCN1C(=O)[C@@H]2CC=C3C(=O)[C@H]4O[C@H]4[C@@H](O)[C@H]3[C@H]2C1=O,UEUFJJPZLIPDPY-XVPSZYKGSA-N,0
TOX-99943,,N-(4-bromophenyl)-2-[1-ethyl-5-oxo-3-(3-phenylpropyl)-2-sulfanylideneimidazolidin-4-yl]acetamide,2892638.0,CCN1C(=O)C(CC(=O)Nc2ccc(Br)cc2)N(CCCc2ccccc2)C1=S,BIMBMDYDLFFWAE-UHFFFAOYSA-N,1
TOX-99944,,2-[1-ethyl-5-oxo-3-(pyridin-3-ylmethyl)-2-sulfanylideneimidazolidin-4-yl]-N-(4-methoxyphenyl)acetamide,2936988.0,CCN1C(=O)C(CC(=O)Nc2ccc(OC)cc2)N(Cc2cccnc2)C1=S,XBWYZBGGJKWPNL-UHFFFAOYSA-N,1
TOX-99945,,2-[1-ethyl-5-oxo-2-sulfanylidene-3-(thiophen-2-ylmethyl)imidazolidin-4-yl]-N-(4-methoxyphenyl)acetamide,2936268.0,CCN1C(=O)C(CC(=O)Nc2ccc(OC)cc2)N(Cc2cccs2)C1=S,CMEJUDSSUDOMRC-UHFFFAOYSA-N,1
TOX-99949,,"3-(2,5-dioxopyrrolidin-1-yl)-N-(1-ethyl-2-oxobenzo[cd]indol-6-yl)benzamide",3240024.0,CCN1C(=O)c2cccc3c(NC(=O)c4cccc(N5C(=O)CCC5=O)c4)ccc1c23,JTNUVYOOMCJUPT-UHFFFAOYSA-N,0
TOX-99950,,"2-[4-(1-ethyl-2,5-dioxopyrrolidin-3-yl)piperazin-1-yl]-N-propan-2-ylacetamide",2983546.0,CCN1C(=O)CC(N2CCN(CC(=O)NC(C)C)CC2)C1=O,PQJPHELBDBOEIA-UHFFFAOYSA-N,0
TOX-99951,(S)-Ethotoin,"(5S)-3-ethyl-5-phenylimidazolidine-2,4-dione",6604216.0,CCN1C(=O)N[C@@H](c2ccccc2)C1=O,SZQIFWWUIBRPBZ-VIFPVBQESA-N,0
TOX-99953,,"N-[(Z)-(1-ethyl-2-methylindol-3-yl)methylideneamino]-1,3-benzothiazol-2-amine",6167740.0,CCn1c(C)c(/C=N/Nc2nc3ccccc3s2)c2ccccc21,CRGFTAFCLJXINH-NDENLUEZSA-N,1
TOX-99954,,"N-(3-chlorophenyl)-1-ethyl-2,3-dimethylindole-5-carboxamide",831892.0,CCn1c(C)c(C)c2cc(C(=O)Nc3cccc(Cl)c3)ccc21,YEBJORXVFXPHMI-UHFFFAOYSA-N,1
TOX-99956,,"N-(3,4-dimethylphenyl)-2-[(5Z)-5-[(1-ethyl-2,5-dimethylpyrrol-3-yl)methylidene]-2,4-dioxo-1,3-thiazolidin-3-yl]acetamide",1771090.0,CCn1c(C)cc(/C=C2\SC(=O)N(CC(=O)Nc3ccc(C)c(C)c3)C2=O)c1C,AZUWXJHAVQDVOK-ODLFYWEKSA-N,1
TOX-99958,,1-ethyl-N'-(2-fluorophenyl)sulfonyl-2-methylbenzimidazole-5-carbohydrazide,2696879.0,CCn1c(C)nc2cc(C(=O)NNS(=O)(=O)c3ccccc3F)ccc21,NNQRONSDKQWYLT-UHFFFAOYSA-N,0
TOX-99959,,5-(difluoromethylsulfonyl)-1-ethyl-2-methylbenzimidazole,2302831.0,CCn1c(C)nc2cc(S(=O)(=O)C(F)F)ccc21,KIEBAVVBHJODDZ-UHFFFAOYSA-N,0
TOX-99960,,"4-(1-ethylbenzimidazol-2-yl)-N,N-dimethylaniline",666838.0,CCn1c(-c2ccc(N(C)C)cc2)nc2ccccc21,KQERGFGNNIWLDR-UHFFFAOYSA-N,1
TOX-99961,,"N-[4-(1-ethylbenzimidazol-2-yl)-1,2,5-oxadiazol-3-yl]benzamide",1265320.0,CCn1c(-c2nonc2NC(=O)c2ccccc2)nc2ccccc21,YPMPSHGGVFLOAC-UHFFFAOYSA-N,1
TOX-99962,,"N-(3-chloro-4-methylphenyl)-2-[5-[(3,4-dichlorophenyl)methylsulfanyl]-4-ethyl-1,2,4-triazol-3-yl]acetamide",2228761.0,CCn1c(CC(=O)Nc2ccc(C)c(Cl)c2)nnc1SCc1ccc(Cl)c(Cl)c1,NVOPYXRIWZDOIL-UHFFFAOYSA-N,0
TOX-99963,,"2-[4-ethyl-5-[2-[(4-methyl-1,3-thiazol-2-yl)amino]-2-oxoethyl]sulfanyl-1,2,4-triazol-3-yl]-N-(4-methylphenyl)acetamide",3157656.0,CCn1c(CC(=O)Nc2ccc(C)cc2)nnc1SCC(=O)Nc1nc(C)cs1,WZKHVWIUYQNRIN-UHFFFAOYSA-N,0
TOX-99965,,"2-[(5-benzyl-4-ethyl-1,2,4-triazol-3-yl)sulfanyl]-1-(3-nitrophenyl)ethanone",1249995.0,CCn1c(Cc2ccccc2)nnc1SCC(=O)c1cccc([N+](=O)[O-])c1,YHRBUEORUCZJRZ-UHFFFAOYSA-N,1
TOX-99968,,"4-[[4-ethyl-5-[(4-methylphenoxy)methyl]-1,2,4-triazol-3-yl]sulfanylmethyl]benzonitrile",2045841.0,CCn1c(COc2ccc(C)cc2)nnc1SCc1ccc(C#N)cc1,SZAKWCMAJDDKGG-UHFFFAOYSA-N,1
TOX-99969,,1-ethyl-2-[(4-methoxyphenoxy)methyl]benzimidazole,718782.0,CCn1c(COc2ccc(OC)cc2)nc2ccccc21,FZAGBIIYFVFVNN-UHFFFAOYSA-N,1
TOX-99971,,"N-(2,5-dimethoxyphenyl)-2-[[4-ethyl-5-(phenoxymethyl)-1,2,4-triazol-3-yl]sulfanyl]acetamide",649453.0,CCn1c(COc2ccccc2)nnc1SCC(=O)Nc1cc(OC)ccc1OC,YEPNMFMZBBSCBN-UHFFFAOYSA-N,1
TOX-99972,,1-ethylbenzimidazol-2-amine,595193.0,CCn1c(N)nc2ccccc21,AQOCOHSUICOLQL-UHFFFAOYSA-N,0
TOX-99973,,4-(1-ethylbenzimidazol-2-yl)-N-(4-fluorophenyl)piperazine-1-carboxamide,1462226.0,CCn1c(N2CCN(C(=O)Nc3ccc(F)cc3)CC2)nc2ccccc21,LYZKPESYHDUHQG-UHFFFAOYSA-N,1
TOX-99974,,"4-ethyl-3-pyridin-3-yl-1H-1,2,4-triazole-5-thione",758271.0,CCn1c(S)nnc1-c1cccnc1,NCPZCRVLFQRVRR-UHFFFAOYSA-N,1
TOX-99976,,"4-ethyl-3-(2-methylpropyl)-1H-1,2,4-triazole-5-thione",3242936.0,CCn1c(S)nnc1CC(C)C,DLSIJZNEPJMFIM-UHFFFAOYSA-N,0
TOX-99978,,"2-chloro-N-[2-(4-ethyl-5-sulfanylidene-1H-1,2,4-triazol-3-yl)ethyl]benzamide",7315478.0,CCn1c(S)nnc1CCNC(=O)c1ccccc1Cl,CMGJNJASNFIWIF-UHFFFAOYSA-N,0
TOX-99979,,"2-[(5-cyclopropyl-4-ethyl-1,2,4-triazol-3-yl)sulfanyl]-1-(4-methoxyphenyl)ethanone",855132.0,CCn1c(SCC(=O)c2ccc(OC)cc2)nnc1C1CC1,WPBIIHNEBYTKOM-UHFFFAOYSA-N,1
TOX-99980,,"2-[(4-ethyl-5-thiophen-2-yl-1,2,4-triazol-3-yl)sulfanyl]-1-phenylethanone",2138929.0,CCn1c(SCC(=O)c2ccccc2)nnc1-c1cccs1,LFXOVFVOGLUMPU-UHFFFAOYSA-N,1
TOX-99981,,"2-[(4-ethyl-5-phenyl-1,2,4-triazol-3-yl)sulfanyl]-N-[(Z)-[(Z)-3-(2-nitrophenyl)prop-2-enylidene]amino]acetamide",5764048.0,CCn1c(SCC(=O)N/N=C/C=C\c2ccccc2[N+](=O)[O-])nnc1-c1ccccc1,OQMKAEQDDXZIKI-UIZBYWKNSA-N,1
