TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Tox
TOX-100254,,"ethyl 1,3-dimethyl-2-(4-methylphenyl)-6-oxocyclohepta[c]pyrrole-5-carboxylate",805251.0,CCOC(=O)c1cc2c(C)n(-c3ccc(C)cc3)c(C)c2ccc1=O,ZWXHZDQAMSQSBG-UHFFFAOYSA-N,1
TOX-100257,,"ethyl 4-[3-(1,3-dioxoisoindol-2-yl)propyl]-2-methylthieno[3,2-b]pyrrole-5-carboxylate",1438980.0,CCOC(=O)c1cc2sc(C)cc2n1CCCN1C(=O)c2ccccc2C1=O,DSODBNUHVWRYGD-UHFFFAOYSA-N,1
TOX-100258,,ethyl 4-chloro-3-[(4-phenylbenzoyl)amino]benzoate,7311935.0,CCOC(=O)c1ccc(Cl)c(NC(=O)c2ccc(-c3ccccc3)cc2)c1,RJGYMXMZPNDIMT-UHFFFAOYSA-N,0
TOX-100260,,ethyl 4-[[N-(2-methylphenyl)sulfonyl-C-phenylcarbonimidoyl]amino]benzoate,2200660.0,CCOC(=O)c1ccc(N/C(=N\S(=O)(=O)c2ccccc2C)c2ccccc2)cc1,HWFVHZCQEAUGJY-UHFFFAOYSA-N,1
TOX-100261,,ethyl 4-[[(E)-3-(4-methoxyphenyl)-3-oxoprop-1-enyl]amino]benzoate,2248752.0,CCOC(=O)c1ccc(N/C=C/C(=O)c2ccc(OC)cc2)cc1,RHJRSTZZBCZTOX-OUKQBFOZSA-N,0
TOX-100264,,ethyl 4-[[4-(4-methoxyphenyl)oxane-4-carbonyl]amino]benzoate,3436585.0,CCOC(=O)c1ccc(NC(=O)C2(c3ccc(OC)cc3)CCOCC2)cc1,AWOXIWVMUWTHGT-UHFFFAOYSA-N,1
TOX-100265,,ethyl 4-[(1-phenylcyclopentanecarbonyl)amino]benzoate,838958.0,CCOC(=O)c1ccc(NC(=O)C2(c3ccccc3)CCCC2)cc1,CJLRWBWOERDTNR-UHFFFAOYSA-N,1
TOX-100267,,ethyl 4-[[2-(3-oxopiperazin-2-yl)acetyl]amino]benzoate,2956537.0,CCOC(=O)c1ccc(NC(=O)CC2NCCNC2=O)cc1,DYCSYFGMOVSWAT-UHFFFAOYSA-N,0
TOX-100269,,ethyl 4-[(1-ethyl-2-oxobenzo[cd]indol-6-yl)carbamoylamino]benzoate,3239620.0,CCOC(=O)c1ccc(NC(=O)Nc2ccc3c4c(cccc24)C(=O)N3CC)cc1,XMJIRJQSDSUUTG-UHFFFAOYSA-N,1
TOX-100271,,ethyl 4-[(2-pyridin-3-ylquinazolin-4-yl)amino]benzoate,1186128.0,CCOC(=O)c1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1,NURXXQAMUCAMMJ-UHFFFAOYSA-N,1
TOX-100273,,ethyl 4-(1H-indazol-6-ylsulfamoyl)benzoate,2517521.0,CCOC(=O)c1ccc(S(=O)(=O)Nc2ccc3c[nH]nc3c2)cc1,RJVGIIRPMPCRSW-UHFFFAOYSA-N,1
TOX-100275,,ethyl 2-(4-fluorosulfonylphenyl)-4-oxo-1H-quinoline-6-carboxylate,276750.0,CCOC(=O)c1ccc2nc(-c3ccc(S(=O)(=O)F)cc3)cc(O)c2c1,RPVWQFIPQQFZDG-UHFFFAOYSA-N,0
TOX-100276,,ethyl (9E)-9-hydroxyiminofluorene-4-carboxylate,44828145.0,CCOC(=O)c1cccc2c1-c1ccccc1/C2=N/O,YPCNWPJSHMBZDB-BMRADRMJSA-N,1
TOX-100278,,(E)-4-(2-ethoxycarbonylanilino)-3-methyl-4-oxobut-2-enoic acid,886906.0,CCOC(=O)c1ccccc1NC(=O)/C(C)=C/C(=O)O,ZNIINPDYRYUJNN-CMDGGOBGSA-N,0
TOX-100279,,ethyl 2-[[2-(1-oxidopyridin-1-ium-2-yl)sulfanylacetyl]amino]benzoate,2120902.0,CCOC(=O)c1ccccc1NC(=O)CSc1cccc[n+]1[O-],GIPIGBURAWAMGF-UHFFFAOYSA-N,0
TOX-100280,,"ethyl 2-[2,3,5-trifluoro-6-(2-hydroxyethylamino)pyridin-4-yl]oxybenzoate",6620823.0,CCOC(=O)c1ccccc1Oc1c(F)c(F)nc(NCCO)c1F,XFKVRSGWNNRNGV-UHFFFAOYSA-N,1
TOX-100281,,"ethyl 2-[[2-methoxy-5-[(Z)-1,2,4-triazol-4-yliminomethyl]phenyl]methoxy]benzoate",5589952.0,CCOC(=O)c1ccccc1OCc1cc(/C=N/n2cnnc2)ccc1OC,VFAFKAOASBHHSV-KSEXSDGBSA-N,1
TOX-100282,,ethyl 1-[(E)-3-(3-nitrophenyl)prop-2-enoyl]piperidine-3-carboxylate,5731126.0,CCOC(=O)C1CCCN(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)C1,XKIZXWVFIJSNHM-CMDGGOBGSA-N,0
TOX-100283,,"ethyl 1-[5-(1,3-benzodioxol-5-yl)-7-(trifluoromethyl)pyrazolo[1,5-a]pyrimidine-2-carbonyl]piperidine-3-carboxylate",2982704.0,CCOC(=O)C1CCCN(C(=O)c2cc3nc(-c4ccc5c(c4)OCO5)cc(C(F)(F)F)n3n2)C1,SHQBGJPFDOHPBK-UHFFFAOYSA-N,1
TOX-100284,,ethyl 1-(1-ethylsulfonylpiperidine-4-carbonyl)piperidine-3-carboxylate,3243463.0,CCOC(=O)C1CCCN(C(=O)C2CCN(S(=O)(=O)CC)CC2)C1,XEEHBEDEOSJAPC-UHFFFAOYSA-N,0
TOX-100285,,"ethyl 1-[1-(1,4-dioxa-8-azaspiro[4.5]decan-8-ylsulfonyl)piperidine-4-carbonyl]piperidine-3-carboxylate",3245493.0,CCOC(=O)C1CCCN(C(=O)C2CCN(S(=O)(=O)N3CCC4(CC3)OCCO4)CC2)C1,SESQACGVMFHNTG-UHFFFAOYSA-N,0
TOX-100286,,"ethyl 1-[6-(4-methoxyphenyl)-3-methylimidazo[2,1-b][1,3]thiazole-2-carbonyl]piperidine-3-carboxylate",3236149.0,CCOC(=O)C1CCCN(C(=O)c2sc3nc(-c4ccc(OC)cc4)cn3c2C)C1,WVQYILYLXAARSR-UHFFFAOYSA-N,1
TOX-100289,,"ethyl 1-[1-(3-methylphenyl)pyrazolo[3,4-d]pyrimidin-4-yl]piperidine-3-carboxylate",3239115.0,CCOC(=O)C1CCCN(c2ncnc3c2cnn3-c2cccc(C)c2)C1,GGGDGSIRUOCZHN-UHFFFAOYSA-N,1
TOX-100290,,ethyl 1-(benzenesulfonyl)piperidine-3-carboxylate,2904534.0,CCOC(=O)C1CCCN(S(=O)(=O)c2ccccc2)C1,HJFLMHXJHDEFND-UHFFFAOYSA-N,0
TOX-100292,,ethyl 1-(2-acetamidobenzoyl)piperidine-4-carboxylate,869427.0,CCOC(=O)C1CCN(C(=O)c2ccccc2NC(C)=O)CC1,NWAAXKYQEZCJOK-UHFFFAOYSA-N,0
TOX-100293,,ethyl 1-(2-chloropyridine-3-carbonyl)piperidine-4-carboxylate,2410954.0,CCOC(=O)C1CCN(C(=O)c2cccnc2Cl)CC1,NGXZTNBMUBMIKH-UHFFFAOYSA-N,0
TOX-100294,,"ethyl 1-[1-(6-methoxy-1,3-benzothiazol-2-yl)piperidine-4-carbonyl]piperidine-4-carboxylate",3241881.0,CCOC(=O)C1CCN(C(=O)C2CCN(c3nc4ccc(OC)cc4s3)CC2)CC1,MGRGGHQTESCFHS-UHFFFAOYSA-N,1
TOX-100295,,ethyl 1-(1-pyrrolidin-1-ylsulfonylpiperidine-4-carbonyl)piperidine-4-carboxylate,3245402.0,CCOC(=O)C1CCN(C(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)CC1,FYOISGQLZGAIAF-UHFFFAOYSA-N,0
TOX-100299,,"ethyl 4-(3,4-dichlorophenoxy)-2-phenylpyrimidine-5-carboxylate",1474619.0,CCOC(=O)c1cnc(-c2ccccc2)nc1Oc1ccc(Cl)c(Cl)c1,FNZTWTLUGJRICZ-UHFFFAOYSA-N,0
TOX-100300,,ethyl 4-(4-chlorophenoxy)-2-phenylpyrimidine-5-carboxylate,1474626.0,CCOC(=O)c1cnc(-c2ccccc2)nc1Oc1ccc(Cl)cc1,QZAXQFNVGRXOQZ-UHFFFAOYSA-N,0
TOX-100301,,ethyl 4-phenoxy-2-phenylpyrimidine-5-carboxylate,1474625.0,CCOC(=O)c1cnc(-c2ccccc2)nc1Oc1ccccc1,YXRZPWSCYIXPDK-UHFFFAOYSA-N,1
TOX-100302,,ethyl 4-carbamimidoylsulfanyl-2-(dimethylamino)pyrimidine-5-carboxylate,424354.0,CCOC(=O)c1cnc(N(C)C)nc1SC(=N)N,CWDLQHNWBNEQOE-UHFFFAOYSA-N,0
TOX-100305,,"ethyl 6,8-dimethyl-4-oxo-1H-quinoline-3-carboxylate",607981.0,CCOC(=O)c1cnc2c(C)cc(C)cc2c1O,AKBJMLWAUZEZSK-UHFFFAOYSA-N,0
TOX-100306,,"ethyl 4-[3-(dimethylamino)propylamino]-1-methylpyrazolo[3,4-b]pyridine-5-carboxylate",3520883.0,CCOC(=O)c1cnc2c(cnn2C)c1NCCCN(C)C,BWLBZNHBQXJOGS-UHFFFAOYSA-N,0
TOX-100307,,"ethyl 2,7-diamino-3-[(3-chlorophenyl)diazenyl]pyrazolo[1,5-a]pyrimidine-6-carboxylate",135431488.0,CCOC(=O)c1cnc2c(N=Nc3cccc(Cl)c3)c(N)nn2c1N,KSNMBISZDFJVRR-UHFFFAOYSA-N,0
TOX-100309,,"ethyl 2-(4-methylphenyl)-7-phenylpyrazolo[1,5-a]pyrimidine-6-carboxylate",9551527.0,CCOC(=O)c1cnc2cc(-c3ccc(C)cc3)nn2c1-c1ccccc1,PAJMQNXHACIZEF-UHFFFAOYSA-N,1
TOX-100310,,ethyl 4-(2-methoxycarbonylphenyl)sulfanyl-6-methylquinoline-3-carboxylate,1479949.0,CCOC(=O)c1cnc2ccc(C)cc2c1Sc1ccccc1C(=O)OC,FFIZEFYLPWEFOY-UHFFFAOYSA-N,1
TOX-100311,,5-ethoxycarbonylpyridine-3-carboxylic acid,1214446.0,CCOC(=O)c1cncc(C(=O)O)c1,GHKOMFAUZDGVHG-UHFFFAOYSA-N,1
TOX-100315,,"ethyl 1-[4-(3-fluorophenyl)-1,3-thiazol-2-yl]-5-(trifluoromethyl)pyrazole-4-carboxylate",1472667.0,CCOC(=O)c1cnn(-c2nc(-c3cccc(F)c3)cs2)c1C(F)(F)F,CCJYANKDBNUPTQ-UHFFFAOYSA-N,1
TOX-100316,,"ethyl 5-(2,2-dimethylpropanoylamino)-1-[2-(2,2-dimethylpropanoyloxy)ethyl]pyrazole-4-carboxylate",3244478.0,CCOC(=O)c1cnn(CCOC(=O)C(C)(C)C)c1NC(=O)C(C)(C)C,LHNNCJDKAWWEQB-UHFFFAOYSA-N,0
TOX-100317,,"diethyl 2-amino-1,3-thiazole-4,5-dicarboxylate",226556.0,CCOC(=O)c1nc(N)sc1C(=O)OCC,WYTAFFGWAKJBTC-UHFFFAOYSA-N,0
TOX-100319,,"ethyl 4-benzoyl-1,5-diphenylpyrazole-3-carboxylate",1234269.0,CCOC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1ccccc1,XSIPDRICAYVQRE-UHFFFAOYSA-N,1
TOX-100320,,"ethyl 5-(benzylamino)-3-phenyl-1,2,4-triazine-6-carboxylate",6404629.0,CCOC(=O)c1nnc(-c2ccccc2)nc1NCc1ccccc1,ALNHTMIMVNUJFH-UHFFFAOYSA-N,1
TOX-100322,,"ethyl 1-(4-amino-1,2,5-oxadiazol-3-yl)-5-(4-methylphenyl)triazole-4-carboxylate",4291281.0,CCOC(=O)c1nnn(-c2nonc2N)c1-c1ccc(C)cc1,VCKHHZPDSFEYTC-UHFFFAOYSA-N,1
TOX-100324,,"ethyl 3-[(3,5-dimethoxybenzoyl)amino]-1-benzofuran-2-carboxylate",3237605.0,CCOC(=O)c1oc2ccccc2c1NC(=O)c1cc(OC)cc(OC)c1,NQCAQHREUACKCK-UHFFFAOYSA-N,1
TOX-100325,,ethyl 3-[[4-(dimethylsulfamoyl)benzoyl]amino]-1-benzofuran-2-carboxylate,3238290.0,CCOC(=O)c1oc2ccccc2c1NC(=O)c1ccc(S(=O)(=O)N(C)C)cc1,HJTRMEGUGUEQFJ-UHFFFAOYSA-N,1
TOX-100326,,"ethyl 3-(1,3-benzodioxole-5-carbonylamino)-1-benzofuran-2-carboxylate",3236920.0,CCOC(=O)c1oc2ccccc2c1NC(=O)c1ccc2c(c1)OCO2,PXEKJZIHLYTGRI-UHFFFAOYSA-N,0
TOX-100329,,ethyl 3-amino-5-(4-bromophenyl)thiophene-2-carboxylate,2363668.0,CCOC(=O)c1sc(-c2ccc(Br)cc2)cc1N,JKLWLDQXFCTDSF-UHFFFAOYSA-N,1
TOX-100331,,"ethyl 4-cyano-5-[[2-[[5-(2,4-dichlorophenyl)-1H-1,2,4-triazol-3-yl]sulfanyl]acetyl]amino]-3-methylthiophene-2-carboxylate",1630498.0,CCOC(=O)c1sc(NC(=O)CSc2n[nH]c(-c3ccc(Cl)cc3Cl)n2)c(C#N)c1C,NIAUUAXMPNTHHO-UHFFFAOYSA-N,1
TOX-100332,,"ethyl 4-cyano-5-[[2-(3-cyano-4,6-dimethylpyridin-2-yl)sulfanylacetyl]amino]-3-methylthiophene-2-carboxylate",1772736.0,CCOC(=O)c1sc(NC(=O)CSc2nc(C)cc(C)c2C#N)c(C#N)c1C,JAEKHQRRETWEMY-UHFFFAOYSA-N,1
TOX-100333,,"ethyl 4-cyano-5-[[2-(4,6-dimethylpyrimidin-2-yl)sulfanylacetyl]amino]-3-methylthiophene-2-carboxylate",2004038.0,CCOC(=O)c1sc(NC(=O)CSc2nc(C)cc(C)n2)c(C#N)c1C,RTZWSZXRZOXHDN-UHFFFAOYSA-N,1
TOX-100335,,"ethyl 2-(benzenesulfonamido)-4-methyl-1,3-thiazole-5-carboxylate",921743.0,CCOC(=O)c1sc(NS(=O)(=O)c2ccccc2)nc1C,JHTYHGMKCMJKMJ-UHFFFAOYSA-N,1
TOX-100337,,"ethyl 6-amino-12-ethyl-12-methyl-11-oxa-4-thia-2-azatricyclo[7.4.0.03,7]trideca-1,3(7),5,8-tetraene-5-carboxylate",3421545.0,CCOC(=O)c1sc2nc3c(cc2c1N)COC(C)(CC)C3,OQOQNULQSFFCLL-UHFFFAOYSA-N,1
TOX-100338,,"ethyl 3-oxo-4-(5H-[1,2,4]triazino[5,6-b]indol-3-ylsulfanyl)butanoate",6398918.0,CCOC(=O)CC(=O)CSc1n[nH]c2c3ccccc3nc-2n1,UUZWYCOJNRRIAP-UHFFFAOYSA-N,1
TOX-100339,,ethyl 4-[4-(4-chlorophenyl)-3-cyano-6-phenylpyridin-2-yl]sulfanyl-3-oxobutanoate,2216871.0,CCOC(=O)CC(=O)CSc1nc(-c2ccccc2)cc(-c2ccc(Cl)cc2)c1C#N,MDYYRTUAZYWVPZ-UHFFFAOYSA-N,1
TOX-100340,,ethyl 4-(3-cyano-4-methyl-6-pyridin-3-ylpyridin-2-yl)sulfanyl-3-oxobutanoate,3239112.0,CCOC(=O)CC(=O)CSc1nc(-c2cccnc2)cc(C)c1C#N,ZGGPHJFSKBYSSY-UHFFFAOYSA-N,1
TOX-100342,,"ethyl 3-[(5-ethyl-1,3,4-thiadiazol-2-yl)amino]-3-oxopropanoate",722761.0,CCOC(=O)CC(=O)Nc1nnc(CC)s1,KUJHZICQSHXIHW-UHFFFAOYSA-N,0
TOX-100343,,ethyl 3-[(4-methylbenzoyl)amino]-3-(4-methylphenyl)propanoate,5207633.0,CCOC(=O)CC(NC(=O)c1ccc(C)cc1)c1ccc(C)cc1,JMUDOPNJLMACFX-UHFFFAOYSA-N,1
TOX-100345,,ethyl 3-(4-ethoxyphenyl)-3-(thiophene-2-carbonylamino)propanoate,5111967.0,CCOC(=O)CC(NC(=O)c1cccs1)c1ccc(OCC)cc1,IEBXKEDGWITIEM-UHFFFAOYSA-N,1
TOX-100346,,"ethyl 3-(2-chlorophenyl)-3-[(4,6-dimorpholin-4-yl-1,3,5-triazin-2-yl)amino]propanoate",3237453.0,CCOC(=O)CC(Nc1nc(N2CCOCC2)nc(N2CCOCC2)n1)c1ccccc1Cl,KZBGGLZPIXJGLN-UHFFFAOYSA-N,1
TOX-100347,,"ethyl 2-amino-3-cyano-2'-(2-ethoxy-2-oxoethyl)-1'-(2-methoxy-2-oxoethyl)-5'-oxospiro[chromene-4,4'-pyrrole]-3'-carboxylate",2969082.0,CCOC(=O)CC1=C(C(=O)OCC)C2(C(=O)N1CC(=O)OC)C(C#N)=C(N)Oc1ccccc12,AUPLRBBJMHSTLC-UHFFFAOYSA-N,0
TOX-100348,,"ethyl 2-[1-(3,4-dichlorophenyl)sulfonyl-3-oxopiperazin-2-yl]acetate",3767272.0,CCOC(=O)CC1C(=O)NCCN1S(=O)(=O)c1ccc(Cl)c(Cl)c1,NWUVTGDOPFQPAW-UHFFFAOYSA-N,0
TOX-100351,,"ethyl 2-(3-cyano-2-methyl-7-oxo-1H-pyrazolo[1,5-a]pyrimidin-5-yl)acetate",1078573.0,CCOC(=O)Cc1cc(O)n2nc(C)c(C#N)c2n1,YWDZIQGICKAICP-UHFFFAOYSA-N,0
TOX-100353,,"ethyl 2-[2-[(2Z)-2-[[4-(trifluoromethyl)phenyl]methylidene]hydrazinyl]-1,3-thiazol-4-yl]acetate",5348725.0,CCOC(=O)Cc1csc(N/N=C/c2ccc(C(F)(F)F)cc2)n1,WZNOYEYUHXNTHD-UWVJOHFNSA-N,0
TOX-100354,,"ethyl 2-[2-[(6-chloropyridine-3-carbonyl)amino]-1,3-thiazol-4-yl]acetate",2466542.0,CCOC(=O)Cc1csc(NC(=O)c2ccc(Cl)nc2)n1,USQILVRCRJDPPT-UHFFFAOYSA-N,1
TOX-100356,,"ethyl 2-[2-[6-(1,3-dioxoisoindol-2-yl)hexanoylamino]-1,3-thiazol-4-yl]acetate",1556129.0,CCOC(=O)Cc1csc(NC(=O)CCCCCN2C(=O)c3ccccc3C2=O)n1,ZKVQXJQPGWJBOI-UHFFFAOYSA-N,1
TOX-100357,,"ethyl 2-[2-[(4-chlorobenzoyl)carbamothioylamino]-1,3-thiazol-4-yl]acetate",1322118.0,CCOC(=O)Cc1csc(NC(=S)NC(=O)c2ccc(Cl)cc2)n1,CMIORGRBGIZEFG-UHFFFAOYSA-N,1
TOX-100359,,"ethyl 2-[2-(benzenesulfonamido)-1,3-thiazol-4-yl]acetate",717505.0,CCOC(=O)Cc1csc(NS(=O)(=O)c2ccccc2)n1,IJNMHHJKXLKFJT-UHFFFAOYSA-N,1
TOX-100360,,"ethyl 2-(3-oxo-1,2-dihydroisoindol-1-yl)acetate",3095116.0,CCOC(=O)CC1NC(=O)c2ccccc21,BQORKXRZPYGOQE-UHFFFAOYSA-N,0
TOX-100361,,"ethyl 2-[5-[[2-(4-methylphenyl)sulfanylacetyl]amino]-1,3,4-thiadiazol-2-yl]acetate",1401110.0,CCOC(=O)Cc1nnc(NC(=O)CSc2ccc(C)cc2)s1,XAIBWKKDTSVSEL-UHFFFAOYSA-N,1
TOX-100362,,"ethyl 3-(5,7-dimethyl-[1,2,4]triazolo[1,5-a]pyrimidin-6-yl)propanoate",3241524.0,CCOC(=O)CCc1c(C)nc2ncnn2c1C,XHGWVYPCMCLUFI-UHFFFAOYSA-N,0
TOX-100363,,ethyl 4-(1H-indol-3-yl)butanoate,292652.0,CCOC(=O)CCCc1c[nH]c2ccccc12,IOPNPSITAMJKFR-UHFFFAOYSA-N,1
TOX-100364,,ethyl 4-[(5-bromopyridine-3-carbonyl)amino]butanoate,2277148.0,CCOC(=O)CCCNC(=O)c1cncc(Br)c1,GVUFOWYYJWCUKI-UHFFFAOYSA-N,0
TOX-100365,,"ethyl 4-[4-[(2,2-diphenylacetyl)amino]butanoylamino]butanoate",2847497.0,CCOC(=O)CCCNC(=O)CCCNC(=O)C(c1ccccc1)c1ccccc1,VSUYUFFWKDYOIA-UHFFFAOYSA-N,0
TOX-100366,,"ethyl 3-[(3aR,5aS,8R,9S,9aR,9bS)-8,9-dihydroxy-1,3,6-trioxo-4,5,5a,7,8,9,9a,9b-octahydro-3aH-benzo[e]isoindol-2-yl]propanoate",16758797.0,CCOC(=O)CCN1C(=O)[C@@H]2[C@@H](CC[C@@H]3C(=O)C[C@@H](O)[C@@H](O)[C@H]32)C1=O,AFKKHEJKOZDXPQ-VPSWNLQMSA-N,0
TOX-100367,,"ethyl 3-[(3aR,5aS,9R,9aR,9bS)-9-hydroxy-1,3,6-trioxo-4,5,5a,9,9a,9b-hexahydro-3aH-benzo[e]isoindol-2-yl]propanoate",16758811.0,CCOC(=O)CCN1C(=O)[C@@H]2[C@@H](CC[C@@H]3C(=O)C=C[C@@H](O)[C@H]32)C1=O,UMLLGTRLXSHOSW-DTFMEENKSA-N,0
TOX-100368,,"ethyl 3-[(1S,2R,6R,11S,13S,14S)-14-hydroxy-3,5,10-trioxo-12-oxa-4-azatetracyclo[7.5.0.02,6.011,13]tetradec-8-en-4-yl]propanoate",16758786.0,CCOC(=O)CCN1C(=O)[C@@H]2CC=C3C(=O)[C@H]4O[C@H]4[C@@H](O)[C@H]3[C@H]2C1=O,XQDIPTOVZTYJFM-VBJLPWRWSA-N,0
TOX-100371,,"ethyl 2-[3-[[5-(4-methylphenyl)-1H-1,2,4-triazol-3-yl]sulfanyl]-2-oxo-4,5-dihydro-3H-1-benzazepin-1-yl]acetate",4077927.0,CCOC(=O)CN1C(=O)C(Sc2n[nH]c(-c3ccc(C)cc3)n2)CCc2ccccc21,ZPFPOOIJAQITQP-UHFFFAOYSA-N,1
TOX-100372,,"ethyl 2-(6-bromo-2-oxo-4-phenyl-1,4-dihydroquinazolin-3-yl)acetate",2862026.0,CCOC(=O)CN1C(=O)Nc2ccc(Br)cc2C1c1ccccc1,SRKWSZOCXMRUBK-UHFFFAOYSA-N,1
TOX-100373,,"ethyl 2-[(5E)-2,4-dioxo-5-[(5-piperidin-1-ylfuran-2-yl)methylidene]-1,3-thiazolidin-3-yl]acetate",2289625.0,CCOC(=O)CN1C(=O)S/C(=C/c2ccc(N3CCCCC3)o2)C1=O,TXUHRMCLKOJDLK-JLHYYAGUSA-N,0
TOX-100374,,"ethyl 2-[5,6-dichloro-2-(trifluoromethyl)imidazo[4,5-b]pyrazin-3-yl]acetate",296474.0,CCOC(=O)Cn1c(C(F)(F)F)nc2nc(Cl)c(Cl)nc21,GPUPKROWDMLUBY-UHFFFAOYSA-N,1
TOX-100375,,ethyl 2-[3-(2-fluorobenzoyl)indol-1-yl]acetate,974001.0,CCOC(=O)Cn1cc(C(=O)c2ccccc2F)c2ccccc21,DVEMXRNOYCOSKO-UHFFFAOYSA-N,1
TOX-100377,,"ethyl 2-(3-methyl-4-oxo-6,7-dihydro-5H-indazol-1-yl)acetate",950072.0,CCOC(=O)Cn1nc(C)c2c1CCCC2=O,QZYUSZRMNZCHHO-UHFFFAOYSA-N,0
TOX-100379,,"ethyl 2-[4-chloro-2-[3-(4-fluorophenyl)-4-oxo-1,2-dihydroquinazolin-2-yl]-6-methoxyphenoxy]acetate",4609480.0,CCOC(=O)COc1c(OC)cc(Cl)cc1C1Nc2ccccc2C(=O)N1c1ccc(F)cc1,LEZVUAJMLYVWAA-UHFFFAOYSA-N,1
TOX-100380,,"ethyl 2-[4-chloro-2-methoxy-6-[3-(3-methylphenyl)-4-oxo-1,2-dihydroquinazolin-2-yl]phenoxy]acetate",4318591.0,CCOC(=O)COc1c(OC)cc(Cl)cc1C1Nc2ccccc2C(=O)N1c1cccc(C)c1,UWSGFHNZNKXDSS-UHFFFAOYSA-N,1
TOX-100383,,"ethyl 2-[[5-acetyl-3-cyano-4-(2-fluorophenyl)-6-methyl-1,4-dihydropyridin-2-yl]sulfanyl]acetate",3245525.0,CCOC(=O)CSC1=C(C#N)C(c2ccccc2F)C(C(C)=O)=C(C)N1,BVMYRZVNVDKODF-UHFFFAOYSA-N,1
TOX-100384,,"ethyl 2-[[5-acetyl-3-cyano-6-methyl-4-(3-methylthiophen-2-yl)-1,4-dihydropyridin-2-yl]sulfanyl]acetate",9550079.0,CCOC(=O)CSC1=C(C#N)C(c2sccc2C)C(C(C)=O)=C(C)N1,JAQZMRKRBMZQHA-UHFFFAOYSA-N,1
TOX-100385,,"ethyl 2-[[5-cyano-4-(3-methylthiophen-2-yl)-2-oxo-3,4-dihydro-1H-pyridin-6-yl]sulfanyl]acetate",3240136.0,CCOC(=O)CSC1=C(C#N)C(c2sccc2C)CC(=O)N1,VFWQYZMJNKMQMR-UHFFFAOYSA-N,1
TOX-100386,,"ethyl 2-[[(5E)-5-[(4-chlorophenyl)methylidene]-4-oxo-1,3-thiazol-2-yl]sulfanyl]acetate",5286239.0,CCOC(=O)CSC1=NC(=O)/C(=C\c2ccc(Cl)cc2)S1,ZAKMNXNKYSLRSY-YRNVUSSQSA-N,1
TOX-100389,,ethyl 2-[6-[(4-chlorophenyl)sulfinylmethyl]-2-phenylpyrimidin-4-yl]sulfanylacetate,2769174.0,CCOC(=O)CSc1cc(CS(=O)c2ccc(Cl)cc2)nc(-c2ccccc2)n1,VKQGQMHWPHTTBP-UHFFFAOYSA-N,1
TOX-100390,,"ethyl 2-[(5-pyridin-3-yl-1H-1,2,4-triazol-3-yl)sulfanyl]acetate",652325.0,CCOC(=O)CSc1n[nH]c(-c2cccnc2)n1,FKQVJCAPMLXWPV-UHFFFAOYSA-N,0
TOX-100393,,"ethyl 2-[(5-benzamido-1H-1,2,4-triazol-3-yl)sulfanyl]acetate",3778136.0,CCOC(=O)CSc1n[nH]c(NC(=O)c2ccccc2)n1,YFOBXIFGQIGNEC-UHFFFAOYSA-N,0
TOX-100394,,ethyl 2-(2-phenylquinazolin-4-yl)sulfanylacetate,865072.0,CCOC(=O)CSc1nc(-c2ccccc2)nc2ccccc12,LDEHPRNCJJXOFE-UHFFFAOYSA-N,1
TOX-100396,,ethyl 2-[4-(4-chlorophenyl)sulfanyl-5-methoxypyrimidin-2-yl]sulfanylacetate,1476314.0,CCOC(=O)CSc1ncc(OC)c(Sc2ccc(Cl)cc2)n1,IRQNEHIBXCPXQD-UHFFFAOYSA-N,1
TOX-100397,,"ethyl 2-[[5-[(2,4-dioxo-1H-pyrimidin-6-yl)methyl]-4-(3-methoxyphenyl)-1,2,4-triazol-3-yl]sulfanyl]acetate",3242958.0,CCOC(=O)CSc1nnc(Cc2cc(O)nc(O)n2)n1-c1cccc(OC)c1,MHBILWZNCGSOOE-UHFFFAOYSA-N,0
TOX-100399,,"ethyl 2-[[4-cyclohexyl-5-[[(4-methoxybenzoyl)amino]methyl]-1,2,4-triazol-3-yl]sulfanyl]acetate",3237440.0,CCOC(=O)CSc1nnc(CNC(=O)c2ccc(OC)cc2)n1C1CCCCC1,YRCDPBDJGYRLEB-UHFFFAOYSA-N,0
TOX-100401,,"ethyl 2-[[5-[[3-(azepan-1-ylsulfonyl)benzoyl]amino]-1,3,4-thiadiazol-2-yl]sulfanyl]acetate",2975858.0,CCOC(=O)CSc1nnc(NC(=O)c2cccc(S(=O)(=O)N3CCCCCC3)c2)s1,DZTQRECOABTEEL-UHFFFAOYSA-N,1
TOX-100405,,ethyl N-[(Z)-(5-methylfuran-2-yl)methylideneamino]carbamate,5413759.0,CCOC(=O)N/N=C/c1ccc(C)o1,DAICCKGNORJWMS-POHAHGRESA-N,0
TOX-100406,,ethyl N-[(Z)-(4-fluorophenyl)methylideneamino]carbamate,5399205.0,CCOC(=O)N/N=C/c1ccc(F)cc1,DIWUSECKBMPWNF-GHXNOFRVSA-N,0
