TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Tox
TOX-101406,,[(Z)-[5-chloro-1-methyl-3-(trifluoromethyl)pyrazol-4-yl]methylideneamino] 4-chlorobenzoate,5524342.0,Cn1nc(C(F)(F)F)c(/C=N/OC(=O)c2ccc(Cl)cc2)c1Cl,CXFHMKGETYGQQE-SWNXQHNESA-N,1
TOX-101407,,[(Z)-[5-chloro-1-methyl-3-(trifluoromethyl)pyrazol-4-yl]methylideneamino] benzoate,5524341.0,Cn1nc(C(F)(F)F)c(/C=N/OC(=O)c2ccccc2)c1Cl,MAEYWQBMVWMZJZ-WSVATBPTSA-N,1
TOX-101408,,[(Z)-[5-[(4-chlorophenyl)methylsulfanyl]-1-methyl-3-(trifluoromethyl)pyrazol-4-yl]methylideneamino] 2-chlorobenzoate,6082741.0,Cn1nc(C(F)(F)F)c(/C=N/OC(=O)c2ccccc2Cl)c1SCc1ccc(Cl)cc1,OLTVILGVIQGPSA-KALUYTGESA-N,1
TOX-101410,,5-chloro-N-(3-chlorophenyl)-1-methyl-3-(trifluoromethyl)pyrazole-4-carboxamide,3461934.0,Cn1nc(C(F)(F)F)c(C(=O)Nc2cccc(Cl)c2)c1Cl,YVCNRUUARUIANV-UHFFFAOYSA-N,1
TOX-101411,,"2-tert-butyl-5-[1-methyl-3-(trifluoromethyl)thieno[2,3-c]pyrazol-5-yl]-1,3,4-oxadiazole",1479561.0,Cn1nc(C(F)(F)F)c2cc(-c3nnc(C(C)(C)C)o3)sc21,HUEGORWPOHKSFJ-UHFFFAOYSA-N,1
TOX-101412,,5-chloro-N-(4-chlorophenyl)-1-methyl-3-phenylpyrazole-4-carboxamide,1476820.0,Cn1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)cc2)c1Cl,SIDDBZBJXDCUBA-UHFFFAOYSA-N,1
TOX-101413,,(2-methyl-4-nitropyrazol-3-yl)-morpholin-4-ylmethanone,739551.0,Cn1ncc([N+](=O)[O-])c1C(=O)N1CCOCC1,LBJTZJNCOBAOKN-UHFFFAOYSA-N,0
TOX-101414,,"N-(2,3-dihydro-1,4-benzodioxin-6-yl)-2-methyl-4-nitropyrazole-3-carboxamide",832016.0,Cn1ncc([N+](=O)[O-])c1C(=O)Nc1ccc2c(c1)OCCO2,MJUBZHYUTYYYKQ-UHFFFAOYSA-N,1
TOX-101415,,5-(azepan-1-ylmethylideneamino)-1-methylpyrazole-4-carbonitrile,918468.0,Cn1ncc(C#N)c1/N=C/N1CCCCCC1,NVHDCXFLWGLHSN-UHFFFAOYSA-N,1
TOX-101417,,4-chloro-2-methyl-N-pyridin-3-ylpyrazole-3-carboxamide,700794.0,Cn1ncc(Cl)c1C(=O)Nc1cccnc1,CIHNYPANAZBRCY-UHFFFAOYSA-N,1
TOX-101418,,"4-chloro-1-methylpyrazolo[3,4-d]pyrimidine",219751.0,Cn1ncc2c(Cl)ncnc21,AVFLNALVPBLGEV-UHFFFAOYSA-N,0
TOX-101419,,"3-[(1-methylpyrazolo[3,4-d]pyrimidin-4-yl)amino]benzoic acid",875579.0,Cn1ncc2c(Nc3cccc(C(=O)O)c3)ncnc21,OCHDRKQTIRJRGE-UHFFFAOYSA-N,0
TOX-101420,,"6-chloro-1-methyl-N-(2-phenylethyl)pyrazolo[3,4-d]pyrimidin-4-amine",227530.0,Cn1ncc2c(NCCc3ccccc3)nc(Cl)nc21,KRNAPVRIULRUAL-UHFFFAOYSA-N,1
TOX-101421,,N-(4-chlorophenyl)-2-methylpyrazole-3-carboxamide,2837091.0,Cn1nccc1C(=O)Nc1ccc(Cl)cc1,NNTOZVFUBINQGU-UHFFFAOYSA-N,1
TOX-101422,,N-(2-methyltetrazol-5-yl)furan-2-carboxamide,662868.0,Cn1nnc(NC(=O)c2ccco2)n1,FGWBJRRPKFSJQI-UHFFFAOYSA-N,0
TOX-101426,Tilarginine,(2S)-2-amino-5-[(N'-methylcarbamimidoyl)amino]pentanoic acid,132862.0,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,0
TOX-101428,,"(2R,3R,4S,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxy-N-methyloxolane-2-carboxamide",6603694.0,CNC(=O)[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O,PLYRYAHDNXANEG-KNAPAATOSA-N,0
TOX-101429,,"(2R,3S,4R,5R)-5-[2-chloro-6-[(4-iodophenyl)methylamino]purin-9-yl]-3,4-dihydroxy-N-methyloxolane-2-carboxamide",6603765.0,CNC(=O)[C@@H]1O[C@@H](n2cnc3c(NCc4ccc(I)cc4)nc(Cl)nc32)[C@H](O)[C@@H]1O,BGSWSYNOZJKVDX-SFDCBXKLSA-N,0
TOX-101430,,"(2R,3R,4S,5R)-5-[6-[(4-aminophenyl)methylamino]purin-9-yl]-3,4-dihydroxy-N-methyloxolane-2-carboxamide",6603700.0,CNC(=O)[C@@H]1O[C@@H](n2cnc3c(NCc4ccc(N)cc4)ncnc32)[C@@H](O)[C@H]1O,LDYMCRRFCMRFKB-KYZVSKTDSA-N,0
TOX-101431,,"(2R,3S,4R,5R)-3,4-dihydroxy-5-[6-[(3-iodophenyl)methylamino]purin-9-yl]-N-methyloxolane-2-carboxamide",6603878.0,CNC(=O)[C@@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,HUJXGQILHAUCCV-HNSFDTNUSA-N,0
TOX-101436,,"2-[1-(3-chloro-4-morpholin-4-ylphenyl)-2,5-dimethylpyrrol-3-yl]-N-methyl-2-oxoacetamide",2766068.0,CNC(=O)C(=O)c1cc(C)n(-c2ccc(N3CCOCC3)c(Cl)c2)c1C,QGPQEQZVIBCJNS-UHFFFAOYSA-N,0
TOX-101438,,"5-(3-amino-12,12-dimethyl-8-morpholin-4-yl-11-oxa-5-thia-7-azatricyclo[7.4.0.02,6]trideca-1(9),2(6),3,7-tetraen-4-yl)-N-methylfuran-2-carboxamide",1096252.0,CNC(=O)c1ccc(-c2sc3nc(N4CCOCC4)c4c(c3c2N)CC(C)(C)OC4)o1,VWCUKXQTSOQORL-UHFFFAOYSA-N,0
TOX-101439,,"1-benzyl-N-methyl-5-[(2,2,2-trifluoroacetyl)amino]triazole-4-carboxamide",713871.0,CNC(=O)c1nnn(Cc2ccccc2)c1NC(=O)C(F)(F)F,IDYALEAGQGDBRT-UHFFFAOYSA-N,0
TOX-101440,,"N,4-dimethyl-2-pyridin-3-yl-1,3-thiazole-5-carboxamide",1483710.0,CNC(=O)c1sc(-c2cccnc2)nc1C,XSHFSTAYFXIXDX-UHFFFAOYSA-N,1
TOX-101441,,3-(4-chlorophenyl)-N-methyl-5-methylsulfanylthiophene-2-carboxamide,2767953.0,CNC(=O)c1sc(SC)cc1-c1ccc(Cl)cc1,KWZHBTHVHGVQHG-UHFFFAOYSA-N,1
TOX-101442,,"3-[3-(4-tert-butylphenyl)-1,2,4-oxadiazol-5-yl]-N-methylpropanamide",665654.0,CNC(=O)CCc1nc(-c2ccc(C(C)(C)C)cc2)no1,NOGDJCUSTNXIOS-UHFFFAOYSA-N,1
TOX-101444,,"2-[[4-benzyl-5-(furan-2-yl)-1,2,4-triazol-3-yl]sulfanyl]-N-(methylcarbamoyl)acetamide",2586138.0,CNC(=O)NC(=O)CSc1nnc(-c2ccco2)n1Cc1ccccc1,ZSLGQVJCHKOZMY-UHFFFAOYSA-N,0
TOX-101445,,4-methoxy-N-(methylcarbamoylcarbamothioyl)benzamide,2768724.0,CNC(=O)NC(=S)NC(=O)c1ccc(OC)cc1,ZAWFZRFBTBWVPW-UHFFFAOYSA-N,1
TOX-101449,,1-methyl-3-[9-(2-methylpropyl)-9-azabicyclo[3.3.1]nonan-3-yl]thiourea,3217884.0,CNC(=S)NC1CC2CCCC(C1)N2CC(C)C,HHZGAMUEDOQGOH-UHFFFAOYSA-N,0
TOX-101450,,1-(4-anilinophenyl)-3-methylthiourea,2980586.0,CNC(=S)Nc1ccc(Nc2ccccc2)cc1,GIDBMBDZOLMSNT-UHFFFAOYSA-N,1
TOX-101451,,1-methyl-3-[[3-[(4-methylphenyl)methoxy]thiophene-2-carbonyl]amino]thiourea,1482493.0,CNC(=S)NNC(=O)c1sccc1OCc1ccc(C)cc1,ZISZGSDLAXWZND-UHFFFAOYSA-N,1
TOX-101452,,"1-(2,5-dimethoxyphenyl)-N-methylethanamine",4450650.0,CNC(C)c1cc(OC)ccc1OC,NARFMHRYFHYPBT-UHFFFAOYSA-N,0
TOX-101455,,"(2R,3R,4S,5S)-6-(methylamino)hexane-1,2,3,4,5-pentol",6560359.0,CNC[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,MBBZMMPHUWSWHV-BNHYGAARSA-N,0
TOX-101456,L-Metanephrine,4-[(1R)-1-hydroxy-2-(methylamino)ethyl]-2-methoxyphenol,688084.0,CNC[C@H](O)c1ccc(O)c(OC)c1,JWJCTZKFYGDABJ-VIFPVBQESA-N,0
TOX-101457,,"[2-(2,2-dimethylpropanoyloxy)-4-[(1R)-1-hydroxy-2-(methylamino)ethyl]phenyl] 2,2-dimethylpropanoate",1150214.0,CNC[C@H](O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,OCUJLLGVOUDECM-ZDUSSCGKSA-N,0
TOX-101458,,"6-(3,5-dimethyl-1,2-oxazol-4-yl)-N-methylpyrimidin-4-amine",3235220.0,CNc1cc(-c2c(C)noc2C)ncn1,QEIHDOQJCDKQCO-UHFFFAOYSA-N,1
TOX-101461,,5-(azepan-1-yl)-N-methyl-2-nitroaniline,2974834.0,CNc1cc(N2CCCCCC2)ccc1[N+](=O)[O-],SNMRCULYPMIJCM-UHFFFAOYSA-N,1
TOX-101464,,"2-(3,5-dimethyl-1,2-oxazol-4-yl)-N-methylpyrimidin-4-amine",3233386.0,CNc1ccnc(-c2c(C)noc2C)n1,LZPIKGXGBFDXOW-UHFFFAOYSA-N,1
TOX-101465,,N-[3-[4-(methylamino)pyrimidin-2-yl]phenyl]methanesulfonamide,3234614.0,CNc1ccnc(-c2cccc(NS(C)(=O)=O)c2)n1,GTUGHYFBXZAALS-UHFFFAOYSA-N,1
TOX-101466,,N-methyl-2-[2-(trifluoromethyl)phenyl]pyrimidin-4-amine,3234415.0,CNc1ccnc(-c2ccccc2C(F)(F)F)n1,YWMAXDMCZCOQKC-UHFFFAOYSA-N,1
TOX-101467,,N-methyl-2-(2-methylphenyl)pyrimidin-4-amine,3233792.0,CNc1ccnc(-c2ccccc2C)n1,HLOSZBCFRAYLIT-UHFFFAOYSA-N,1
TOX-101469,,2-(2-methoxyphenyl)-N-methylpyrimidin-4-amine,3233159.0,CNc1ccnc(-c2ccccc2OC)n1,MRWJOYWTJBFRRO-UHFFFAOYSA-N,1
TOX-101470,,"N,4,6-trimethyl-3-(4-methylphenyl)sulfonylpyridin-2-amine",1488727.0,CNc1nc(C)cc(C)c1S(=O)(=O)c1ccc(C)cc1,QPDWOBCJVJJMBU-UHFFFAOYSA-N,0
TOX-101472,,"2-(3,5-dimethyl-1,2-oxazol-4-yl)-N-methylquinazolin-4-amine",3234198.0,CNc1nc(-c2c(C)noc2C)nc2ccccc12,CMHQQCUXPLMIIQ-UHFFFAOYSA-N,1
TOX-101473,,"N,N-dimethyl-4-[4-(methylamino)quinazolin-2-yl]benzamide",3232685.0,CNc1nc(-c2ccc(C(=O)N(C)C)cc2)nc2ccccc12,AYYZPYQDRGLVLE-UHFFFAOYSA-N,1
TOX-101474,,3-[4-(methylamino)quinazolin-2-yl]benzonitrile,3233618.0,CNc1nc(-c2cccc(C#N)c2)nc2ccccc12,GKKXDQMITYOQAS-UHFFFAOYSA-N,1
TOX-101475,,N-[3-[4-(methylamino)quinazolin-2-yl]phenyl]methanesulfonamide,3233985.0,CNc1nc(-c2cccc(NS(C)(=O)=O)c2)nc2ccccc12,ASJLCBYMYBWXAW-UHFFFAOYSA-N,1
TOX-101476,,N-methyl-2-(2-methylphenyl)quinazolin-4-amine,3233621.0,CNc1nc(-c2ccccc2C)nc2ccccc12,PWKYRNDWRLEAPH-UHFFFAOYSA-N,1
TOX-101477,,2-(2-chlorophenyl)-N-methylquinazolin-4-amine,3232887.0,CNc1nc(-c2ccccc2Cl)nc2ccccc12,HJPJXRXTEZFKCI-UHFFFAOYSA-N,1
TOX-101478,,2-[2-[(dimethylamino)methyl]phenyl]-N-methylquinazolin-4-amine,3233075.0,CNc1nc(-c2ccccc2CN(C)C)nc2ccccc12,KUDPDUPZQRUHDE-UHFFFAOYSA-N,1
TOX-101479,,2-(2-methoxyphenyl)-N-methylquinazolin-4-amine,3235065.0,CNc1nc(-c2ccccc2OC)nc2ccccc12,ABOZLLKCFJXVMC-UHFFFAOYSA-N,1
TOX-101480,,N-methyl-2-pyridin-3-ylquinazolin-4-amine,3233175.0,CNc1nc(-c2cccnc2)nc2ccccc12,VMNVKPQSBOBIEL-UHFFFAOYSA-N,1
TOX-101483,,"[2-(methylamino)-1,3-thiazol-5-yl]-phenylmethanone",1485902.0,CNc1ncc(C(=O)c2ccccc2)s1,ACIORWSBZIKYKH-UHFFFAOYSA-N,1
TOX-101484,,6-[6-(methylamino)-5-nitropyrimidin-4-yl]sulfanyl-7H-purin-2-amine,3246138.0,CNc1ncnc(Sc2nc(N)nc3[nH]cnc23)c1[N+](=O)[O-],URIYRDCSAYRGKI-UHFFFAOYSA-N,0
TOX-101485,,"(2S,3R,4S,5R)-2-(hydroxymethyl)-5-[6-(methylamino)purin-9-yl]oxolane-3,4-diol",5284425.0,CNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,VQAYFKKCNSOZKM-SYKDKJQZSA-N,0
TOX-101486,,"(2R,3S,4S,5R)-2-(hydroxymethyl)-5-[6-(methylamino)purin-9-yl]oxolane-3,4-diol",101382.0,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,VQAYFKKCNSOZKM-ICQCTTRCSA-N,0
TOX-101487,,"[(2S,3R,5R)-3-[hydroxy(oxido)phosphoryl]oxy-5-[6-(methylamino)purin-9-yl]oxolan-2-yl]methyl hydrogen phosphate",6603925.0,CNc1ncnc2c1ncn2[C@H]1C[C@@H](OP(=O)([O-])O)[C@H](COP(=O)([O-])O)O1,CCPLITQNIFLYQB-GJMOJQLCSA-L,0
TOX-101488,,"6-(1,3-benzodioxol-5-yl)-N-methylquinazolin-4-amine",3233354.0,CNc1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,JQHXFMWAYFJYJC-UHFFFAOYSA-N,1
TOX-101489,,N-[3-[4-(methylamino)quinazolin-6-yl]phenyl]methanesulfonamide,3233937.0,CNc1ncnc2ccc(-c3cccc(NS(C)(=O)=O)c3)cc12,FMDWEFVHOMUZOE-UHFFFAOYSA-N,1
TOX-101490,,6-(3-methoxyphenyl)-N-methylquinazolin-4-amine,3232619.0,CNc1ncnc2ccc(-c3cccc(OC)c3)cc12,CIAURIQGNQVISQ-UHFFFAOYSA-N,1
TOX-101491,,2-[4-(methylamino)quinazolin-6-yl]benzonitrile,3232631.0,CNc1ncnc2ccc(-c3ccccc3C#N)cc12,FEYKPOYANGUKPH-UHFFFAOYSA-N,1
TOX-101492,,N-methyl-6-(2-methylphenyl)quinazolin-4-amine,3235274.0,CNc1ncnc2ccc(-c3ccccc3C)cc12,SFYSYDNYJCSCTC-UHFFFAOYSA-N,1
TOX-101493,,6-[2-[(dimethylamino)methyl]phenyl]-N-methylquinazolin-4-amine,3233149.0,CNc1ncnc2ccc(-c3ccccc3CN(C)C)cc12,BUAWUYUQLBPGDW-UHFFFAOYSA-N,1
TOX-101494,,6-(2-methoxyphenyl)-N-methylquinazolin-4-amine,3234642.0,CNc1ncnc2ccc(-c3ccccc3OC)cc12,NKCAMMYDMNRMNZ-UHFFFAOYSA-N,1
TOX-101498,,N-methyl-5-[2-(trifluoromethyl)phenyl]pyrimidin-4-amine,3232959.0,CNc1ncncc1-c1ccccc1C(F)(F)F,ASSPHASQECFTKF-UHFFFAOYSA-N,0
TOX-101499,,5-[2-[(dimethylamino)methyl]phenyl]-N-methylpyrimidin-4-amine,3234030.0,CNc1ncncc1-c1ccccc1CN(C)C,BXFLWMOCLOJXFP-UHFFFAOYSA-N,1
TOX-101501,,"N,2-dimethyl-4-(4-methylphenyl)sulfonyl-1,3-oxazol-5-amine",3240715.0,CNc1oc(C)nc1S(=O)(=O)c1ccc(C)cc1,ZQBTWAOAGZHBAT-UHFFFAOYSA-N,0
TOX-101502,,"2-(4-chlorophenyl)-5-(methylamino)-1,3-oxazole-4-carbonitrile",661037.0,CNc1oc(-c2ccc(Cl)cc2)nc1C#N,FOBQPWQGVDGQBL-UHFFFAOYSA-N,1
TOX-101503,,"5-(methylamino)-2-thiophen-2-yl-1,3-oxazole-4-carbonitrile",661065.0,CNc1oc(-c2cccs2)nc1C#N,NKWCHLPAXWCPAD-UHFFFAOYSA-N,1
TOX-101504,,(Z)-N-methyl-4-pyridin-3-ylbut-3-en-1-amine,6604804.0,CNCC/C=C\c1cccnc1,JUOSGGQXEBBCJB-DJWKRKHSSA-N,0
TOX-101506,,3-[2-(methylamino)ethyl]-1H-indol-5-ol,150885.0,CNCCc1c[nH]c2ccc(O)cc12,ASUSBMNYRHGZIG-UHFFFAOYSA-N,0
TOX-101508,,N-[2-(methylamino)ethyl]isoquinoline-5-sulfonamide,3540.0,CNCCNS(=O)(=O)c1cccc2cnccc12,PJWUXKNZVMEPPH-UHFFFAOYSA-N,0
TOX-101511,,,2790999.0,CO/C(O)=C1/C(C)=Nc2ncnn2C1c1cccnc1,GUJZRHQMSZZPCQ-UHFFFAOYSA-N,0
TOX-101512,,,3380750.0,CO/C(O)=C1\C(C)=NC2=C(C(=O)CCC2)C1c1cn(Cc2ccc(Cl)cc2Cl)nc1-c1ccccc1,ONSVFZMLFDSCTI-UHFFFAOYSA-N,0
TOX-101513,,,6525061.0,CO/N=C(/CNC(=O)c1ccc(Cl)cc1Cl)c1ccc(Cl)cc1,LTBQJSHMSNTUKE-RCCKNPSSSA-N,1
TOX-101514,,,21157517.0,CO/N=C(/CNC(=O)c1cccc(Cl)c1)c1ccc(Cl)cc1,AITUALPDYRTPLB-HMMYKYKNSA-N,1
TOX-101515,,,6518411.0,CO/N=C(\C)CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1,HVWZDJXUTNNVLC-DIBXZPPDSA-N,0
TOX-101516,,,6518403.0,CO/N=C(\C)CCN1CCCc2nc(C)c(C)cc21,PMAKRUJEJZDZQO-ATVHPVEESA-N,0
TOX-101517,,,6518402.0,CO/N=C(\C)CCN1CCCCc2nc(C)c(C)cc21,ZMCQWPHHTJLWQW-AQTBWJFISA-N,0
TOX-101518,,,3814456.0,CO/N=C/C(=C\Nc1ccccc1)c1ncc(C(F)(F)F)cc1Cl,PGUZBJZWWCSVFU-UHFFFAOYSA-N,1
TOX-101519,,,5707774.0,CO/N=C/c1ccc(N2CCN(C(=O)c3ccc(Cl)cc3Cl)CC2)c([N+](=O)[O-])c1,NAZXPGOWNUINLU-UUYOSTAYSA-N,0
TOX-101520,,"(E,2R,3R)-N-methoxy-2,4-dimethyl-3-phenylmethoxypentan-1-imine",9556158.0,CO/N=C\[C@@H](C)[C@H](OCc1ccccc1)C(C)C,XCHZXDWMILELBM-VFBOHGMLSA-N,0
TOX-101521,,"[(6aS,9R,10aR)-10a-methoxy-4,7-dimethyl-6a,8,9,10-tetrahydro-6H-indolo[4,3-fg]quinolin-9-yl]methyl 5-bromopyridine-3-carboxylate",6604463.0,CO[C@@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@H]1Cc1cn(C)c3cccc2c13,YSEXMKHXIOCEJA-OECQAKIHSA-N,1
TOX-101522,,"(4S,5S)-4-hydroxy-5-[(2R,3S)-3-methoxy-4-methylpentan-2-yl]oxolan-2-one",16758533.0,CO[C@@H](C(C)C)[C@@H](C)[C@@H]1OC(=O)C[C@@H]1O,PUPQCYXVESPHOD-IFFSRLJSSA-N,0
TOX-101523,,"[(7R,8S)-7-hydroxy-5,6,7,8-tetrahydro-3H-pyrrolizin-1-yl]methyl (2S)-2-hydroxy-2-[(1S)-1-methoxyethyl]-3-methylbutanoate",232736.0,CO[C@@H](C)[C@](O)(C(=O)OCC1=CCN2CC[C@@H](O)[C@H]12)C(C)C,LMFKRLGHEKVMNT-AEIGPULVSA-N,0
TOX-101524,,(2R)-2-(carbamoylamino)-2-methoxyacetic acid,5771669.0,CO[C@@H](NC(N)=O)C(=O)O,SQBMMSCMKXLJDZ-UWTATZPHSA-N,0
TOX-101525,,"3-[(2S,3S,4R,5R,6S)-3-[(2S,3S,4R,5S,6S)-3,5-dihydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4,5-dihydroxy-6-methyloxan-2-yl]oxy-8-hydroxy-15-methyl-11,18-dioxapentacyclo[10.6.2.02,7.09,19.016,20]icosa-1(19),2(7),3,5,8,12(20),13,15-octaene-10,17-dione",5771518.0,CO[C@@H]1[C@@H](O)[C@H](C)O[C@@H](O[C@@H]2[C@H](Oc3cccc4c(O)c5c(=O)oc6ccc(C)c7c(=O)oc(c34)c5c67)O[C@@H](C)[C@H](O)[C@H]2O)[C@H]1O,PONPPNYZKHNPKZ-RGLYWCDNSA-N,0
TOX-101526,,"[(3S,5R,6R,7S,8S,9R,12S,13R,14R,15R)-6-[(2S,3S,4R,6S)-3-acetyloxy-4-(dimethylamino)-6-methyloxan-2-yl]oxy-8-[(2R,4R,5S,6R)-5-acetyloxy-4-methoxy-6-methyloxan-2-yl]oxy-5,7,9,12,13,15-hexamethyl-10,16-dioxo-1,11-dioxaspiro[2.13]hexadecan-14-yl] acetate",25089409.0,CO[C@@H]1C[C@H](O[C@H]2[C@@H](C)[C@H](O[C@@H]3O[C@@H](C)C[C@@H](N(C)C)[C@@H]3OC(C)=O)[C@H](C)C[C@]3(CO3)C(=O)[C@H](C)[C@H](OC(C)=O)[C@H](C)[C@H](C)OC(=O)[C@@H]2C)O[C@H](C)[C@@H]1OC(C)=O,LQCLVBQBTUVCEQ-HBBPYEKKSA-N,0
TOX-101527,,"[(7R,11R,12R,13S,14S,15R,16S,17R,18R)-26-[(dimethylamino)methyl]-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",3246483.0,CO[C@@H]1C=CO[C@]2(C)Oc3c(C)c(O)c4c(O)c(c(CN(C)C)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C,MLCFJDJPAIZRMR-QKQDTJSZSA-N,0
TOX-101528,,"[(7R,11R,12R,13S,14S,15R,16S,17R,18R)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(4-methylpiperazin-1-yl)methyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",3246482.0,CO[C@@H]1C=CO[C@]2(C)Oc3c(C)c(O)c4c(O)c(c(CN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C,JIJQRBWJNKPMEO-ARUNVHMSSA-N,0
TOX-101529,,"[(7R,11R,12R,13S,14S,15S,16S,17R,18S)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",6713538.0,CO[C@@H]1C=CO[C@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C,HJYYPODYNSCCOU-FLLYNZFGSA-N,0
TOX-101530,,"(1S,16R)-16-methoxy-5-oxa-10-azatetracyclo[8.7.0.01,13.02,7]heptadeca-2(7),13-dien-4-one",6603805.0,CO[C@@H]1CC=C2CCN3CCC4=C(CC(=O)OC4)[C@]23C1,ALSKYCOJJPXPFS-CJNGLKHVSA-N,0
TOX-101531,,"(3R,9S,10S,14S)-10-methoxy-3,9,14-trimethyl-1,12-dioxa-4-azacyclopentadec-7-ene-2,5,13-trione",6636732.0,CO[C@@H]1COC(=O)[C@@H](C)COC(=O)[C@@H](C)NC(=O)CC=C[C@@H]1C,AHIWJYKDBBBJDM-WUHRBBMRSA-N,0
TOX-101532,,"(3S,10S,11R,18S,19S)-11,19-dimethoxy-3,10,18-trimethyl-1,5,13-trioxacycloicosa-8,16-diene-2,6,14-trione",6636588.0,CO[C@@H]1COC(=O)[C@@H](C)COC(=O)CC=C[C@H](C)[C@@H](OC)COC(=O)CC=C[C@@H]1C,KBHPPKYRDDJVFM-VPAKFMSCSA-N,0
TOX-101533,,"N-[(3R,9R,10S,14S,20R,21S)-21-methoxy-3,9,14,20-tetramethyl-2,5,13,16-tetraoxo-1,12-dioxa-4,15-diazacyclodocosa-7,18-dien-10-yl]-4-methylbenzenesulfonamide",6636587.0,CO[C@@H]1COC(=O)[C@@H](C)NC(=O)CC=C[C@@H](C)[C@H](NS(=O)(=O)c2ccc(C)cc2)COC(=O)[C@H](C)NC(=O)CC=C[C@H]1C,ZNYADYKDZDUCRB-MENGARFESA-N,0
TOX-101534,,"(3R,9S,10R,17S,18S)-10,18-dimethoxy-3,9,17-trimethyl-1,12-dioxa-4-azacyclononadeca-7,15-diene-2,5,13-trione",6636823.0,CO[C@@H]1COC(=O)[C@@H](C)NC(=O)CC=C[C@H](C)[C@@H](OC)COC(=O)CC=C[C@@H]1C,SUVFFXSJMDUZDY-IECFSIQFSA-N,0
TOX-101535,,"(3R,9S,10R,17R,18S)-10,18-dimethoxy-3,9,17-trimethyl-1,12-dioxa-4-azacyclononadec-7-ene-2,5,13-trione",6636733.0,CO[C@@H]1COC(=O)[C@@H](C)NC(=O)CC=C[C@H](C)[C@@H](OC)COC(=O)CCC[C@H]1C,LZPZWVDNMCFDAK-OBVSXPTNSA-N,0
TOX-101536,,"(3S,9R,10S,14S,17S,18R)-10,18-dimethoxy-3,9,17-trimethyl-14-phenylmethoxy-1,12-dioxa-4-azacyclononadeca-7,15-diene-2,5,13-trione",6636570.0,CO[C@@H]1COC(=O)[C@@H](OCc2ccccc2)C=C[C@H](C)[C@@H](OC)COC(=O)[C@H](C)NC(=O)CC=C[C@H]1C,DKXGITUGYFJCOG-ZGRVGDFJSA-N,0
TOX-101537,,"(3S,6S,13R,14S)-14-methoxy-3,6,13-trimethyl-1,8-dioxa-4-azacyclopentadecane-2,5,9-trione",6419696.0,CO[C@@H]1COC(=O)[C@H](C)NC(=O)[C@@H](C)COC(=O)CCC[C@H]1C,HQLIFRBLGREISC-MROQNXINSA-N,0
TOX-101538,,"(3S,9R,10S,14S,20R,21S)-10,21-dimethoxy-3,9,14,20-tetramethyl-1,12-dioxa-4,15-diazacyclodocosa-7,18-diene-2,5,13,16-tetrone",6636672.0,CO[C@@H]1COC(=O)[C@H](C)NC(=O)CC=C[C@@H](C)[C@H](OC)COC(=O)[C@H](C)NC(=O)CC=C[C@H]1C,UXFGDHMMNCODGO-XRNRSJMDSA-N,0
