,TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Toxicity Value,EPACategoryIndex,EPACategory
253,TOX-29380,PROCYMIDONE,"3-(3,5-dichlorophenyl)-1,5-dimethyl-3-azabicyclo[3.1.0]hexane-2,4-dione",36242,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,QXJKBPAVAHBARF-UHFFFAOYSA-N,9999.577676,4,>2000
254,TOX-29438,,"2-(5-methoxy-2-oxo-3,3-diphenylindol-1-yl)acetic acid",36278,COc1ccc2c(c1)C(c1ccccc1)(c1ccccc1)C(=O)N2CC(=O)O,UZMOQZOCTYLGDW-UHFFFAOYSA-N,799.9828609,3,500-2000
255,TOX-29905,BUTRALIN,"N-butan-2-yl-4-tert-butyl-2,6-dinitroaniline",36565,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],SPNQRCTZKIBOAX-UHFFFAOYSA-N,12599.61603,4,>2000
256,TOX-30193,,"1-(11,31-dihydroxy-12,12,16,25,32,32,36-heptamethyl-3,22-dioxo-4,18,20,23,26,37,38,40,41-nonaoxa-19-boranuidaheptacyclo[17.17.1.11,33.12,19.113,17.124,27.017,21]hentetracont-7-en-5-yl)ethyl 2-amino-3-methylbutanoate",73656819,CC(C)C(N)C(=O)OC(C)C1CC=CCCC(O)C(C)(C)C2CCC(C)C3(O2)O[B-]24OC(C(=O)O1)C1(OC(CCC1C)C(C)(C)C(O)CCCC1CC(OC(=O)C3O2)C(C)O1)O4,OOBFYEMEQCZLJL-UHFFFAOYSA-N,180.0034817,2,50-500
257,TOX-31530,,2-methyl-6-piperidin-1-ylheptan-2-ol,216092,CC(CCCC(C)(C)O)N1CCCCC1,XIPNEDIZSCLOAX-UHFFFAOYSA-N,499.9882827,2,50-500
258,TOX-31531,,6-(azepan-1-yl)-2-methylheptan-2-ol,216094,CC(CCCC(C)(C)O)N1CCCCCC1,AUUQQEYJIBJJDU-UHFFFAOYSA-N,849.9925235,3,500-2000
259,TOX-31532,,2-methyl-6-morpholin-4-ylheptan-2-ol,216096,CC(CCCC(C)(C)O)N1CCOCC1,MZQMSUYNIVYPOU-UHFFFAOYSA-N,1099.964243,3,500-2000
260,TOX-31533,,2-methyl-6-pyrrolidin-1-ylheptan-2-ol,216097,CC(CCCC(C)(C)O)N1CCCC1,YJEXLVQMCUHSKZ-UHFFFAOYSA-N,1199.951839,3,500-2000
261,TOX-32132,ZINTEROL,N-[2-hydroxy-5-[1-hydroxy-2-[(2-methyl-1-phenylpropan-2-yl)amino]ethyl]phenyl]methanesulfonamide,37990,CC(C)(Cc1ccccc1)NCC(O)c1ccc(O)c(NS(C)(=O)=O)c1,XJBCFFLVLOPYBV-UHFFFAOYSA-N,1000.015853,3,500-2000
262,TOX-32705,,[3-(4-chlorophenoxy)-2-hydroxypropyl] 2-phenoxyacetate,217833,O=C(COc1ccccc1)OCC(O)COc1ccc(Cl)cc1,SKBZLJUGMJENAD-UHFFFAOYSA-N,2000.172223,4,>2000
263,TOX-32706,,[3-(4-chlorophenoxy)-2-hydroxypropyl] 2-(2-hydroxyphenoxy)acetate,217834,O=C(COc1ccccc1O)OCC(O)COc1ccc(Cl)cc1,DIVUTHOZPCQXID-UHFFFAOYSA-N,2000.170084,4,>2000
264,TOX-32707,,[3-(4-chlorophenoxy)-2-hydroxypropyl] 2-(4-chlorophenoxy)acetate,217835,O=C(COc1ccc(Cl)cc1)OCC(O)COc1ccc(Cl)cc1,ODBNWGMVGAERAT-UHFFFAOYSA-N,1999.913797,3,500-2000
265,TOX-32708,,[3-(4-chlorophenoxy)-2-hydroxypropyl] 2-phenoxypropanoate,217836,CC(Oc1ccccc1)C(=O)OCC(O)COc1ccc(Cl)cc1,ULHXFYICWHXHGQ-UHFFFAOYSA-N,2000.011403,4,>2000
266,TOX-32709,,[3-(4-chlorophenoxy)-2-hydroxypropyl] 2-(4-chlorophenoxy)propanoate,217837,CC(Oc1ccc(Cl)cc1)C(=O)OCC(O)COc1ccc(Cl)cc1,DXWPQJIDDJPZQO-UHFFFAOYSA-N,1.999776762,0,<10
267,TOX-32710,,[3-(4-chlorophenoxy)-2-hydroxypropyl] 2-methyl-2-phenoxypropanoate,217838,CC(C)(Oc1ccccc1)C(=O)OCC(O)COc1ccc(Cl)cc1,KKFZITWOIDJVIN-UHFFFAOYSA-N,1999.86295,3,500-2000
268,TOX-32711,,[3-(4-chlorophenoxy)-2-hydroxypropyl] 2-(4-chlorophenoxy)-2-methylpropanoate,217839,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCC(O)COc1ccc(Cl)cc1,ILCSJHCBOLBQJQ-UHFFFAOYSA-N,2.000150275,0,<10
269,TOX-32721,,1-(2-phenylethyl)piperidin-4-one,96437,O=C1CCN(CCc2ccccc2)CC1,YDJXNYNKKXZBMP-UHFFFAOYSA-N,349.9913912,2,50-500
270,TOX-33251,,"1-[4,7-dimethoxy-6-(2-piperidin-1-ylethoxy)-1-benzofuran-5-yl]-3-(4-methoxyphenyl)prop-2-en-1-one",218471,COc1ccc(C=CC(=O)c2c(OCCN3CCCCC3)c(OC)c3occc3c2OC)cc1,UNGIDXCYXJZIGP-UHFFFAOYSA-N,339.9664054,2,50-500
271,TOX-33434,,"7-chloro-1-methyl-5-phenyl-3-pyridin-1-ium-1-yl-3H-1,4-benzodiazepin-2-one",218638,CN1C(=O)C([n+]2ccccc2)N=C(c2ccccc2)c2cc(Cl)ccc21,IIBRTQDGBLXUQM-UHFFFAOYSA-N,1.599823612,0,<10
272,TOX-33510,,"1-[6-[2-(dimethylamino)ethoxy]-4,7-dimethoxy-1-benzofuran-5-yl]-3-(4-propan-2-yloxyphenyl)prop-2-en-1-one",40253,COc1c(C(=O)C=Cc2ccc(OC(C)C)cc2)c(OCCN(C)C)c(OC)c2occc12,QORKHQHTNJOOQQ-UHFFFAOYSA-N,299.9768486,2,50-500
273,TOX-33511,,"1-[6-[2-(dimethylamino)ethoxy]-4,7-dimethoxy-1-benzofuran-5-yl]-3-(2-hydroxyphenyl)prop-2-en-1-one",38817,COc1c(C(=O)C=Cc2ccccc2O)c(OCCN(C)C)c(OC)c2occc12,XBABGSJZGNFQML-UHFFFAOYSA-N,549.9278173,3,500-2000
274,TOX-33512,,"1-[6-[2-(dimethylamino)ethoxy]-4,7-dimethoxy-1-benzofuran-5-yl]-3-(3-hydroxyphenyl)prop-2-en-1-one",38819,COc1c(C(=O)C=Cc2cccc(O)c2)c(OCCN(C)C)c(OC)c2occc12,SSYUMQRUKPZPJE-UHFFFAOYSA-N,1549.796573,3,500-2000
275,TOX-33513,,"1-[4,7-dimethoxy-6-(2-pyrrolidin-1-ylethoxy)-1-benzofuran-5-yl]-3-(4-hydroxyphenyl)prop-2-en-1-one",40263,COc1c(C(=O)C=Cc2ccc(O)cc2)c(OCCN2CCCC2)c(OC)c2occc12,ATSRERFJFMAMQK-UHFFFAOYSA-N,1700.031084,3,500-2000
276,TOX-33515,,"1-[6-[2-(azepan-1-yl)ethoxy]-4,7-dimethoxy-1-benzofuran-5-yl]-3-(2-hydroxyphenyl)prop-2-en-1-one",218704,COc1c(C(=O)C=Cc2ccccc2O)c(OCCN2CCCCCC2)c(OC)c2occc12,QDWNVIDOCLJLIK-UHFFFAOYSA-N,2699.733219,4,>2000
277,TOX-34186,,"1-benzyl-3-phenylpyrrolidine-2,5-dione",206102,O=C1CC(c2ccccc2)C(=O)N1Cc1ccccc1,WQMXGDJLQATBGU-UHFFFAOYSA-N,679.9948736,3,500-2000
278,TOX-34600,,ethyl 8-chloro-6-oxooctanoate,39744,CCOC(=O)CCCCC(=O)CCCl,NPJCCMWYKLAISW-UHFFFAOYSA-N,614.9832803,3,500-2000
279,TOX-35373,Chlorodimethyl(octyloxy)silane,chloro-dimethyl-octoxysilane,3040485,CCCCCCCCO[Si](C)(C)Cl,GJQDQMSKQYEPEI-UHFFFAOYSA-N,1799.983845,3,500-2000
280,TOX-35457,,"methyl 6,6-dimethylbicyclo[2.2.1]heptane-2-carboxylate",103659,COC(=O)C1CC2CC1C(C)(C)C2,ZVLGEOXMDTXXEI-UHFFFAOYSA-N,4.999917702,0,<10
281,TOX-35701,,"1-[7-chloro-5-(2-chlorophenyl)-2-oxo-1,3-dihydro-1,4-benzodiazepin-3-yl]pyridin-1-ium-3-carboxamide",103710,NC(=O)c1ccc[n+](C2N=C(c3ccccc3Cl)c3cc(Cl)ccc3NC2=O)c1,KBLDMZUIURPRQQ-UHFFFAOYSA-O,1.680066997,0,<10
282,TOX-35702,,"3-[3-(2-bromoethyl)-2-methyl-4-nitroimidazol-1-ium-1-yl]-7-chloro-1-methyl-5-phenyl-3H-1,4-benzodiazepin-2-one",428811,Cc1n(CCBr)c([N+](=O)[O-])c[n+]1C1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,YVNZGXNATLYANV-UHFFFAOYSA-N,1.76003059,0,<10
283,TOX-35703,,"3-[3-(2-bromoethyl)-2-methyl-4-nitroimidazol-1-ium-1-yl]-7-chloro-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one",428809,Cc1n(CCBr)c([N+](=O)[O-])c[n+]1C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,NDKFZMLWKMHVDZ-UHFFFAOYSA-O,2.900207239,0,<10
284,TOX-35704,,"3-[3-(2-bromoethyl)-2-methyl-4-nitroimidazol-1-ium-1-yl]-7-chloro-5-(2-chlorophenyl)-1,3-dihydro-1,4-benzodiazepin-2-one",428810,Cc1n(CCBr)c([N+](=O)[O-])c[n+]1C1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=O,OIRJMEGBFLXTNV-UHFFFAOYSA-O,2.599956522,0,<10
285,TOX-35705,,"7-chloro-3-(3-methylimidazol-3-ium-1-yl)-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one",3040827,Cn1cc[n+](C2N=C(c3ccccc3)c3cc(Cl)ccc3NC2=O)c1,ZEESUFQLSUXUSO-UHFFFAOYSA-O,1.379933316,0,<10
286,TOX-35706,,"7-chloro-5-(2-chlorophenyl)-3-(3-ethylimidazol-3-ium-1-yl)-1,3-dihydro-1,4-benzodiazepin-2-one",3040829,CCn1cc[n+](C2N=C(c3ccccc3Cl)c3cc(Cl)ccc3NC2=O)c1,SLDAOVOSTQHHSQ-UHFFFAOYSA-O,1.420039023,0,<10
287,TOX-35707,,"7-chloro-3-(3-ethylimidazol-3-ium-1-yl)-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one",3040831,CCn1cc[n+](C2N=C(c3ccccc3)c3cc(Cl)ccc3NC2=O)c1,RHQJRBBAAAHWDK-UHFFFAOYSA-O,1.129864096,0,<10
288,TOX-35708,,"7-chloro-3-(3-ethylimidazol-3-ium-1-yl)-1-methyl-5-phenyl-3H-1,4-benzodiazepin-2-one",3040833,CCn1cc[n+](C2N=C(c3ccccc3)c3cc(Cl)ccc3N(C)C2=O)c1,NTWGEAKBJFTCNC-UHFFFAOYSA-N,400.0305364,2,50-500
289,TOX-35709,,"7-chloro-5-(2-chlorophenyl)-3-pyridin-1-ium-1-yl-1,3-dihydro-1,4-benzodiazepin-2-one",103712,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1[n+]1ccccc1,NHIXTZQBGFUPJD-UHFFFAOYSA-O,1.749735166,0,<10
290,TOX-35710,,"7-chloro-5-(2-chlorophenyl)-3-[4-(2-hydroxyethyl)morpholin-4-ium-4-yl]-1,3-dihydro-1,4-benzodiazepin-2-one",103714,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1[N+]1(CCO)CCOCC1,YBQRMYZVKZONHM-UHFFFAOYSA-O,0.849939471,0,<10
291,TOX-35711,,"1-(7-chloro-2-oxo-5-phenyl-1,3-dihydro-1,4-benzodiazepin-3-yl)-N,N-diethylpyridin-1-ium-3-carboxamide",103716,CCN(CC)C(=O)c1ccc[n+](C2N=C(c3ccccc3)c3cc(Cl)ccc3NC2=O)c1,ORNBRTARQDLHRW-UHFFFAOYSA-O,2.479745327,0,<10
292,TOX-35712,,"1-[7-chloro-5-(2-chlorophenyl)-2-oxo-1,3-dihydro-1,4-benzodiazepin-3-yl]-N,N-diethylpyridin-1-ium-3-carboxamide",103718,CCN(CC)C(=O)c1ccc[n+](C2N=C(c3ccccc3Cl)c3cc(Cl)ccc3NC2=O)c1,OEVRHVRZOJVMOM-UHFFFAOYSA-O,2.300042909,0,<10
293,TOX-35772,,"7-chloro-5-(2-chlorophenyl)-3-(3-methylimidazol-3-ium-1-yl)-1,3-dihydro-1,4-benzodiazepin-2-one",3040901,Cn1cc[n+](C2N=C(c3ccccc3Cl)c3cc(Cl)ccc3NC2=O)c1,YKYPIVXWRZXLNG-UHFFFAOYSA-O,1.250122973,0,<10
294,TOX-35773,,"7-chloro-1-methyl-3-(3-methylimidazol-3-ium-1-yl)-5-phenyl-3H-1,4-benzodiazepin-2-one",3040903,CN1C(=O)C([n+]2ccn(C)c2)N=C(c2ccccc2)c2cc(Cl)ccc21,LXLDXUBNQAEFEG-UHFFFAOYSA-N,1.099867702,0,<10
295,TOX-35774,,"1-[7-chloro-5-(2-chlorophenyl)-2-oxo-1,3-dihydro-1,4-benzodiazepin-3-yl]pyridin-1-ium-4-carboxamide",104405,NC(=O)c1cc[n+](C2N=C(c3ccccc3Cl)c3cc(Cl)ccc3NC2=O)cc1,IDUQUOQQJWHIHA-UHFFFAOYSA-O,1.960078165,0,<10
296,TOX-35819,,"1-(7-chloro-1-methyl-2-oxo-5-phenyl-3H-1,4-benzodiazepin-3-yl)pyridin-1-ium-4-carboxamide",103746,CN1C(=O)C([n+]2ccc(C(N)=O)cc2)N=C(c2ccccc2)c2cc(Cl)ccc21,GKIDMQYGJFAGJR-UHFFFAOYSA-O,1.970169885,0,<10
297,TOX-36506,,"1-[4,7-dimethoxy-6-(2-piperidin-1-ylethoxy)-2,3-dihydro-1-benzofuran-5-yl]-3-(4-methoxyphenyl)propan-1-ol",3041539,COc1ccc(CCC(O)c2c(OC)c3c(c(OC)c2OCCN2CCCCC2)OCC3)cc1,KOJCWIMTTBZMNN-UHFFFAOYSA-N,310.0039442,2,50-500
298,TOX-36507,,"4-[3-[4,7-dimethoxy-6-(2-piperidin-1-ylethoxy)-2,3-dihydro-1-benzofuran-5-yl]-3-hydroxypropyl]phenol",3041540,COc1c2c(c(OC)c(C(O)CCc3ccc(O)cc3)c1OCCN1CCCCC1)CCO2,ADRLJLALLXWOGE-UHFFFAOYSA-N,2000.14424,4,>2000
299,TOX-36508,,"1-[6-[2-(dimethylamino)ethoxy]-4,7-dimethoxy-2,3-dihydro-1-benzofuran-5-yl]-3-(4-methoxyphenyl)propan-1-ol",3041541,COc1ccc(CCC(O)c2c(OC)c3c(c(OC)c2OCCN(C)C)OCC3)cc1,XQPJTWYVZOUPRV-UHFFFAOYSA-N,699.9529578,3,500-2000
300,TOX-36509,,"1-[4,7-dimethoxy-6-(2-pyrrolidin-1-ylethoxy)-2,3-dihydro-1-benzofuran-5-yl]-3-(4-methoxyphenyl)propan-1-ol",3041542,COc1ccc(CCC(O)c2c(OC)c3c(c(OC)c2OCCN2CCCC2)OCC3)cc1,OWGLWFPOHRCCNU-UHFFFAOYSA-N,295.0212758,2,50-500
301,TOX-36510,,"1-[4,7-dimethoxy-6-(2-piperidin-1-ylethoxy)-2,3-dihydro-1-benzofuran-5-yl]-3-phenylpropan-1-ol",3041543,COc1c2c(c(OC)c(C(O)CCc3ccccc3)c1OCCN1CCCCC1)CCO2,PXKQOGKNKPNNHZ-UHFFFAOYSA-N,450.0326113,2,50-500
302,TOX-36540,alminoprofen,2-[4-(2-methylprop-2-enylamino)phenyl]propanoic acid,2097,C=C(C)CNc1ccc(C(C)C(=O)O)cc1,FPHLBGOJWPEVME-UHFFFAOYSA-N,1779.967532,3,500-2000
303,TOX-36559,,"ethyl 2-tert-butyl-8-methyl-3,7-dihydro-1H-pyrrolo[3,2-f][1,3]benzoxazine-9-carboxylate",3041583,CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN(C(C)(C)C)CO3,BZXCYIGWNTZMJQ-UHFFFAOYSA-N,434.9986256,2,50-500
304,TOX-36560,,"ethyl 2-[2-(dimethylamino)ethyl]-8-methyl-3,7-dihydro-1H-pyrrolo[3,2-f][1,3]benzoxazine-9-carboxylate",3041584,CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN(CCN(C)C)CO3,YVGMFLLCUZFICJ-UHFFFAOYSA-N,599.9710333,3,500-2000
305,TOX-36561,,"ethyl 2-[3-(diethylamino)propyl]-8-methyl-3,7-dihydro-1H-pyrrolo[3,2-f][1,3]benzoxazine-9-carboxylate",3041585,CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN(CCCN(CC)CC)CO3,NHTUZFHDKXUPOR-UHFFFAOYSA-N,900.0072298,3,500-2000
306,TOX-36562,,"ethyl 8-methyl-2-(2-pyrrolidin-1-ylethyl)-3,7-dihydro-1H-pyrrolo[3,2-f][1,3]benzoxazine-9-carboxylate",3041586,CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN(CCN1CCCC1)CO3,RZAPJTBWOJKNLP-UHFFFAOYSA-N,719.8912305,3,500-2000
307,TOX-36563,,"ethyl 8-methyl-2-(2-morpholin-4-ylethyl)-3,7-dihydro-1H-pyrrolo[3,2-f][1,3]benzoxazine-9-carboxylate",3041587,CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN(CCN1CCOCC1)CO3,FTPRONNMKYJRNV-UHFFFAOYSA-N,539.9233635,3,500-2000
308,TOX-36564,,"methyl 2-[2-(diethylamino)ethyl]-8-methyl-3,7-dihydro-1H-pyrrolo[3,2-f][1,3]benzoxazine-9-carboxylate",3041588,CCN(CC)CCN1COc2ccc3[nH]c(C)c(C(=O)OC)c3c2C1,WDEAMKXBLNXLAJ-UHFFFAOYSA-N,999.8755213,3,500-2000
309,TOX-36565,,"methyl 8-methyl-2-(2-morpholin-4-ylethyl)-3,7-dihydro-1H-pyrrolo[3,2-f][1,3]benzoxazine-9-carboxylate",198329,COC(=O)c1c(C)[nH]c2ccc3c(c12)CN(CCN1CCOCC1)CO3,ZCIBOLOZGULXSR-UHFFFAOYSA-N,954.9309179,3,500-2000
310,TOX-36566,,"propyl 2-[2-(diethylamino)ethyl]-8-methyl-3,7-dihydro-1H-pyrrolo[3,2-f][1,3]benzoxazine-9-carboxylate",3041589,CCCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN(CCN(CC)CC)CO3,SASQABACYYPTGE-UHFFFAOYSA-N,1250.01004,3,500-2000
311,TOX-36567,,"propyl 8-methyl-2-(2-morpholin-4-ylethyl)-3,7-dihydro-1H-pyrrolo[3,2-f][1,3]benzoxazine-9-carboxylate",3041590,CCCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN(CCN1CCOCC1)CO3,RPMHNIXIKVMTCE-UHFFFAOYSA-N,800.0412926,3,500-2000
312,TOX-36568,,"propan-2-yl 2-[2-(diethylamino)ethyl]-8-methyl-3,7-dihydro-1H-pyrrolo[3,2-f][1,3]benzoxazine-9-carboxylate",3041591,CCN(CC)CCN1COc2ccc3[nH]c(C)c(C(=O)OC(C)C)c3c2C1,FDWFODXKKXEUJW-UHFFFAOYSA-N,1200.009638,3,500-2000
313,TOX-36569,,"propan-2-yl 8-methyl-2-(2-morpholin-4-ylethyl)-3,7-dihydro-1H-pyrrolo[3,2-f][1,3]benzoxazine-9-carboxylate",3041592,Cc1[nH]c2ccc3c(c2c1C(=O)OC(C)C)CN(CCN1CCOCC1)CO3,OMGNEMQHTMVYAP-UHFFFAOYSA-N,920.0474857,3,500-2000
314,TOX-36570,,"butyl 8-methyl-2-(2-morpholin-4-ylethyl)-3,7-dihydro-1H-pyrrolo[3,2-f][1,3]benzoxazine-9-carboxylate",3041593,CCCCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN(CCN1CCOCC1)CO3,PMCKJAXNVBTWEJ-UHFFFAOYSA-N,719.9874471,3,500-2000
315,TOX-36594,,"methyl 8-methyl-2-propan-2-yl-3,7-dihydro-1H-pyrrolo[3,2-f][1,3]benzoxazine-9-carboxylate",3041620,COC(=O)c1c(C)[nH]c2ccc3c(c12)CN(C(C)C)CO3,AIVJYEHQUXJCNG-UHFFFAOYSA-N,1649.959944,3,500-2000
316,TOX-37031,Tiamulin,"(4-ethenyl-3-hydroxy-2,4,7,14-tetramethyl-9-oxo-6-tricyclo[5.4.3.01,8]tetradecanyl) 2-[2-(diethylamino)ethylsulfanyl]acetate",4517617,C=CC1(C)CC(OC(=O)CSCCN(CC)CC)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,UURAUHCOJAIIRQ-UHFFFAOYSA-N,811.9111941,3,500-2000
317,TOX-37533,BRODIFACOUM,"3-[3-[4-(4-bromophenyl)phenyl]-1,2,3,4-tetrahydronaphthalen-1-yl]-4-hydroxychromen-2-one",54680676,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,VEUZZDOCACZPRY-UHFFFAOYSA-N,1.319934433,0,<10
318,TOX-37779,Terbufibrol,4-[3-(4-tert-butylphenoxy)-2-hydroxypropoxy]benzoic acid,41907,CC(C)(C)c1ccc(OCC(O)COc2ccc(C(=O)O)cc2)cc1,PXODZCMXOZRVEN-UHFFFAOYSA-N,4999.898382,4,>2000
319,TOX-38049,Oxapadol,"1-phenyl-14,15-dioxa-3,10-diazatetracyclo[10.2.1.02,10.04,9]pentadeca-2,4,6,8-tetraene",68766,c1ccc(C23OCC(Cn4c2nc2ccccc24)O3)cc1,LCXASZQUGJCXBG-UHFFFAOYSA-N,1849.926882,3,500-2000
320,TOX-38050,,"1-methyl-14,15-dioxa-3,10-diazatetracyclo[10.2.1.02,10.04,9]pentadeca-2,4,6,8-tetraene",3044265,CC12OCC(Cn3c1nc1ccccc13)O2,FBXBEHXSOUAAIH-UHFFFAOYSA-N,1650.000002,3,500-2000
321,TOX-38052,,"1-(4-fluorophenyl)-14,15-dioxa-3,10-diazatetracyclo[10.2.1.02,10.04,9]pentadeca-2,4,6,8-tetraene",3044267,Fc1ccc(C23OCC(Cn4c2nc2ccccc24)O3)cc1,IURQTQISAHPECG-UHFFFAOYSA-N,1599.940599,3,500-2000
322,TOX-39061,,N-[5-[2-(cyclopropylamino)ethyl]-2-hydroxyphenyl]methanesulfonamide,3041769,CS(=O)(=O)Nc1cc(CCNC2CC2)ccc1O,FGJDLNNKBCUKPC-UHFFFAOYSA-N,49.99926025,1,10-50
323,TOX-39062,,N-[5-[2-(cyclopropylamino)butyl]-2-hydroxyphenyl]methanesulfonamide,3041771,CCC(Cc1ccc(O)c(NS(C)(=O)=O)c1)NC1CC1,XBPHXIOPVNHXNH-UHFFFAOYSA-N,1999.946383,3,500-2000
324,TOX-39063,,N-[5-[2-(cyclopropylamino)-1-hydroxyethyl]-2-hydroxyphenyl]methanesulfonamide,430932,CS(=O)(=O)Nc1cc(C(O)CNC2CC2)ccc1O,RKHPJJPZCWWKMH-UHFFFAOYSA-N,33.54066828,1,10-50
325,TOX-39064,,N-[5-[2-(cyclopropylamino)-1-ethoxyethyl]-2-hydroxyphenyl]methanesulfonamide,3041776,CCOC(CNC1CC1)c1ccc(O)c(NS(C)(=O)=O)c1,WIOSBRUXQUGCRN-UHFFFAOYSA-N,999.9777351,3,500-2000
326,TOX-39065,,N-[5-[2-(cyclopropylamino)-1-hydroxypropyl]-2-hydroxyphenyl]methanesulfonamide,78400687,CC(NC1CC1)C(O)c1ccc(O)c(NS(C)(=O)=O)c1,ROUVCCYIWRYFPD-UHFFFAOYSA-N,330.0000001,2,50-500
327,TOX-39066,,N-[5-[2-(cyclopropylamino)-1-hydroxyethyl]-2-hydroxy-3-methylphenyl]methanesulfonamide,3041780,Cc1cc(C(O)CNC2CC2)cc(NS(C)(=O)=O)c1O,HILPQXRWHXTGHK-UHFFFAOYSA-N,31.30000003,1,10-50
328,TOX-39067,,N-[2-hydroxy-5-[1-hydroxy-2-[(1-methylcyclopropyl)amino]ethyl]phenyl]methanesulfonamide,3041782,CC1(NCC(O)c2ccc(O)c(NS(C)(=O)=O)c2)CC1,RVLRTJLYUJZKEO-UHFFFAOYSA-N,62.49999994,2,50-500
329,TOX-39068,,N-[5-[2-[(1-benzylcyclopropyl)amino]-1-hydroxyethyl]-2-hydroxyphenyl]methanesulfonamide,3041784,CS(=O)(=O)Nc1cc(C(O)CNC2(Cc3ccccc3)CC2)ccc1O,UMDQAHHCAXBNNT-UHFFFAOYSA-N,7.900461655,0,<10
330,TOX-39069,,2-chloro-4-[2-(cyclopropylamino)-1-hydroxyethyl]phenol,3041785,Oc1ccc(C(O)CNC2CC2)cc1Cl,LCXGCEMXCMZRML-UHFFFAOYSA-N,999.9956092,3,500-2000
331,TOX-39070,,4-[2-(cyclopropylamino)-1-hydroxyethyl]-2-(dimethylsulfamoylamino)-1-hydroxybenzene,3041787,CN(C)S(=O)(=O)Nc1cc(C(O)CNC2CC2)ccc1O,YIZGEBNTHPAUNT-UHFFFAOYSA-N,89.99857315,2,50-500
332,TOX-39172,,"5,10-dinitro-3,6,9,12-tetrazatricyclo[7.3.0.02,6]dodeca-1(12),2,4,10-tetraene",3041926,O=[N+]([O-])c1cnc2n1CCn1c([N+](=O)[O-])cnc1-2,GNONNBLGWYCCQA-UHFFFAOYSA-N,299.9952032,2,50-500
333,TOX-39860,,"N-[1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]-2-[2-(4-methylphenyl)sulfonylhydrazinyl]-2-oxoacetamide",12924034,Cc1ccc(S(=O)(=O)NNC(=O)C(=O)NC(CO)C(O)c2ccc([N+](=O)[O-])cc2)cc1,MNLOVMYVUIRREV-UHFFFAOYSA-N,2753.904713,4,>2000
334,TOX-39919,,1-oxoisothiochromene-3-carboxylic acid,345560,O=C(O)c1cc2ccccc2c(=O)s1,MFYRORXZDLTDBJ-UHFFFAOYSA-N,552.994637,3,500-2000
335,TOX-41414,,"1-benzyl-3-(4-chlorophenyl)pyrrolidine-2,5-dione",3047346,O=C1CC(c2ccc(Cl)cc2)C(=O)N1Cc1ccccc1,DALUVQZUHBXCPS-UHFFFAOYSA-N,669.8725967,3,500-2000
336,TOX-44428,,"2,6-dimethyl-1,6-diazatetracyclo[7.6.1.05,16.010,15]hexadeca-9(16),10,12,14-tetraen-2-ol",3049867,CN1CCc2c3n(c4ccccc24)C(C)(O)CCC31,CCLFNMOQQGGMHD-UHFFFAOYSA-N,199.9929783,2,50-500
337,TOX-44433,,"6-propyl-1,6-diazatetracyclo[7.6.1.05,16.010,15]hexadeca-9(16),10,12,14-tetraen-2-one",3049872,CCCN1CCc2c3n(c4ccccc24)C(=O)CCC31,LOKSYEXPXJMCNR-UHFFFAOYSA-N,99.99627371,2,50-500
338,TOX-44436,,"2-ethyl-6-methyl-1,6-diazatetracyclo[7.6.1.05,16.010,15]hexadeca-9(16),10,12,14-tetraen-2-ol",3049877,CCC1(O)CCC2c3c(c4ccccc4n31)CCN2C,CNHDPYFFCXQVQI-UHFFFAOYSA-N,199.9955618,2,50-500
339,TOX-46145,,N-[3-(1H-imidazol-5-yl)-2-(1-phenylpropan-2-ylamino)propanoyl]-5-oxopyrrolidine-2-carboxamide,53462092,CC(Cc1ccccc1)NC(Cc1cnc[nH]1)C(=O)NC(=O)C1CCC(=O)N1,FCWXBPYHBSDGRE-UHFFFAOYSA-N,2399.674533,4,>2000
