,TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Toxicity Value,EPACategoryIndex,EPACategory
237,TOX-29667,FLUCHLORALIN,"N-(2-chloroethyl)-2,6-dinitro-N-propyl-4-(trifluoromethyl)aniline",36392,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],MNFMIVVPXOGUMX-UHFFFAOYSA-N,7000.000003,4,>2000
238,TOX-29955,ISOPROPALIN,"2,6-dinitro-4-propan-2-yl-N,N-dipropylaniline",36606,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],NEKOXWSIMFDGMA-UHFFFAOYSA-N,999.9806057,3,500-2000
239,TOX-30003,,"5,14,23,32-tetraethyl-2,11,20,29-tetramethyl-4,13,22,31,37,38,39,40-octaoxapentacyclo[32.2.1.17,10.116,19.125,28]tetracontane-3,12,21,30-tetrone",36642,CCC1CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)O1,NKNPHSJWQZXWIX-UHFFFAOYSA-N,1999.878946,3,500-2000
240,TOX-30017,tebuthiuron,"1-(5-tert-butyl-1,3,4-thiadiazol-2-yl)-1,3-dimethylurea",5383,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,HBPDKDSFLXWOAE-UHFFFAOYSA-N,499.9978096,2,50-500
241,TOX-30026,,"1-(2-methylpyrrolidin-1-yl)-2,2-diphenylbutan-1-one",214738,CCC(C(=O)N1CCCC1C)(c1ccccc1)c1ccccc1,DWIZRPDYYVIEIV-UHFFFAOYSA-N,315.9619694,2,50-500
242,TOX-30034,ISOPROTURON,"1,1-dimethyl-3-(4-propan-2-ylphenyl)urea",36679,CC(C)c1ccc(NC(=O)N(C)C)cc1,PUIYMUZLKQOUOZ-UHFFFAOYSA-N,3041.867282,4,>2000
243,TOX-30241,,"1,3-dimethyl-1,3-bis(4-nitrophenyl)urea",214924,CN(C(=O)N(C)c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1,FDJGIYFXRLDEJB-UHFFFAOYSA-N,750.0000005,3,500-2000
244,TOX-30260,Prothiofos,"(2,4-dichlorophenoxy)-ethoxy-propylsulfanyl-sulfanylidene-lambda5-phosphane",36870,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,FITIWKDOCAUBQD-UHFFFAOYSA-N,199.969298,2,50-500
245,TOX-31272,,azetidine-3-carboxylic acid,93192,O=C(O)C1CNC1,GFZWHAAOIVMHOI-UHFFFAOYSA-N,1999.901092,3,500-2000
246,TOX-31324,IPRODIONE,"3-(3,5-dichlorophenyl)-2,4-dioxo-N-propan-2-ylimidazolidine-1-carboxamide",37517,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,ONUFESLQCSAYKA-UHFFFAOYSA-N,929.9690151,3,500-2000
247,TOX-31327,Tiocarbazil,"S-benzyl N,N-di(butan-2-yl)carbamothioate",37523,CCC(C)N(C(=O)SCc1ccccc1)C(C)CC,PHSUVQBHRAWOQD-UHFFFAOYSA-N,9998.246546,4,>2000
248,TOX-31891,Flubenzimine,"2-N,3-diphenyl-4-N,5-N-bis(trifluoromethyl)-1,3-thiazolidine-2,4,5-triimine",91625,FC(F)(F)N=C1SC(=Nc2ccccc2)N(c2ccccc2)C1=NC(F)(F)F,IZFZCMFMJKDHJZ-UHFFFAOYSA-N,4499.459592,4,>2000
249,TOX-32321,Diethatyl-ethyl,"ethyl 2-(N-(2-chloroacetyl)-2,6-diethylanilino)acetate",38090,CCOC(=O)CN(C(=O)CCl)c1c(CC)cccc1CC,WFKSADNZWSKCRZ-UHFFFAOYSA-N,9999.711372,4,>2000
250,TOX-32541,THIOFANOX,"[(3,3-dimethyl-1-methylsulfanylbutan-2-ylidene)amino] N-methylcarbamate",38235,CNC(=O)ON=C(CSC)C(C)(C)C,FZSVSABTBYGOQH-UHFFFAOYSA-N,1.199989007,0,<10
251,TOX-33347,Diclofop,"2-[4-(2,4-dichlorophenoxy)phenoxy]propanoic acid",38687,CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,OOLBCHYXZDXLDS-UHFFFAOYSA-N,10001.13093,4,>2000
252,TOX-34586,Acifluorfen,5-[2-chloro-4-(trifluoromethyl)phenoxy]-2-nitrobenzoic acid,44073,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],NUFNQYOELLVIPL-UHFFFAOYSA-N,324.9919124,2,50-500
253,TOX-34925,Pretilachlor,"2-chloro-N-(2,6-diethylphenyl)-N-(2-propoxyethyl)acetamide",91644,CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,YLPGTOIOYRQOHV-UHFFFAOYSA-N,9998.300488,4,>2000
254,TOX-34958,HEXAZINONE,"3-cyclohexyl-6-(dimethylamino)-1-methyl-1,3,5-triazine-2,4-dione",39965,CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,CAWXEEYDBZRFPE-UHFFFAOYSA-N,2257.928408,4,>2000
255,TOX-34989,Buthiobate,1-[(4-tert-butylphenyl)methylsulfanyl]-1-butylsulfanyl-N-pyridin-3-ylmethanimine,39978,CCCCSC(=Nc1cccnc1)SCc1ccc(C(C)(C)C)cc1,ZZVVDIVWGXTDRQ-UHFFFAOYSA-N,21803.82444,4,>2000
256,TOX-36235,MEFLUIDIDE,"N-[2,4-dimethyl-5-(trifluoromethylsulfonylamino)phenyl]acetamide",40896,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,OKIBNKKYNPBDRS-UHFFFAOYSA-N,4619.89578,4,>2000
257,TOX-36777,,"4-(4-amino-3,5-dimethylphenyl)-2,6-dimethylaniline",41206,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,UAIUNKRWKOVEES-UHFFFAOYSA-N,315.9868524,2,50-500
258,TOX-36994,TRIADIMENOL,"1-(4-chlorophenoxy)-3,3-dimethyl-1-(1,2,4-triazol-1-yl)butan-2-ol",41368,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,BAZVSMNPJJMILC-UHFFFAOYSA-N,9999.661907,4,>2000
259,TOX-37011,ETHALFLURALIN,"N-ethyl-N-(2-methylprop-2-enyl)-2,6-dinitro-4-(trifluoromethyl)aniline",41381,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],PTFJIKYUEPWBMS-UHFFFAOYSA-N,199.9963994,2,50-500
260,TOX-37014,Carbosulfan,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-(dibutylamino)sulfanyl-N-methylcarbamate",41384,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,JLQUFIHWVLZVTJ-UHFFFAOYSA-N,81.98836429,2,50-500
261,TOX-37228,Pyridate,(6-chloro-3-phenylpyridazin-4-yl) octylsulfanylformate,41463,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,JTZCTMAVMHRNTR-UHFFFAOYSA-N,1499.901037,3,500-2000
262,TOX-37275,,"methyl 2,2-dimethyl-4,6-dioxo-5-(N-prop-2-enoxy-C-propylcarbonimidoyl)cyclohexane-1-carboxylate",2834777,C=CCON=C(CCC)C1C(=O)CC(C)(C)C(C(=O)OC)C1=O,MSNWHIVXIUIVPC-UHFFFAOYSA-N,2950.100346,4,>2000
263,TOX-37743,Flurprimidol,2-methyl-1-pyrimidin-5-yl-1-[4-(trifluoromethoxy)phenyl]propan-1-ol,73668,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,VEVZCONIUDBCDC-UHFFFAOYSA-N,1999.993594,3,500-2000
264,TOX-38120,Tolclofos-methyl,"(2,6-dichloro-4-methylphenoxy)-dimethoxy-sulfanylidene-lambda5-phosphane",91664,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,OBZIQQJJIKNWNO-UHFFFAOYSA-N,4999.983396,4,>2000
265,TOX-39614,FOSAMINE,carbamoyl(ethoxy)phosphinic acid,33257,CCOP(=O)(O)C(N)=O,UCHDFLNGIZUADY-UHFFFAOYSA-N,6441.881019,4,>2000
266,TOX-39652,FLURIDONE,1-methyl-3-phenyl-5-[3-(trifluoromethyl)phenyl]pyridin-4-one,43079,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,YWBVHLJPRPCRSD-UHFFFAOYSA-N,1999.872464,3,500-2000
267,TOX-40420,Flurochloridone,3-chloro-4-(chloromethyl)-1-[3-(trifluoromethyl)phenyl]pyrrolidin-2-one,91677,O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,OQZCSNDVOWYALR-UHFFFAOYSA-N,2149.944895,4,>2000
268,TOX-40549,Dimepiperate,S-(2-phenylpropan-2-yl) piperidine-1-carbothioate,91679,CC(C)(SC(=O)N1CCCCC1)c1ccccc1,BWUPSGJXXPATLU-UHFFFAOYSA-N,1999.954441,3,500-2000
269,TOX-41413,Nuarimol,(2-chlorophenyl)-(4-fluorophenyl)-pyrimidin-5-ylmethanol,91683,OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,SAPGTCDSBGMXCD-UHFFFAOYSA-N,199.9701346,2,50-500
270,TOX-41422,Bromethalin,"N-methyl-2,4-dinitro-N-(2,4,6-tribromophenyl)-6-(trifluoromethyl)aniline",44465,CN(c1c(Br)cc(Br)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,USMZPYXTVKAYST-UHFFFAOYSA-N,11.03994269,1,10-50
271,TOX-42027,,N-[6-(aziridine-1-carbonylamino)hexyl]aziridine-1-carboxamide,16758,O=C(NCCCCCCNC(=O)N1CC1)N1CC1,YVOQADGLLJCMOE-UHFFFAOYSA-N,315.9950302,2,50-500
272,TOX-42613,Cycloprothrin,"[cyano-(3-phenoxyphenyl)methyl] 2,2-dichloro-1-(4-ethoxyphenyl)cyclopropane-1-carboxylate",91686,CCOc1ccc(C2(C(=O)OC(C#N)c3cccc(Oc4ccccc4)c3)CC2(Cl)Cl)cc1,CGTWCAVZZBLHQH-UHFFFAOYSA-N,5000.383531,4,>2000
273,TOX-43798,Anilofos,N-(4-chlorophenyl)-2-dimethoxyphosphinothioylsulfanyl-N-propan-2-ylacetamide,91687,COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,NXQDBZGWYSEGFL-UHFFFAOYSA-N,2339.254334,4,>2000
274,TOX-44024,Triflumuron,2-chloro-N-[[4-(trifluoromethoxy)phenyl]carbamoyl]benzamide,47445,O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,XAIPTRIXGHTTNT-UHFFFAOYSA-N,4999.958178,4,>2000
275,TOX-44603,CYROMAZINE,"2-N-cyclopropyl-1,3,5-triazine-2,4,6-triamine",47866,Nc1nc(N)nc(NC2CC2)n1,LVQDKIWDGQRHTE-UHFFFAOYSA-N,1784.914073,3,500-2000
276,TOX-44860,TRALOMETHRIN,"[cyano-(3-phenoxyphenyl)methyl] 2,2-dimethyl-3-(1,2,2,2-tetrabromoethyl)cyclopropane-1-carboxylate",9809914,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Br)(Br)Br,YWSCPYYRJXKUDB-UHFFFAOYSA-N,2149.954739,4,>2000
277,TOX-46115,HYDRAMETHYLNON,"N-[[(1E,4E)-1,5-bis[4-(trifluoromethyl)phenyl]penta-1,4-dien-3-ylidene]amino]-5,5-dimethyl-4,6-dihydro-1H-pyrimidin-2-amine",5281875,CC1(C)CN=C(NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,IQVNEKKDSLOHHK-FNCQTZNRSA-N,1828.062846,3,500-2000
278,TOX-46567,CYFLUTHRIN,"[cyano-(4-fluoro-3-phenoxyphenyl)methyl] 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",104926,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,QQODLKZGRKWIFG-UHFFFAOYSA-N,5000.069078,4,>2000
279,TOX-46618,Benfuresate,"(3,3-dimethyl-2H-1-benzofuran-5-yl) ethanesulfonate",3034378,CCS(=O)(=O)Oc1ccc2c(c1)C(C)(C)CO2,QGQSRQPXXMTJCM-UHFFFAOYSA-N,32271.62225,4,>2000
280,TOX-46747,Triflumizole,N-[4-chloro-2-(trifluoromethyl)phenyl]-1-imidazol-1-yl-2-propoxyethanimine,91699,CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,HSMVPDGQOIQYSR-UHFFFAOYSA-N,2466.985732,4,>2000
281,TOX-47253,FLUVALINATE,[cyano-(3-phenoxyphenyl)methyl] 2-[2-chloro-4-(trifluoromethyl)anilino]-3-methylbutanoate,50516,CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,INISTDXBRIBGOC-UHFFFAOYSA-N,2509.900185,4,>2000
282,TOX-47807,FLUCYTHRINATE,[cyano-(3-phenoxyphenyl)methyl] 2-[4-(difluoromethoxy)phenyl]-3-methylbutanoate,50980,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,GBIHOLCMZGAKNG-UHFFFAOYSA-N,2708.185944,4,>2000
283,TOX-48612,Chlorfluazuron,"N-[[3,5-dichloro-4-[3-chloro-5-(trifluoromethyl)pyridin-2-yl]oxyphenyl]carbamoyl]-2,6-difluorobenzamide",91708,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,UISUNVFOGSJSKD-UHFFFAOYSA-N,2509.726095,4,>2000
284,TOX-48760,BENALAXYL,"methyl 2-(2,6-dimethyl-N-(2-phenylacetyl)anilino)propanoate",51369,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,CJPQIRJHIZUAQP-UHFFFAOYSA-N,3699.909034,4,>2000
285,TOX-49289,CHLOZOLINATE,"ethyl 3-(3,5-dichlorophenyl)-5-methyl-2,4-dioxo-1,3-oxazolidine-5-carboxylate",51574,CCOC(=O)C1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,IGUYEXXAGBDLLX-UHFFFAOYSA-N,8999.756133,4,>2000
286,TOX-51802,Clofentezine,"3,6-bis(2-chlorophenyl)-1,2,4,5-tetrazine",73670,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,UXADOQPNKNTIHB-UHFFFAOYSA-N,749.8713523,3,500-2000
287,TOX-52253,Fenpiclonil,"4-(2,3-dichlorophenyl)-1H-pyrrole-3-carbonitrile",91724,N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,FKLFBQCQQYDUAM-UHFFFAOYSA-N,2509.904722,4,>2000
288,TOX-54741,Hexythiazox,"5-(4-chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-1,3-thiazolidine-3-carboxamide",4560140,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,XGWIJUOSCAQSSV-UHFFFAOYSA-N,5000.184199,4,>2000
289,TOX-55521,Diafenthiuron,"1-tert-butyl-3-[4-phenoxy-2,6-di(propan-2-yl)phenyl]thiourea",3034380,CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,WOWBFOBYOAGEEA-UHFFFAOYSA-N,1500.042904,3,500-2000
290,TOX-56212,Imazapyr,2-(4-methyl-5-oxo-4-propan-2-yl-1H-imidazol-2-yl)pyridine-3-carboxylic acid,54738,CC(C)C1(C)NC(c2ncccc2C(=O)O)=NC1=O,CLQMBPJKHLGMQK-UHFFFAOYSA-N,2149.99177,4,>2000
291,TOX-56213,IMAZAQUIN,2-(4-methyl-5-oxo-4-propan-2-yl-1H-imidazol-2-yl)quinoline-3-carboxylic acid,54739,CC(C)C1(C)NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,CABMTIJINOIHOD-UHFFFAOYSA-N,2149.924039,4,>2000
292,TOX-56214,IMAZETHAPYR,5-ethyl-2-(4-methyl-5-oxo-4-propan-2-yl-1H-imidazol-2-yl)pyridine-3-carboxylic acid,54740,CCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,XVOKUMIPKHGGTN-UHFFFAOYSA-N,2149.962847,4,>2000
293,TOX-56353,Clomazone,"2-[(2-chlorophenyl)methyl]-4,4-dimethyl-1,2-oxazolidin-3-one",54778,CC1(C)CON(Cc2ccccc2Cl)C1=O,KIEDNEWSYUYDSN-UHFFFAOYSA-N,2509.979058,4,>2000
294,TOX-56520,Triasulfuron,"1-[2-(2-chloroethoxy)phenyl]sulfonyl-3-(4-methoxy-6-methyl-1,3,5-triazin-2-yl)urea",73282,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,XOPFESVZMSQIKC-UHFFFAOYSA-N,2149.828784,4,>2000
295,TOX-56655,Isoxaben,"2,6-dimethoxy-N-[3-(3-methylpentan-3-yl)-1,2-oxazol-5-yl]benzamide",73672,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,PMHURSZHKKJGBM-UHFFFAOYSA-N,2000.000002,4,>2000
296,TOX-56753,BIFENTHRIN,"(2-methyl-3-phenylphenyl)methyl 3-(2-chloro-3,3,3-trifluoroprop-1-enyl)-2,2-dimethylcyclopropane-1-carboxylate",54901,Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,OMFRMAHOUUJSGP-UHFFFAOYSA-N,1800.11067,3,500-2000
297,TOX-57214,Diniconazole,"1-(2,4-dichlorophenyl)-4,4-dimethyl-2-(1,2,4-triazol-1-yl)pent-1-en-3-ol",91738,CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,FBOUIAKEJMZPQG-UHFFFAOYSA-N,1489.876681,3,500-2000
298,TOX-57253,Fosmethilan,N-(2-chlorophenyl)-N-(dimethoxyphosphinothioylsulfanylmethyl)butanamide,55138,CCCC(=O)N(CSP(=S)(OC)OC)c1ccccc1Cl,MVBGKYGTNGPFHT-UHFFFAOYSA-N,68.00739409,2,50-500
299,TOX-57737,,"N-(2,4-difluorophenyl)-N-methyl-2,4-dinitro-6-(trifluoromethyl)aniline",108034,CN(c1ccc(F)cc1F)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,BGEWCEXJSPCYTQ-UHFFFAOYSA-N,999.9867458,3,500-2000
300,TOX-59684,Ethametsulfuron-methyl,"methyl 2-[[4-ethoxy-6-(methylamino)-1,3,5-triazin-2-yl]carbamoylsulfamoyl]benzoate",91756,CCOc1nc(NC)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC)n1,ZINJLDJMHCUBIP-UHFFFAOYSA-N,2249.934215,4,>2000
301,TOX-59744,Dithiopyr,"3-S,5-S-dimethyl 2-(difluoromethyl)-4-(2-methylpropyl)-6-(trifluoromethyl)pyridine-3,5-dicarbothioate",91757,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,YUBJPYNSGLJZPQ-UHFFFAOYSA-N,2249.87669,4,>2000
302,TOX-59854,Pyrazosulfuron,"5-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoyl]-1-methylpyrazole-4-carboxylic acid",93525,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(C(=O)O)cnn2C)n1,VXMNDQDDWDDKOQ-UHFFFAOYSA-N,2249.965058,4,>2000
303,TOX-59965,,[[2-[methyl(methylsulfonyl)amino]-2-oxoethyl]amino]methylphosphonic acid,163683,CN(C(=O)CNCP(=O)(O)O)S(C)(=O)=O,HPDFFWOTIYEPLZ-UHFFFAOYSA-N,2150.016524,4,>2000
304,TOX-60835,Imazamethabenz (para),4-methyl-2-(4-methyl-5-oxo-4-propan-2-yl-1H-imidazol-2-yl)benzoic acid,3034382,Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,KFEFNHNXZQYTEW-UHFFFAOYSA-N,2149.921625,4,>2000
305,TOX-61097,TRIBENURON-METHYL,"methyl 2-[[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)-methylcarbamoyl]sulfamoyl]benzoate",153909,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,VLCQZHSMCYCDJL-UHFFFAOYSA-N,2250.01707,4,>2000
306,TOX-61894,Pefurazoate,pent-4-enyl 2-[furan-2-ylmethyl(imidazole-1-carbonyl)amino]butanoate,93532,C=CCCCOC(=O)C(CC)N(Cc1ccco1)C(=O)n1ccnc1,WBTYBAGIHOISOQ-UHFFFAOYSA-N,2380.00689,4,>2000
307,TOX-62643,,methyl-[methylmercurio-[(4-methylphenyl)sulfamoyl]amino]mercury,24840021,C[Hg]N([Hg]C)S(=O)(=O)Nc1ccc(C)cc1,CZFXGPZAACPCPO-UHFFFAOYSA-N,25.00000001,1,10-50
308,TOX-64379,,"N-(2-bromo-4-nitrophenyl)-2,3,3,3-tetrafluoro-2-(trifluoromethyl)propanamide",163755,O=C(Nc1ccc([N+](=O)[O-])cc1Br)C(F)(C(F)(F)F)C(F)(F)F,CPOGGUYXOJBWHC-UHFFFAOYSA-N,49.99963685,1,10-50
309,TOX-64712,Tebuconazole,"1-(4-chlorophenyl)-4,4-dimethyl-3-(1,2,4-triazol-1-ylmethyl)pentan-3-ol",86102,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,PXMNMQRDXWABCY-UHFFFAOYSA-N,2911.952697,4,>2000
310,TOX-65530,Mepanipyrim,4-methyl-N-phenyl-6-prop-1-ynylpyrimidin-2-amine,86296,CC#Cc1cc(C)nc(Nc2ccccc2)n1,CIFWZNRJIBNXRE-UHFFFAOYSA-N,2249.909308,4,>2000
311,TOX-66061,Nicosulfuron,,73281,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,RTCOGUMHFFWOJV-UHFFFAOYSA-N,2249.934215,4,>2000
312,TOX-66786,Bromuconazole,,3444,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,HJJVPARKXDDIQD-UHFFFAOYSA-N,2150.176759,4,>2000
313,TOX-67802,Fenazaquin,,86356,CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,DMYHGDXADUDKCQ-UHFFFAOYSA-N,1999.941254,3,500-2000
314,TOX-72172,,4-aminobenzenethiol,14510,Nc1ccc(S)cc1,WCDSVWRUXWCYFN-UHFFFAOYSA-N,42.19797762,1,10-50
315,TOX-72273,,"[2-chloro-1-(2,4-dichlorophenyl)ethenoxy]-dimethoxy-sulfanylidene-lambda5-phosphane",3034001,COP(=S)(OC)OC(=CCl)c1ccc(Cl)cc1Cl,SSZSJZBRCSTCKF-UHFFFAOYSA-N,232.0086771,2,50-500
316,TOX-72437,,"2,2,2-tribromoethanol",6400,OCC(Br)(Br)Br,YFDSDPIBEUFTMI-UHFFFAOYSA-N,422.0044776,2,50-500
317,TOX-72475,,"[3-[(3-formamido-2-hydroxybenzoyl)amino]-8-hexyl-2,6-dimethyl-4,9-dioxo-1,5-dioxonan-7-yl] 3-methylbutanoate",12550,CCCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C,UIFFUZWRFRDZJC-UHFFFAOYSA-N,38.99765414,1,10-50
318,TOX-72493,Baciguent,"4-[[2-[[2-(1-amino-2-methylbutyl)-4,5-dihydro-1,3-thiazole-4-carbonyl]amino]-4-methylpentanoyl]amino]-5-[[1-[[3-(2-amino-2-oxoethyl)-18-(3-aminopropyl)-12-benzyl-15-butan-2-yl-6-(carboxymethyl)-9-(1H-imidazol-5-ylmethyl)-2,5,8,11,14,17,20-heptaoxo-1,4,7,10,13,16,19-heptazacyclopentacos-21-yl]amino]-3-methyl-1-oxopentan-2-yl]amino]-5-oxopentanoic acid",65281,CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC2CCCCNC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1,CLKOFPXJLQSYAH-UHFFFAOYSA-N,315.9955579,2,50-500
319,TOX-72558,triallate,"S-(2,3,3-trichloroprop-2-enyl) N,N-di(propan-2-yl)carbamothioate",5543,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,MWBPRDONLNQCFV-UHFFFAOYSA-N,2251.221647,4,>2000
320,TOX-72784,Chlorflurecol,2-chloro-9-hydroxyfluorene-9-carboxylic acid,17169,O=C(O)C1(O)c2ccccc2-c2ccc(Cl)cc21,SVOAUHHKPGKPQK-UHFFFAOYSA-N,9999.769835,4,>2000
321,TOX-73156,,"2,4,6-tripyridin-2-yl-1,3,5-triazine",77258,c1ccc(-c2nc(-c3ccccn3)nc(-c3ccccn3)n2)nc1,KMVWNDHKTPHDMT-UHFFFAOYSA-N,315.963578,2,50-500
322,TOX-73262,,pyridin-2-ylmethanamine,19509,NCc1ccccn1,WOXFMYVTSLAQMO-UHFFFAOYSA-N,749.9722587,3,500-2000
323,TOX-73666,Tetramethrin,"(1,3-dioxo-4,5,6,7-tetrahydroisoindol-2-yl)methyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",83975,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,CXBMCYHAMVGWJQ-UHFFFAOYSA-N,999.9637904,3,500-2000
324,TOX-73696,,3-chloro-4-methylaniline,7255,Cc1ccc(N)cc1Cl,RQKFYFNZSHWXAW-UHFFFAOYSA-N,0.999992939,0,<10
325,TOX-74501,phenothrin,"(3-phenoxyphenyl)methyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",4767,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,SBNFWQZLDJGRLK-UHFFFAOYSA-N,2149.644181,4,>2000
326,TOX-74801,Bupirimate,"[5-butyl-2-(ethylamino)-6-methylpyrimidin-4-yl] N,N-dimethylsulfamate",38884,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,DSKJPMWIHSOYEA-UHFFFAOYSA-N,5199.884967,4,>2000
327,TOX-74928,TRICYCLAZOLE,"8-methyl-[1,2,4]triazolo[3,4-b][1,3]benzothiazole",39040,Cc1cccc2sc3nncn3c12,DQJCHOQLCLEDLL-UHFFFAOYSA-N,99.99841477,2,50-500
328,TOX-75007,TRIADIMEFON,"1-(4-chlorophenoxy)-3,3-dimethyl-1-(1,2,4-triazol-1-yl)butan-2-one",39385,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,WURBVZBTWMNKQT-UHFFFAOYSA-N,1749.976172,3,500-2000
329,TOX-75246,DICLOFOP-METHYL,"methyl 2-[4-(2,4-dichlorophenoxy)phenoxy]propanoate",39985,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,BACHBFVBHLGWSL-UHFFFAOYSA-N,10000.29309,4,>2000
